"tmean_change:1","precip_change:1","forest_cover:1","forest_loss:1","crop_expansion:1","urban_cover:1","urban_expansion:1","evi_dissimilarity:1","biodiv_intact:1","livestock_log:1","type","id","Disease"
-0.22126770602022,0.0456716981842427,0.364093341514671,-0.104640316599013,0.0460943396001529,0.159243692401576,-0.0989857557935071,0.104101587188231,-0.265572027489945,-0.470807823639893,"Top-ranked",588092,"Lyme disease"
-0.152261713151845,0.0857752543345057,0.443734550135519,-0.102498670048926,0.0968996797146643,0.138820537392442,-0.110088853765693,0.125400928822977,-0.30358057952004,-0.47188100199776,"Top-ranked",588092,"Lyme disease"
-0.151731644653859,0.0447945871700406,0.451085962035905,-0.0990780703723685,0.112326448057717,0.202392834794138,-0.0859919713775461,0.096065364564818,-0.247255574543448,-0.394535536200547,"Top-ranked",588092,"Lyme disease"
-0.0685278065970598,0.0361537597450649,0.548038551698095,-0.161264697334134,0.0854385236446507,0.183468626041727,-0.0723903421940319,0.0714507401213684,-0.277453300528748,-0.42775896421003,"Top-ranked",588092,"Lyme disease"
-0.31682408850035,0.0274213636478794,0.360092968542805,-0.0855946492984005,0.0684813033459209,0.219528539300444,-0.157491233378846,0.104878829045845,-0.120201508608559,-0.430181454589829,"Top-ranked",588092,"Lyme disease"
-0.157911291741737,0.103990490282687,0.373161238215239,-0.0669507313927885,0.092506515269112,0.2301192136609,-0.131939079051652,0.0194418645924441,-0.186706208247072,-0.430566016937216,"Top-ranked",588092,"Lyme disease"
-0.187906957424069,0.0481167689569226,0.412240100983818,-0.147127172714604,0.0678566214627404,0.200554463816995,-0.173899092594179,0.122122524615342,-0.0920814015767557,-0.414405140334969,"Top-ranked",588092,"Lyme disease"
-0.0294985246911435,0.0515610271692269,0.447921347583489,-0.0947330952648439,0.137287169908519,0.250047209565217,-0.186008504425867,0.0990929078102057,-0.206767193690537,-0.492062222754433,"Top-ranked",588092,"Lyme disease"
-0.108988881131627,0.168824766917996,0.435460622424868,-0.147063620971686,0.009927682592004,0.197509264170003,-0.115195604388639,0.138573582933831,-0.24995500679387,-0.450921163241204,"Top-ranked",588092,"Lyme disease"
-0.181149864385958,0.126701335674852,0.233890757267268,-0.07931213627303,0.0454532721688923,0.148995232063412,-0.143702274927878,0.144479626467654,-0.0711943307493476,-0.412754560392658,"Top-ranked",588092,"Lyme disease"
-0.303875880465413,0.0957982452106689,0.341034620436384,-0.0900364279124938,0.0253520979773353,0.137349579977817,-0.0909980665711337,0.0769140107766755,-0.144391816124893,-0.460054885844544,"Top-ranked",588092,"Lyme disease"
-0.337766365144309,0.137115359859061,0.283572427124675,-0.0122391317253801,0.0882514190560782,0.204630419751283,-0.140774141693431,0.0950990368360793,-0.209910971161351,-0.487867598248809,"Top-ranked",588092,"Lyme disease"
-0.270832781458012,0.0602220151361151,0.44962181895609,-0.117186041968828,0.0729806285697453,0.206822708442739,-0.185812427321381,0.156477531957945,-0.218388015456555,-0.468791040796912,"Top-ranked",588092,"Lyme disease"
-0.203184958636565,-0.0312861190148134,0.441578299293318,-0.111418323598354,0.0706946088916241,0.177236767709874,-0.13875504303181,0.0813535138215775,-0.210233065190823,-0.468650082585776,"Top-ranked",588092,"Lyme disease"
-0.186899833068172,0.00404896423360129,0.387903067246155,-0.0615751072946193,0.020669053204421,0.209482717286207,-0.144829268922199,0.12329633399913,-0.146143889280755,-0.419560485845723,"Top-ranked",588092,"Lyme disease"
-0.185774369105336,-0.0523125089022103,0.338101682766682,-0.0927092563840281,0.0690954651292059,0.147082011840625,-0.0983075345402983,0.062278635007629,-0.162689871084773,-0.485112335904011,"Top-ranked",588092,"Lyme disease"
-0.228268624640915,0.0930565408033479,0.384155371306304,-0.128930557343868,0.105271890088493,0.173813564478536,-0.1711694186751,0.170228780759956,-0.116286397663207,-0.4071355526125,"Top-ranked",588092,"Lyme disease"
-0.159245432905721,-0.0393768865955862,0.438654590004107,-0.0693616370318315,0.0816241794272702,0.273121994918967,-0.0983338090119407,0.0723279517492323,-0.236124173268807,-0.373168131943139,"Top-ranked",588092,"Lyme disease"
-0.102142991695062,-0.0540225587067452,0.406633071660944,-0.148745904760411,0.0549083537649127,0.238512863037509,-0.200768386747321,0.224475708347125,-0.244708938026175,-0.412213485115881,"Top-ranked",588092,"Lyme disease"
-0.134401522426523,-0.008921573294654,0.523124232388887,-0.163039277589776,0.0939188825161597,0.273792989740764,-0.171538438702491,0.103080272411604,-0.287860321110686,-0.408315487345805,"Top-ranked",588092,"Lyme disease"
-0.149843294225986,0.0923785049308719,0.309154981575363,-0.0531774047828634,0.0696307683422531,0.166094792920266,-0.174639897402215,0.125201971255152,-0.189997134673218,-0.478074428532399,"Top-ranked",588092,"Lyme disease"
-0.121878909108835,0.132367385970058,0.365996968545943,-0.158627920876373,-0.0011993493114258,0.183706683762138,-0.159855018557067,0.125570533887449,-0.119999734759718,-0.497713329528244,"Top-ranked",588092,"Lyme disease"
-0.250827259725363,-0.0180673102478052,0.393259636946127,-0.111247397481308,0.0706825129681654,0.252527626697868,-0.140010957767598,0.0541718559799942,-0.122620863350048,-0.380568835748951,"Top-ranked",588092,"Lyme disease"
-0.278321390763023,0.121408058277096,0.425896304134931,-0.10594314060224,0.0605322292789064,0.132004059132228,-0.117688932139765,0.172608645323726,-0.318675807990045,-0.447878863414952,"Top-ranked",588092,"Lyme disease"
-0.179129086841426,0.194507394019082,0.415172052251457,-0.104463056940897,0.0642043474329666,0.175582551635667,-0.107129287553979,0.117604040926595,-0.304257570190222,-0.421059298521319,"Top-ranked",588092,"Lyme disease"
-0.180165714040553,0.1092911617305,0.500346706842665,-0.0152243838537256,0.0556779659859614,0.209436697497862,-0.10897050509216,0.100689207806657,-0.226931332785089,-0.39415520611743,"Top-ranked",588092,"Lyme disease"
-0.291661986287245,0.090679407424456,0.401500747289046,-0.15907705589075,0.0862369156117686,0.180371013232641,-0.121830775707251,0.136828171153189,-0.191577998161923,-0.434090894256039,"Top-ranked",588092,"Lyme disease"
-0.281013835754114,0.0281047322306314,0.324375944573014,-0.124010675429486,0.0753077809962154,0.207088196731721,-0.154861092551285,0.058838083541271,-0.147553704460983,-0.457439893935814,"Top-ranked",588092,"Lyme disease"
-0.151674688517268,0.0160186102779739,0.457436200834364,-0.115099999270637,0.0335737334562047,0.187212872125398,-0.127941294089876,0.143430952661521,-0.292819214049447,-0.433903546659646,"Top-ranked",588092,"Lyme disease"
-0.356162902309539,0.0154449406086137,0.401479415498854,-0.151551872686699,0.111456692472748,0.227679878110092,-0.182455093970019,0.0878909778289469,-0.183515003235707,-0.425087893701754,"Top-ranked",588092,"Lyme disease"
-0.139295393218711,0.12704084341219,0.455234266547507,-0.0750646240466099,0.0444230222429473,0.178747636649198,-0.107976002864946,0.156381973131656,-0.217600298134678,-0.461969734571992,"Top-ranked",588092,"Lyme disease"
-0.242336306671671,0.0625603068771078,0.513690832228658,-0.134223087205521,0.0447314092170018,0.172164609539136,-0.111312598711563,0.141555053579388,-0.292841220149584,-0.397092228316567,"Top-ranked",588092,"Lyme disease"
-0.101543627565003,0.0419602566834387,0.448371598821398,-0.131582622618578,0.0897145907815028,0.269725982355088,-0.152088401352282,0.113639305547034,-0.180419522832697,-0.463778637018064,"Top-ranked",588092,"Lyme disease"
-0.197018188718761,0.00530993573231663,0.352597617194319,-0.0224120994305164,0.0928754845033457,0.179990451694769,-0.0723636249248171,0.0769706178696483,-0.192658569853363,-0.406927239186931,"Top-ranked",588092,"Lyme disease"
-0.334305709093118,0.0710397789737309,0.405740664128413,-0.158792533232553,0.0981560541473946,0.162826940866954,-0.123945119207694,0.0991011897175929,-0.187885267640196,-0.420022258198492,"Top-ranked",588092,"Lyme disease"
-0.0693663151630715,0.0495292107192545,0.552569531983571,-0.117014885330558,0.109555920529601,0.334672203177435,-0.209243244476751,0.0932793836164112,-0.178341579202533,-0.401158306041696,"Top-ranked",588092,"Lyme disease"
-0.118741515328042,-0.0613693947154015,0.326561189412437,-0.121274731471335,0.0268450332600767,0.207235956836822,-0.146307786021219,0.0851916950971452,-0.214915066193172,-0.428693028881471,"Top-ranked",588092,"Lyme disease"
-0.178627555780198,0.0943088587668299,0.345961081140848,-0.0309510077975781,0.00188086254834846,0.213993667120026,-0.197603150825927,0.1294591738084,-0.304652143498874,-0.45021624827537,"Top-ranked",588092,"Lyme disease"
-0.251317751977197,0.121397962466988,0.425920174496587,-0.0941438077936699,0.102168178573385,0.14560653033993,-0.0635908753398174,0.132785678637539,-0.285046285024654,-0.423812796366187,"Top-ranked",588092,"Lyme disease"
-0.231233051797349,0.101979783637019,0.39961659194569,-0.106420065566019,0.0288549370971646,0.248935638926334,-0.134072055671947,0.0520644089453327,-0.213870975978185,-0.358678891806697,"Top-ranked",588092,"Lyme disease"
-0.0354894588785299,-0.109199054216264,0.353967569922825,-0.0975232492583046,0.0442461788139241,0.177469717456903,-0.158271081844561,0.103711720269444,-0.201066702825035,-0.49987180230932,"Top-ranked",588092,"Lyme disease"
-0.216760695944159,-0.0984169903509692,0.463271436862555,-0.120774963242101,0.11902510065223,0.147199861414514,-0.0933648692987972,0.128297443657868,-0.247970825248155,-0.420150806831896,"Top-ranked",588092,"Lyme disease"
-0.131009080466268,0.155120794969997,0.359883344971142,-0.122755911848831,0.0711752553575021,0.214920681880115,-0.138436692277138,0.0629708070296028,-0.252206023069774,-0.458770535046745,"Top-ranked",588092,"Lyme disease"
-0.140909090455222,-0.0184226909797475,0.348436496002261,-0.0846215375540702,0.00755394271206021,0.189571560819857,-0.131281537174958,0.100944406102089,-0.209252106549235,-0.440894925860185,"Top-ranked",588092,"Lyme disease"
-0.180081394541702,-0.00676630646780232,0.152853336412552,-0.0928442681956778,0.0535946729221897,0.148375913143611,-0.166013671100089,0.0768254015567002,-0.0690315867894407,-0.537528029957296,"Top-ranked",588092,"Lyme disease"
-0.21620572184402,0.0379627244828095,0.390741448266036,-0.0881441400014687,0.114628312254835,0.23173276525947,-0.14136251768605,0.103978039696447,-0.144751036118182,-0.406919528841319,"Top-ranked",588092,"Lyme disease"
-0.21528868849424,0.0599295087159476,0.53500334199801,-0.172274240827446,0.0666226853025637,0.254044649194231,-0.117469213275092,0.111655331556175,-0.189588300768434,-0.359938052139832,"Top-ranked",588092,"Lyme disease"
-0.237212147469784,0.0487626695316488,0.33595252291952,-0.0843649229008452,0.0692331179986258,0.177609359076257,-0.112916894198713,0.0997485015796141,-0.111488569486235,-0.503903178383151,"Top-ranked",588092,"Lyme disease"
-0.0973697815648058,0.102502528100697,0.522082057064237,-0.0905792425366387,0.0349639041910857,0.221287040131215,-0.116053637961914,0.130044843294715,-0.252297563585659,-0.356089990294524,"Top-ranked",588092,"Lyme disease"
-0.219245316556677,0.100930419268157,0.402246239753962,-0.076149266169736,0.100222583249367,0.210359601081505,-0.108357308327698,0.0308579469968253,-0.273876374331933,-0.444787304217302,"Top-ranked",588092,"Lyme disease"
-0.048126163677628,0.101220094348791,0.3651313052336,-0.0852548514282594,0.0633254601991754,0.254917415832853,-0.178146480436861,0.0589282365205398,-0.168101672994703,-0.437864226622193,"Top-ranked",588092,"Lyme disease"
-0.226986045462545,-0.00222466902207257,0.475121236564282,-0.104123832030843,0.101378086206255,0.202807177910267,-0.150341148718837,0.16022093551035,-0.223489619539397,-0.388466346799298,"Top-ranked",588092,"Lyme disease"
-0.196903696088695,-0.0324565757037028,0.414755614665158,-0.0783389135878771,0.0751793261833766,0.212727446673152,-0.179529404162759,0.0652232838281842,-0.171676816212483,-0.51500076064796,"Top-ranked",588092,"Lyme disease"
-0.120405731484922,-0.0131910264695214,0.364462487933006,-0.0626659038690894,0.085935591266839,0.189688798719748,-0.0930534755787125,0.10474821756939,-0.131228712638942,-0.419042630953429,"Top-ranked",588092,"Lyme disease"
-0.117265189127682,0.108190797529921,0.375116691654036,-0.145661994372378,0.0812036810260324,0.192164421022275,-0.142880031920471,0.0646856283735627,-0.211892914099697,-0.546135597678855,"Top-ranked",588092,"Lyme disease"
-0.121679547510644,-0.00650263686399943,0.308107295875231,-0.0783138419309974,0.0616701912112642,0.228778731769569,-0.175917536744853,0.0810682499205828,-0.1544608706736,-0.48575194494419,"Top-ranked",588092,"Lyme disease"
-0.233381612011888,0.0533812195309642,0.436129269828762,-0.144556408124586,0.0394069524417724,0.189317161575058,-0.125181704854472,0.148418514897712,-0.2428974717519,-0.404448051175078,"Top-ranked",588092,"Lyme disease"
-0.123695713789612,0.0133013949866451,0.37056629522968,-0.0389074967846264,0.0356401257223034,0.203253531588298,-0.165796350054728,0.140604662331371,-0.172297291322923,-0.461848781501875,"Top-ranked",588092,"Lyme disease"
-0.135501178777121,0.0209860299807474,0.406937550159642,-0.101231898072329,0.0736294170233677,0.196631688502047,-0.16339893764839,0.081830755315772,-0.230567457853072,-0.481446939995236,"Top-ranked",588092,"Lyme disease"
-0.169621249327879,0.101177839705576,0.341560082741403,-0.0243009212200699,0.0624999634418757,0.196262564199267,-0.144893393990062,0.151099527732826,-0.25706020644232,-0.455784125242913,"Top-ranked",588092,"Lyme disease"
-0.20946727873782,0.164208009587861,0.463158130108061,-0.0870732124121244,0.093087742527119,0.258167362677192,-0.153499572000291,0.115355566168534,-0.15637691050268,-0.457004453752232,"Top-ranked",588092,"Lyme disease"
-0.168785816736092,0.0157712062228872,0.440443919913623,-0.124042115264212,0.0710392467084603,0.290239125445511,-0.203580026774334,0.114915429133671,-0.179872735637478,-0.416021990498949,"Top-ranked",588092,"Lyme disease"
-0.0328830905980411,0.143061386048171,0.541710219867455,-0.101587032025076,0.0740782251573455,0.279358713942694,-0.14988514815249,0.10287070080753,-0.242567095406859,-0.364144180148037,"Top-ranked",588092,"Lyme disease"
-0.173499991741055,-0.0542472422523479,0.484686001843849,-0.0933673846509328,0.0341209100250319,0.251020525357492,-0.125642413260869,0.172337283994445,-0.189458088427281,-0.371450183889358,"Top-ranked",588092,"Lyme disease"
-0.102174131010746,0.0845818780135819,0.431501645886288,-0.0930042562833691,0.102650435147976,0.177949817202155,-0.125264692026152,0.122970912512051,-0.170350698498734,-0.429811617015905,"Top-ranked",588092,"Lyme disease"
-0.0135943265614794,-0.0104497312673892,0.303593773766146,-0.0613320758893116,0.0872055779542759,0.229688048467511,-0.174608918595019,0.0812567698716245,-0.155506189152909,-0.497242740211515,"Top-ranked",588092,"Lyme disease"
-0.0603747646017707,0.114410086076303,0.435263815953216,-0.109603346401347,0.0733279610347931,0.207012335509346,-0.125232052079694,0.100515996978613,-0.217537058048796,-0.495814206530795,"Top-ranked",588092,"Lyme disease"
-0.196770336114387,0.155130429905279,0.557933244920611,-0.204770247892898,0.108457700686952,0.218630278204391,-0.149993200678888,0.132263696333896,-0.212448754417247,-0.458029773537931,"Top-ranked",588092,"Lyme disease"
-0.216136697866825,-0.0606019712282904,0.388325314980214,-0.127481863616616,0.0219388560622898,0.158217703874236,-0.150424379423017,0.113021843903427,-0.215425072280434,-0.419394903652137,"Top-ranked",588092,"Lyme disease"
-0.254447429092121,-0.0363421793129698,0.402860423305171,-0.0859705424398661,0.0535716420449471,0.179548728363089,-0.120225966397469,0.153613870576375,-0.223261304258987,-0.458359597564106,"Top-ranked",588092,"Lyme disease"
-0.206575402458342,-0.10387949047431,0.320743215148583,-0.0689905393633602,0.0420851023159877,0.178774253540447,-0.112963258523381,0.0853244142863849,-0.173058277617341,-0.48571281984419,"Top-ranked",588092,"Lyme disease"
0.0463846126027892,0.0609976678665478,0.412040463934867,-0.12146927691061,0.0461826115647361,0.218887790790349,-0.139654447817611,0.112698940262781,-0.125818573355696,-0.444479174784029,"Top-ranked",588092,"Lyme disease"
-0.13570352183709,0.0767457870757114,0.530472823027823,-0.124805387187996,0.101917514313533,0.252141686168174,-0.159080968225007,0.150582348492647,-0.187788281642903,-0.455684133085869,"Top-ranked",588092,"Lyme disease"
-0.0542746382543935,-0.0374711848182349,0.442321963454451,-0.0432103627332071,0.0746184741936145,0.211732778091271,-0.140406476946181,0.131486795309593,-0.236726360998451,-0.412837399338108,"Top-ranked",588092,"Lyme disease"
-0.13406222756013,0.204581209217577,0.465434185588391,-0.125467675853208,0.0559413599344341,0.223650928710306,-0.158270777377126,0.0529870088305909,-0.205460532154141,-0.326478054555611,"Top-ranked",588092,"Lyme disease"
-0.205592637955822,-0.107412139342494,0.330354948120817,-0.0729429349525239,0.073497617905405,0.19391081371298,-0.14377684656001,0.0853980158610802,-0.223476776552931,-0.488402450314489,"Top-ranked",588092,"Lyme disease"
-0.159835320440726,0.0682462770827074,0.501591772184064,-0.168441261011358,0.140465164888214,0.219833156982614,-0.100980664263177,0.110597839365734,-0.242741936396874,-0.468407005248522,"Top-ranked",588092,"Lyme disease"
-0.0514381258577594,0.216491266807967,0.49314450214885,-0.0711721749277936,0.126187981280111,0.201218246594394,-0.139493681082181,0.127197669549572,-0.283390029598699,-0.447045921662646,"Top-ranked",588092,"Lyme disease"
-0.217639260367022,-0.00749003513772144,0.342392795170381,-0.114162594122205,0.0815606472019317,0.239420551974495,-0.180080005881907,0.147180861218645,-0.08542803616342,-0.451140867022905,"Top-ranked",588092,"Lyme disease"
0.0544692419714754,-0.0500940616367761,0.552641758847415,-0.189656523025202,0.110606539318239,0.251618932137167,-0.151577751224389,0.101172951679459,-0.173750506439741,-0.388866449148042,"Top-ranked",588092,"Lyme disease"
-0.256454685787758,0.136312760632521,0.350659383450653,-0.0901234293779199,0.0419574812282373,0.156200920307975,-0.154081698890705,0.104577535774161,-0.224376703972556,-0.465011671374907,"Top-ranked",588092,"Lyme disease"
-0.195780778491329,0.0326430570439864,0.488416742039049,-0.124538147843646,0.0856995286140148,0.248312693401533,-0.13497990263233,0.10219238666635,-0.218756712811542,-0.401273796703678,"Top-ranked",588092,"Lyme disease"
-0.0801609833323735,0.125672874224339,0.423052516513131,-0.133399437856409,0.0900175783794132,0.19094375996496,-0.121387803080487,0.0778415008243046,-0.207457557543631,-0.51909491688841,"Top-ranked",588092,"Lyme disease"
-0.229784160867247,0.0999547106892863,0.398214021873864,-0.086063401052036,0.0810774348339732,0.170178242745017,-0.0918101791887591,0.0828872264063691,-0.201589301835464,-0.413788754689743,"Top-ranked",588092,"Lyme disease"
-0.0523733988198599,0.00572000755616004,0.448518742969249,-0.178707668265484,0.06700327465645,0.21973182125718,-0.111758345734396,0.0195722088849055,-0.227173830099397,-0.443197265801583,"Top-ranked",588092,"Lyme disease"
-0.23231772573662,0.091351883081479,0.40593865026906,-0.121862147155622,0.0833340163869973,0.213445104056134,-0.16012220645265,0.117791735719908,-0.168711828065847,-0.462950195734538,"Top-ranked",588092,"Lyme disease"
-0.0198080921468671,0.27233325700097,0.392620087261297,-0.101696693022607,0.0498231047093759,0.2508660408278,-0.194349108455937,0.0706268108242707,-0.132909227939775,-0.440376500392887,"Top-ranked",588092,"Lyme disease"
-0.119773577743477,-0.0444539785808113,0.360046273212342,-0.105119459545888,0.0779068148532265,0.247618121774798,-0.174200882584715,0.0759350129984818,-0.142962463502524,-0.45092329365038,"Top-ranked",588092,"Lyme disease"
-0.21936586291361,0.0145865853078353,0.409769280192147,-0.142997820116746,0.075073524643607,0.139666719507771,-0.14697087417292,0.120261941210181,-0.251575406615932,-0.47142368914048,"Top-ranked",588092,"Lyme disease"
-0.227104463000962,-0.0552554635446338,0.388470643759755,-0.0956451238135275,0.091819590911988,0.236156637173261,-0.155881581748069,0.0825779229679193,-0.129805334278841,-0.370513744686581,"Top-ranked",588092,"Lyme disease"
-0.115606041805114,0.13930443015227,0.438272120027911,-0.0679197591761042,0.134993977073992,0.270348240545235,-0.132396117127807,0.0959271431462054,-0.189828576296887,-0.533374516633501,"Top-ranked",588092,"Lyme disease"
-0.383905981167382,0.0155935450234575,0.439612666046532,-0.0874014970104037,0.0644829759636408,0.206710534326427,-0.124189635876393,0.120096249888025,-0.264113632330693,-0.419289062051912,"Top-ranked",588092,"Lyme disease"
-0.278902128112086,-0.0392582210686012,0.365886170639833,-0.0534082123114159,0.100588454197812,0.208119325313433,-0.167543540873144,0.111587271410113,-0.263924011957292,-0.550106079545574,"Top-ranked",588092,"Lyme disease"
-0.280835915612477,0.0307845522822248,0.418616575014055,-0.075167098568614,0.0651683323138521,0.166093942986335,-0.149937878836564,0.140182617722585,-0.245709014160797,-0.470377677394365,"Top-ranked",588092,"Lyme disease"
-0.1954768891662,0.0139741053491851,0.468238163294067,-0.149650099749203,0.0439263998946626,0.168928939334743,-0.119944800685399,0.147734433549957,-0.260346088805902,-0.410795184552557,"Top-ranked",588092,"Lyme disease"
-0.242898978822167,-0.0718854124815073,0.395223904025941,-0.142872870015133,0.055877491436837,0.171955651065677,-0.0892036211548787,0.126657329844512,-0.180374548514244,-0.486125762990242,"Top-ranked",588092,"Lyme disease"
-0.319132956036539,-0.118241752804725,0.34635218592626,-0.135408548239153,0.0379676270770047,0.14653970184261,-0.107223886182864,0.152147756279301,-0.159497728169305,-0.427950208382924,"Top-ranked",588092,"Lyme disease"
0.0368560945639073,0.103724394171191,0.490127801889706,-0.0374886814155504,0.0477254871219502,0.236330795565827,-0.196743549000703,0.175855949491552,-0.244012071014821,-0.447933223252471,"Top-ranked",588092,"Lyme disease"
-0.226463528535438,-0.0731388734072191,0.387553993744638,-0.0220516593967032,0.0681450014557763,0.154183081106271,-0.0483270534124003,0.0583595915534595,-0.234778697617504,-0.504108527900968,"Top-ranked",588092,"Lyme disease"
-0.253698448980224,0.0639723086144326,0.395360570784964,-0.1026069366902,0.0475493473535103,0.2134072916177,-0.0876068424868374,0.0699729239344443,-0.174342936037401,-0.422885375299234,"Top-ranked",588092,"Lyme disease"
-0.364771296618463,0.0116410611018456,0.390747041703763,-0.0901031710737359,0.0479751775667359,0.168826092502335,-0.118912374096411,0.111289043946489,-0.260638398162754,-0.370009897621266,"Top-ranked",588092,"Lyme disease"
-0.130992594777036,0.0542938444324749,0.413179854169163,-0.0671762223924378,0.0352614937644356,0.236140245321939,-0.149972227441756,0.0661035696209846,-0.170589889881846,-0.427604135070988,"Top-ranked",588092,"Lyme disease"
-0.18351903034746,0.0606410599073011,0.437605314248859,-0.0903062841771695,0.096132727233683,0.133305779408844,-0.0941628549921799,0.139651763360221,-0.278504361576031,-0.527058606723929,"Top-ranked",588092,"Lyme disease"
-0.2370221531009,0.0186135326548602,0.370383607329146,-0.111944830962098,0.0774075572383361,0.159946192501308,-0.164745795016449,0.119662268450391,-0.145410079140024,-0.510692556338704,"Top-ranked",588092,"Lyme disease"
-0.260243408241129,0.0622336451899043,0.327151842479362,-0.0851068765164406,0.0192312423012017,0.143292366691533,-0.163109784590196,0.140433429184187,-0.229590865123306,-0.487079934932472,"Top-ranked",588092,"Lyme disease"
-0.157004387923775,-0.154159218785857,0.378791719686804,-0.0991590597631914,0.112999080414141,0.139116395177644,-0.113063666754729,0.0998550226107681,-0.363993322815861,-0.546935012126953,"Top-ranked",588092,"Lyme disease"
-0.300052048977055,-0.0482706290993804,0.329155947785607,-0.133102943640927,0.0649296288385882,0.17764452142765,-0.135426303040613,0.0920788909815796,-0.210192532165147,-0.451417019332653,"Top-ranked",588092,"Lyme disease"
-0.344535852703029,0.0285915178702816,0.452078879513553,-0.0856457465778981,0.08349220166133,0.239704717589987,-0.154349902463925,0.0889061183647633,-0.255051292322187,-0.432143897194794,"Top-ranked",588092,"Lyme disease"
-0.195483282160238,0.0356730818618023,0.449949325706068,-0.102714142411307,0.0736846439969242,0.148594186509063,-0.0743433497407597,0.0748236469210485,-0.223792922154003,-0.45545734958893,"Top-ranked",588092,"Lyme disease"
-0.157176252949846,-0.0760131007033275,0.438345442033293,-0.109549252703107,0.0220063621166944,0.187574743408435,-0.145175120235062,0.120423504924315,-0.158903783462376,-0.383535885834914,"Top-ranked",588092,"Lyme disease"
-0.159432598061227,-0.113281019634435,0.417205329328354,-0.101985874578651,0.0012697702508153,0.169389231608134,-0.130866032936676,0.116070606431437,-0.254032803973885,-0.436616813911523,"Top-ranked",588092,"Lyme disease"
-0.062602827271021,0.128735317344674,0.483075850835296,-0.143169227338199,0.0766956108797663,0.201834457118113,-0.143479719338587,0.0816381627740058,-0.205133069050081,-0.523853947284666,"Top-ranked",588092,"Lyme disease"
-0.283956862228835,-0.0643384176495868,0.416817448014355,-0.111255088550061,0.047725902537424,0.167912635958122,-0.116153036392963,0.13923282220254,-0.233642151237852,-0.449760214685875,"Top-ranked",588092,"Lyme disease"
-0.182109285767275,0.120297402871566,0.335952683361202,-0.023841531955811,0.0737545427554267,0.233589381203346,-0.201720905648807,0.0905944464659321,-0.143375056380315,-0.424484720510123,"Top-ranked",588092,"Lyme disease"
-0.256541218842982,-0.0405115116779106,0.504855009865984,-0.110876974604015,0.0580148447723973,0.259406158377959,-0.178847475257533,0.120498830876962,-0.232510262276497,-0.481347986465459,"Top-ranked",588092,"Lyme disease"
-0.151308233777514,0.0332085483461992,0.387843601332906,-0.101617986106415,0.0435523166572635,0.144894459080228,-0.0976852526405339,0.155442813593221,-0.219521076345493,-0.453863705881522,"Top-ranked",588092,"Lyme disease"
-0.0188639326262189,0.100830133352316,0.445008275685198,-0.0736556568812795,0.0730014197265802,0.221855323121065,-0.16068295895119,0.130489507091579,-0.238601104937341,-0.46140394811853,"Top-ranked",588092,"Lyme disease"
-0.140625183943418,0.00700659110752478,0.374951753073057,-0.0491579903539043,0.0982527779342862,0.241393010558266,-0.132732881239024,0.0891982429550792,-0.228186770368619,-0.420962454426041,"Top-ranked",588092,"Lyme disease"
-0.287349912380106,0.0323920738619639,0.310983320991386,-0.0578377639355166,0.0289398308026714,0.150961350685468,-0.134617984424056,0.136720350613625,-0.184074827736399,-0.460278240999565,"Top-ranked",588092,"Lyme disease"
-0.141918810415782,0.0198789461576603,0.480852874895635,-0.178472651288696,0.0403240611091409,0.14667460567999,-0.152010237009255,0.176294171744263,-0.196812104095671,-0.468389300144524,"Top-ranked",588092,"Lyme disease"
-0.236378021469313,0.111108194594487,0.299407209195821,-0.0791239419567124,0.0899879794248111,0.21268112486203,-0.144141360684301,0.0744445375105936,-0.155895390785677,-0.485582834844726,"Top-ranked",588092,"Lyme disease"
-0.206361854605514,0.0494351044053256,0.512329185428215,-0.107668529455216,0.0806565041394504,0.220014205617848,-0.11832754402075,0.136278611804825,-0.265367050754603,-0.365772830367308,"Top-ranked",588092,"Lyme disease"
-0.082109401910869,-0.188669894073249,0.353132746856213,-0.121696213299724,0.0509230553723388,0.233694628291777,-0.211079237668416,0.153031206192373,-0.170824628287646,-0.390739799394259,"Top-ranked",588092,"Lyme disease"
-0.194660940190895,0.0582724091440436,0.395599060403323,-0.130270319935241,0.0447588259026259,0.174886251355523,-0.149545648833582,0.173461157527614,-0.203272843580686,-0.400913280526634,"Top-ranked",588092,"Lyme disease"
-0.18955592573734,0.0669259606308446,0.307114919448958,-0.0533451041054659,0.08259855870608,0.229306337442289,-0.131239412510968,0.0624194190514835,-0.0697097002625295,-0.405267535458598,"Top-ranked",588092,"Lyme disease"
-0.0723149687541096,0.0458407211323806,0.393572648383029,-0.169169994559208,0.0796184741082152,0.242737544903252,-0.171469103467442,0.105758127570226,-0.143739270856979,-0.47336590198857,"Top-ranked",588092,"Lyme disease"
-0.122743401173195,0.0804720530192925,0.305902400937001,-0.0907814307816254,0.0464464107458612,0.196164184303358,-0.200702744492347,0.121975326935082,-0.0802481751526139,-0.406651354449685,"Top-ranked",588092,"Lyme disease"
-0.121333524031229,0.167744263876634,0.411941220905,-0.0789351431329745,0.088295706876608,0.241033092630372,-0.135285824404291,0.0999853838411507,-0.184140051678554,-0.421933298843579,"Top-ranked",588092,"Lyme disease"
-0.224674479880966,0.0754516380043094,0.403825480064215,-0.130802604161271,0.0244628676317927,0.167373581886575,-0.11082796244786,0.159523928705751,-0.169306322143205,-0.353501711010118,"Top-ranked",588092,"Lyme disease"
