"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_loss:1","precip_change:1","tmean_change:1","health_travel_log:1","type","id","Disease"
-1.25568669858588,0.401436568333249,0.214145858937938,0.229071804496619,-0.542680752966094,-0.541493681065494,-0.583450259902417,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.939366819429902,0.195669897365256,0.70100122399174,0.253936407152082,0.151283315295465,-0.550554151644802,-0.37719019725337,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.239948668576021,0.279065534661287,0.753076359990008,0.140829845029416,-0.460412510169282,-0.147753682738311,-0.0205991055284955,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.93268592140216,0.322383671152317,0.824358434878192,0.226900876244173,-0.893681291795251,-0.763979614094792,-0.61312232422268,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.855247704093459,0.332361817416875,0.287277500184527,0.512360011198096,-0.583975582459195,-0.654320518537933,-1.06834023605901,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.80601048633593,0.0934645670154883,0.500230812845558,0.340825704441982,-0.432397105087187,-0.298514786699204,-0.508996585313633,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.728985552343958,0.027896201892969,0.798590214391728,0.507620578380722,-0.179144078859031,-0.746664021901809,-0.399272383691739,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.19632986452732,0.470713061388658,0.620842952283772,0.370468241400189,-0.202174135345827,-0.263637639690711,-0.410157963718472,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.14576006818645,0.558785029803994,0.711112567124424,0.713404782356904,-0.0371402098223393,-0.413112755315777,-0.228650917763259,"Top-ranked",624681,"Plasmodium knowlesi malaria"
0.110016277587658,-0.0823277239728511,0.12228469189338,0.0349344519326899,-0.182676818979328,0.349370480845106,-0.650596791374053,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.00207199152019166,0.187382003665784,0.0662079355305189,0.151942538397726,-0.0864841966825172,0.0819652468581946,-0.661799470085802,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.368842756871637,-0.292876354710299,0.451884845777137,0.216158622653733,0.358799873343184,-0.231155585386984,-0.760892759440997,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.560431543724148,0.231622560545431,0.322183138735986,0.194962653925451,-0.220949606481864,-0.42670771280007,-0.616296877586,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.593288128592093,0.0322657009906231,0.364437302891139,0.345247627594642,-0.332293993563958,-0.941992706392627,-0.560487907494074,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.620410846960106,0.0648213152436445,0.987303506956111,0.66059002631544,0.260509619585753,-0.0245193180542927,-0.165765441448318,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.00140745959331,-0.263922456662067,0.396700695172481,0.342125312199501,-0.154871609298744,-0.575761778857449,-0.779589205325101,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.24662783964602,-0.0620147222902793,0.716668139631961,0.0296935049555671,0.103645818232938,-0.445605750752967,-0.450396941305928,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.45177048538677,0.418053494893879,0.242993922601573,-0.112454868986281,-0.010429749870337,-0.468181083087127,-0.643262023952415,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.380402367623578,-0.151232088785145,0.616185304750417,-0.0579510626264206,-0.0831353410886598,-0.0535018187035022,-0.272806822203733,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.885414221847262,0.0173865007199237,0.8843112462135,0.278119121470444,0.0765129221578725,-0.241385735349224,-0.357504409847042,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.0781299527356406,-0.232911786424808,0.700605120359624,0.343507685667613,-0.501398467031003,-0.540064768330144,0.0836981856374047,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.798421369401728,0.682054479466103,0.636147334141304,0.294048237520553,-0.232875909889834,-0.122204070027396,-0.0830488350084329,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.87461387666574,-0.043436947434397,0.0477670799453537,-0.259245532632012,-0.127731567006615,-0.214877235779607,-1.19323780545786,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.627852068674974,-0.0165085932110723,0.510083988572252,0.429147497501786,-0.77106823410413,-0.642380097855072,-0.493585152748942,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.21943500284983,-0.0350123786507308,0.623160694079596,0.175493938785313,0.29239613442808,0.0474418385516641,-0.585163951637157,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.957311876124048,0.526656583030607,0.545723114209643,0.383636240278141,-0.122389063232785,-0.0702944213844116,-0.0938900198688087,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.29839418030118,0.370775931235337,0.471759326205603,0.175059168530105,-0.141634359601994,-0.0797091438878354,-0.649055376187946,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.03868000615861,0.450201334983882,0.362093836266434,0.220998531751626,-0.305153642146206,0.134166881556262,-0.407249103229561,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.32582889021931,0.322686954426163,0.80037102814985,0.112872829606206,-0.0789597174252559,0.0902767629719105,-0.396565183787113,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.50099884994651,0.526884228756047,0.484772467859047,0.223333658829945,-0.229979463703915,-0.440229889802313,-0.671600138103981,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.505815261936527,0.180042163894469,0.627921146233172,0.0917025113075114,-0.308836951048496,-0.347448673247917,-0.298671975476737,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.713160522499799,0.40023293285691,0.284978158214852,0.0954610308893824,-0.0127933639900303,-0.457239045717432,-0.991040116660232,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-2.10746161014826,0.530640561288208,0.400261282009044,0.0717735839009478,-0.163174308485942,-0.235719723290419,-0.904262237596759,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.17792645380819,0.319855362439786,0.63668710571833,0.0514019454350826,-0.432840174341232,-0.717657816953396,-0.830350868296248,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.699042450593078,0.380338158273453,0.184006031139719,-0.0613786094276377,-0.155704209449346,-0.473744132929949,-0.895500357610553,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.63104701369639,0.312668031869426,0.547862300339753,0.606367814636201,-0.560591766512804,-0.537079249496559,-0.788912504740971,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.762119856915644,0.526665574695219,0.752576333342919,0.272517985110487,-0.0432593073374496,-0.872197880110314,-0.358572923720974,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.2906126098658,0.126707129277622,0.944697384608644,0.0969889131248599,-0.486963237775576,-0.376088260057424,0.0333550998659405,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.709470802928087,0.195355918547862,0.544929050366598,0.207417815215101,-0.170548090018052,-0.405500265357314,-0.488580083746176,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.784075050446479,0.253078289577912,0.170991966057821,0.137796030606204,-0.347195469320572,-0.307062872287935,-0.795065783175694,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.610529425326917,-0.0779156256857385,0.482791958220239,0.15200578849343,-0.214273789885039,-0.193220690829055,-0.377200892523223,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.17584519655996,0.549773801983642,0.252264578413636,0.193265016392809,0.321199558121993,0.00903451955607543,-0.978702908490273,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.171534950700545,-0.145433931869514,0.615960172298788,0.0432385297751922,-0.301758502008358,-0.269657858292214,-0.440359499199009,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.338772100115068,0.191959641125186,0.690498749823523,0.248814004465516,0.0851546030467418,0.155097025304885,-0.0060993035051059,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.0846261025157,0.361342028515877,0.22860982697633,-0.0186207875122202,-0.0883262073841202,-0.567875334233207,-0.661445307645774,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.64446674698252,0.196227746961808,0.256167458023578,-0.190565215348906,-0.556690292707279,-0.200568323908044,-1.03388625674791,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.25223359980527,0.184607768919555,0.210218692314606,0.307697982333996,-0.748986432040171,-1.19778572012698,-0.994101397754497,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.81543625860524,0.472751035205355,0.790093144262261,0.45239735717442,-0.259903998017227,0.0676977671961863,0.124732920625128,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.83327172103525,0.333254740422516,0.6292780397071,0.157305405254954,-0.489427443571749,-0.846531616113165,-0.512113243096324,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.25557186527325,0.464637791593089,0.920673637939017,0.384622881986435,0.430947175608167,0.125307524748292,-0.836255611468907,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.997289739497663,0.331608426506856,0.286003758880774,-0.0952215653255749,0.101852030980647,0.0514384359061371,-0.729292476778458,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.480059198819022,-0.227058559030399,0.530216790180576,0.080261170668072,0.412018967391655,-0.327233863759923,-0.772721655440352,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.18085051994411,0.215239566512718,1.05064788071051,-0.0251891951500176,0.107789916579827,-0.503625725133085,-0.550476148285686,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.82264847360735,0.452763882718984,1.16880616726628,0.188224622827611,0.772632702675153,0.118269907124544,-0.0122056780162804,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.48525134682413,0.58378471250244,0.514888737947534,0.510225897965708,0.0223249033272338,-0.308758948640198,-0.506718248157014,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.16991419789987,0.360114673070524,0.771882240311232,0.49278647484111,-0.679715319813405,-0.368837807565548,-0.401290847416394,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.991294332073521,0.535974856001771,0.486999366915728,0.313875924550848,0.21265490196428,-0.807790202245565,-0.391074054378583,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.0885113380372,0.164042672277665,1.15368055028197,0.236536424731855,0.185391985053675,-0.137742452430993,-0.00795634618520402,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.19059160327397,0.329114607556168,0.402672463306401,0.254374534941979,-0.093307492753481,-0.116577247359762,-0.927078101514802,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.0470586378354303,0.0178257544151398,0.215120016815003,0.232120083428789,0.0582123392623395,-0.725926977000618,-0.872489037575588,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.596595724257909,0.282030979063082,0.55142722930725,0.0415473922919949,-0.27529447877246,-0.114510375449486,-0.442198153793928,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.38758726898176,0.276488661125972,0.476937542538689,0.206765362003651,-0.262942473837696,-0.782258829905711,-0.656675471528379,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.670500576176537,0.135198528304744,0.433565257800486,0.0653653219382618,0.340114562492335,0.0229272183788864,-0.441152516071177,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.15500775126361,-0.00548839986042535,0.699897663780558,0.222779404488124,-0.362908955906692,-0.328582389210546,-0.550538688676315,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.41332663332043,0.33622350796399,0.655442092620708,0.040378914339272,0.127757725269324,-0.143685038819809,-0.711660009650996,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.517385013698257,0.0573734278812278,0.506786561357138,0.467535417627971,0.0563684500447168,0.0334440516330727,-0.99475518775119,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-2.06448341329398,0.739934805150857,0.948278175763896,0.272958799821761,-0.399644346449446,-0.50837206961206,-0.649914115836556,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.74649272697767,0.870189916464624,0.814616242437817,0.60981815713532,-0.405784553384087,-0.423014235617607,-0.384760112282188,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.958065769994095,0.17289135503896,0.681990017829774,0.4022427134789,0.07711872560504,-0.042403242253696,-0.515220224621971,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.482344898114254,-0.0812390234489296,0.811361348726987,0.448616129146995,-0.278860865973641,-0.368590832945644,-0.240673813006527,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.683932107366426,0.276613101127732,0.211455581213144,0.0725657266720219,-0.238302741764387,-0.890162738658398,-0.72473391716418,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.37873504406847,0.205834780782418,0.613668760897584,-0.20943682972305,-0.0185226732578573,-0.0550214517445251,-0.692574268884312,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.10188021356974,0.529813851693328,0.319664674003335,0.14591149345178,-0.857991853362848,-0.997428249515116,-0.760291625024328,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.23122351217771,0.227349104748272,0.379555852390407,0.278782447880157,0.0150378065930291,-0.00382862291974961,-0.403501734110425,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.336270671329083,0.136925897561022,0.584524967080801,0.222283689757491,-0.532583039570729,-0.297296292302145,-0.603537531569495,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.895818327675782,0.211792467269053,0.592659208911066,-0.188648250132149,-0.106862966459664,0.450478230316251,-0.829864702060138,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.03927310585614,0.378575630839524,0.735420870121451,0.708652066023061,-0.255719763708978,-0.755391916315121,-0.326790650375101,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.56824934395897,0.0387527294350856,1.15870806686972,0.529719576004238,-0.369883111316842,-0.721603769025108,0.408438202273419,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.38596961186818,0.62518083060008,0.766560634113091,0.0900905875210883,-0.185333402177039,-0.0267919545456633,-0.516445005872147,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.54225315606923,0.620460438475605,0.341618394139712,0.371397833868459,-0.23633445599667,-0.138495239021887,-0.585578392747201,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.12033528829189,0.365569460255096,0.515025833818098,0.129008428947604,-0.394295397224047,-0.538307317597982,-0.790169316888876,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.367597682378084,0.118737971356658,0.417709975566457,0.310970116360148,0.0636704619028753,-0.482907203640328,-0.610733584671742,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.769076382188219,0.596010116899682,0.34467774408718,0.339466541551105,-0.191020580589946,-0.260711539965965,-0.716408895498599,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.40531158824082,0.529404134829129,0.981248411540559,-0.0379866015156757,-0.360194329546502,-0.64596414042952,-0.947929031468053,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.696548705578133,0.222196676568599,0.361041184994192,0.426912143879914,0.0488152749623457,-0.746242040969788,-0.56377832634462,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.1353672674959,0.171017788339429,0.722266342396009,0.224476939970373,-0.0241655785692594,-0.0444492970662903,-0.222792884643385,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.57517669316364,0.576921152977795,0.120021896116463,0.0592714722263161,-0.299151372298754,-0.497784543800188,-0.917017453669971,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.06919381190822,0.233808822478195,0.426924545474658,0.433978873945687,-0.0940985329020647,-0.217577076317759,-0.730887746895406,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.820648531844854,0.0904663081218067,0.817664322342388,0.185306023687879,-0.141080618600468,-0.335685611792355,0.115089760263612,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.981457969447273,0.348003555524043,0.477697270972215,0.163994896623709,-0.377924828133855,-0.433028510130883,-0.409987134712059,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.951100770083503,0.0924746042548666,0.179869310562966,-0.0387325879013844,-0.0866213579393211,-0.297379036117607,-0.484660581139706,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.26559834281204,0.288445963955619,0.513552889397473,-0.00655710673602493,0.0548026524252281,-0.0253342808858508,-0.241812675342814,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.27651741658432,0.271086941248473,0.248563480489974,0.202641507732074,-0.584754839384299,-0.486378250965431,-0.411650687861594,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.46607226293275,0.379901551510324,0.290560116978713,0.0128338660434421,-0.136312426840643,-0.519789660558118,-0.894441878470726,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.785328614075911,0.015980524201356,0.309533527047021,0.0461139369809646,-0.262252094259504,-0.426671998406288,-0.20879730444212,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.882424738957357,0.0735428845147344,0.0652079069998284,0.0893918172532658,0.11545083241252,-0.179653997201763,-1.19524321912643,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.49599071955512,0.631623684531639,0.664779369171619,0.476359656272136,-0.577260247581415,-0.717913202052625,-0.0845377491224142,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.530598539830538,-0.0440552361955897,0.352054453711452,0.237463837970144,-0.299939355654718,-0.260128471870538,-0.523437704932539,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.32864927722245,0.100568768599493,0.256061294692021,-0.0941910827837409,-0.594015862902513,-0.668067732546858,-0.56063712303289,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.6275763320594,0.545396421752405,0.445626721317656,-0.0331993763167238,0.57137732998582,0.470398489291514,-0.386831207434525,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.603592674901086,0.0582735784465739,-0.114943500569368,0.0412764123514018,-0.63439546920193,-0.287434304333339,-1.14942120136164,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.901504664655077,0.117872594103626,0.155007174683173,-0.208509866265671,0.173028619188345,0.560105573258751,-0.725268254153256,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.42408946543618,0.25788961283313,0.573949677716046,0.592412548679647,-0.874141112175641,-0.828955232031144,-0.567340370536257,"Top-ranked",624681,"Plasmodium knowlesi malaria"
