"tmean_change:1","precip_change:1","forest_cover:1","urban_cover:1","evi_dissimilarity:1","biodiv_intact:1","livestock_log:1","forest_loss:1","type","id","Disease"
0.223387491061927,0.356352922888728,-0.135247431235965,0.258941412489888,0.125165041676639,-0.172306621134913,-0.378084897381794,-0.10929745896881,"Top-ranked",757743,"West Nile virus disease"
0.0477360705527301,0.241939163101498,-0.247832619091033,0.237651221535124,0.186893237124935,-0.287658097938053,-0.42576325707497,-0.0999480564554332,"Top-ranked",757743,"West Nile virus disease"
-0.0104324533106706,0.118873535710637,-0.156934854074925,0.239648056578861,0.261674985509282,-0.257500075838545,-0.382172747751037,-0.0752213840292206,"Top-ranked",757743,"West Nile virus disease"
0.212717518007579,0.386002626627795,-0.226695110690249,0.260579196682813,0.138298784671637,-0.171598028650678,-0.385065542978126,-0.0760389041354955,"Top-ranked",757743,"West Nile virus disease"
-0.0983838250671756,0.21430484814382,-0.214593223004044,0.300938633470756,0.161422545467961,-0.138057286812432,-0.360311626356151,-0.143931716332164,"Top-ranked",757743,"West Nile virus disease"
-0.072001927505987,0.2263551406679,-0.180536599636892,0.259359113346526,0.214411508984289,-0.276600093479837,-0.471159895663372,-0.0891006926580013,"Top-ranked",757743,"West Nile virus disease"
0.126188927284405,0.162440819936044,-0.254599174280877,0.314616111273382,0.210119256769135,-0.103028359795498,-0.443755743501062,-0.0524073396096881,"Top-ranked",757743,"West Nile virus disease"
0.16248271403895,0.239430451501473,-0.123386747677526,0.298606735587469,0.161032855958497,-0.147237554594943,-0.39476407397537,-0.182489268983719,"Top-ranked",757743,"West Nile virus disease"
0.0507365891305155,0.184173748525123,-0.0860040208679106,0.327837839369873,0.177883903307991,-0.268218279147454,-0.372172420208601,-0.0963403601172362,"Top-ranked",757743,"West Nile virus disease"
0.0267327291329224,0.236820613040145,-0.190576010701001,0.301403631601301,0.181531927095406,-0.0231694765189102,-0.331968190801492,-0.165971774776688,"Top-ranked",757743,"West Nile virus disease"
0.289178031101703,0.39310847394938,-0.252678933323477,0.243160736689066,0.178385688649873,-0.267838000802558,-0.446606814063853,0.0413785780467277,"Top-ranked",757743,"West Nile virus disease"
0.261663069621862,0.305391838742073,-0.29114805286242,0.304105102857253,0.130684471529686,-0.118416750497331,-0.405824714671802,-0.0150440350362346,"Top-ranked",757743,"West Nile virus disease"
0.118333120437268,0.376486516008142,0.00649364469052988,0.294869724017652,0.193125214201099,-0.34076432198441,-0.439934254697169,-0.138340647345785,"Top-ranked",757743,"West Nile virus disease"
-0.0147623950124133,0.216815621226871,-0.299063545170199,0.1918293442487,0.172004900872744,-0.213802855850087,-0.457646166549605,-0.0575003094330693,"Top-ranked",757743,"West Nile virus disease"
0.0375071736713188,0.312216642266272,-0.0718629419090637,0.347315267936792,0.214814329441518,-0.294489051100716,-0.408673527808545,-0.0960145730370658,"Top-ranked",757743,"West Nile virus disease"
-0.0583514561873831,0.140066015731275,-0.168904310505606,0.290270294568836,0.149073870066552,-0.126031150965434,-0.36051931997093,-0.122137093416096,"Top-ranked",757743,"West Nile virus disease"
0.185365036476107,0.262102359704611,-0.116850851194447,0.345946527190406,0.166377983131266,-0.205752373254067,-0.27020509365821,-0.0492327920584761,"Top-ranked",757743,"West Nile virus disease"
0.176910314479415,0.173258476355619,-0.0881635974108146,0.349214788223295,0.132394697090656,-0.375976444460533,-0.360988948746338,-0.168581591643333,"Top-ranked",757743,"West Nile virus disease"
0.144965141715223,0.1277332445697,-0.16264907085695,0.279298527525727,0.142678052518867,-0.226904589043293,-0.35888145826521,-0.1172274221034,"Top-ranked",757743,"West Nile virus disease"
0.228264154656119,0.46013432038779,-0.0711963586476299,0.351375730060157,0.178575466403325,-0.318174723948379,-0.392863460890384,-0.116005845821591,"Top-ranked",757743,"West Nile virus disease"
0.120137038103488,0.275386076672464,-0.267483323190959,0.302273830257605,0.136504329155193,-0.0693932637025921,-0.296413509163785,0.00321548270619654,"Top-ranked",757743,"West Nile virus disease"
0.0799292259142855,0.274590532841397,-0.167890208448641,0.325033239473659,0.223166267748636,-0.206315321921246,-0.313586891794997,-0.0835044126275698,"Top-ranked",757743,"West Nile virus disease"
-0.129087805604511,0.184800581461433,-0.218347198125786,0.282917991446821,0.163309524847283,-0.180764763283763,-0.382986886588696,-0.102910060044674,"Top-ranked",757743,"West Nile virus disease"
0.135689498219729,0.117454055823398,-0.0731741132182964,0.338985303513529,0.144927071935183,-0.251883614871804,-0.375178393408158,-0.0256360943457971,"Top-ranked",757743,"West Nile virus disease"
0.0444121184726561,0.233785708986529,-0.124353859775236,0.325395829021939,0.213039491065672,-0.255007561357416,-0.309661795843816,-0.0638305904040465,"Top-ranked",757743,"West Nile virus disease"
-0.0637376497211409,0.0984792467960039,-0.182576959613395,0.366201012485737,0.0858245423882258,-0.217332649427395,-0.320801439678977,-0.167670985093169,"Top-ranked",757743,"West Nile virus disease"
0.0480544341821834,0.31543714138417,-0.0482028985023299,0.307753225780024,0.190055823979901,-0.3085948199713,-0.383372329131308,-0.0876037249557085,"Top-ranked",757743,"West Nile virus disease"
-0.0437680763584215,0.284327874346026,-0.0893838733232002,0.331515016865236,0.220760377141707,-0.191975005873579,-0.324558011323446,-0.116689608928531,"Top-ranked",757743,"West Nile virus disease"
-0.124565610568071,0.253365492079799,-0.266063134055593,0.300588570675007,0.13318280732027,-0.257004933286957,-0.348763682188445,0.0215819671682435,"Top-ranked",757743,"West Nile virus disease"
0.218105709119886,0.491598270973007,0.112440591001194,0.365182898547521,0.146875436167624,-0.314151687822169,-0.26827342736091,-0.194861016392206,"Top-ranked",757743,"West Nile virus disease"
0.126327883883631,0.260515420781209,-0.195169403822391,0.246333796762481,0.199086206921215,-0.220340973792589,-0.484084710499706,-0.0523342507770386,"Top-ranked",757743,"West Nile virus disease"
0.205225952922862,0.255240032355594,-0.110549535674577,0.284024946742851,0.177325021136571,-0.230970232039097,-0.375957077377844,-0.21103448091196,"Top-ranked",757743,"West Nile virus disease"
0.202987658675422,0.412638214488733,-0.220685441169767,0.321324142201216,0.0910890199705803,-0.21747891109045,-0.392878279130234,-0.142098028639581,"Top-ranked",757743,"West Nile virus disease"
-0.0705535846977221,0.214612684973284,-0.146728158515172,0.418088869319941,0.0614156326964532,-0.220427518534294,-0.309867986734966,-0.169372618356232,"Top-ranked",757743,"West Nile virus disease"
0.0220668077690425,0.107569408017299,-0.172280853239812,0.355224123879019,0.122087837310745,-0.171416659835365,-0.333824307205596,-0.0444307713797223,"Top-ranked",757743,"West Nile virus disease"
0.298897364397383,0.477522007277338,-0.0855475837142109,0.348740173441882,0.163746567535211,-0.286810512114867,-0.389244828989057,-0.0931139826444363,"Top-ranked",757743,"West Nile virus disease"
0.0308792340344979,0.162870408585215,-0.0474674720562857,0.341033563913018,0.201935897912014,-0.252575573757576,-0.41010612991845,-0.179296841489787,"Top-ranked",757743,"West Nile virus disease"
0.114522187681544,0.334591750513227,-0.212113170910726,0.346617116195901,0.1335263640961,-0.174639229989776,-0.287087195436411,-0.104945274972704,"Top-ranked",757743,"West Nile virus disease"
0.0761591563938964,0.286509471673763,-0.0403979658609826,0.323482627360491,0.198162252284598,-0.332899135740777,-0.401399383255227,-0.194897843644095,"Top-ranked",757743,"West Nile virus disease"
0.273520779313425,0.297356407151328,-0.142093418496801,0.264112151423824,0.187154754458611,-0.162863612123902,-0.428610286221533,-0.159552329664068,"Top-ranked",757743,"West Nile virus disease"
0.201930277401487,0.178747710497062,-0.13983787882026,0.276665814615515,0.186545828058962,-0.228882208126695,-0.334853159188117,-0.0767289843655793,"Top-ranked",757743,"West Nile virus disease"
0.21680818175874,0.331263478988829,-0.166873272097787,0.338527839606455,0.154478623767373,-0.237512663404918,-0.354775797467209,-0.0351991745004986,"Top-ranked",757743,"West Nile virus disease"
0.0607112334790695,0.238200439319484,-0.153952872808961,0.314778809178867,0.187951163225135,-0.186410995904211,-0.34186923042236,-0.100987312304085,"Top-ranked",757743,"West Nile virus disease"
0.0995693316912507,0.130597539277767,-0.162913345319735,0.345222692533896,0.122025416208857,-0.188740098171225,-0.394719728036273,-0.0712752440704292,"Top-ranked",757743,"West Nile virus disease"
-0.0321540853853962,0.198121136465559,-0.217818695751732,0.302945809245095,0.154231464825023,-0.113873828035211,-0.222151628802518,-0.0898995268168552,"Top-ranked",757743,"West Nile virus disease"
0.0845770961614722,0.251788825068589,-0.0349797639427597,0.277846288127835,0.164937428847374,-0.224713626417862,-0.370698169756044,-0.26006007799694,"Top-ranked",757743,"West Nile virus disease"
0.0881362409080859,0.161736260122541,-0.137561059739097,0.342173564643121,0.202264017829789,-0.261003065223002,-0.417060108454855,-0.0776782739274449,"Top-ranked",757743,"West Nile virus disease"
0.0116843232759351,0.33244729222617,-0.123487498075438,0.312086770132019,0.21376275193453,-0.351126029477129,-0.401769494237826,-0.056341145449172,"Top-ranked",757743,"West Nile virus disease"
0.0449419187380661,0.191723844364171,-0.198342559199727,0.363123157285532,0.126817496471092,-0.175534591863111,-0.351406964644456,-0.12218508171539,"Top-ranked",757743,"West Nile virus disease"
0.0338718924156681,0.0812745232884086,-0.202294920916366,0.331658643102461,0.137591124233693,-0.105655135265567,-0.336527100464152,-0.0435968745205777,"Top-ranked",757743,"West Nile virus disease"
0.122672484884783,0.310834459793702,-0.294619644849408,0.27492839780833,0.167379649115634,-0.24563521073258,-0.370207653838992,-0.110049018074557,"Top-ranked",757743,"West Nile virus disease"
0.121445754634396,0.135899549977319,-0.15180461481277,0.344243138264677,0.225458828418939,-0.188372062876655,-0.343684278883774,-0.16025604662312,"Top-ranked",757743,"West Nile virus disease"
-0.0647886172114348,0.162853051698533,-0.112732328260073,0.273751765475294,0.201945398567681,-0.25459909945848,-0.343405889986407,-0.128597522001731,"Top-ranked",757743,"West Nile virus disease"
0.0806893656014507,0.311647134841012,-0.224754578965605,0.240980531411728,0.228392053496149,-0.115569045066679,-0.351706140638265,-0.124329321827798,"Top-ranked",757743,"West Nile virus disease"
0.239581362412459,0.398716803669761,-0.0861518500154801,0.376102072430835,0.140588075787382,-0.159951836227287,-0.276700000270368,-0.0705166822806544,"Top-ranked",757743,"West Nile virus disease"
0.167215969239967,0.407766854950462,-0.0703706571535032,0.35024656302392,0.117029148414649,-0.263245254058289,-0.407411876432355,-0.109039028755405,"Top-ranked",757743,"West Nile virus disease"
0.0591006417057657,0.0801123964936483,-0.131951830395491,0.325458652106841,0.11831329742391,-0.215698512742705,-0.308558868297351,-0.0891713575395463,"Top-ranked",757743,"West Nile virus disease"
0.0279805676480486,0.332938782759562,-0.0558686759101059,0.328914361176799,0.125536212997238,-0.210357370351937,-0.388596635969033,-0.129409278129856,"Top-ranked",757743,"West Nile virus disease"
0.240863144522535,0.280063710777213,-0.116779429217117,0.317767190790001,0.21338120933205,-0.296785096011671,-0.393496496831543,-0.0497773085234542,"Top-ranked",757743,"West Nile virus disease"
0.0417485764861449,0.298773871129682,-0.0421833952878798,0.283663924629294,0.253127448949164,-0.296956266392807,-0.340537361216655,-0.107459520294138,"Top-ranked",757743,"West Nile virus disease"
0.140496446436784,0.393635696350666,-0.0740774052377511,0.279471803744522,0.191972347918725,-0.149313996739444,-0.360154672183532,-0.148542455881657,"Top-ranked",757743,"West Nile virus disease"
0.0316829768874845,0.306145907361975,-0.224388952002268,0.268294243491948,0.208033861327153,-0.229961025490442,-0.415116729108772,-0.0939954316677683,"Top-ranked",757743,"West Nile virus disease"
0.0438571299752976,0.256393232777931,-0.188664350468453,0.276291263835435,0.1159052179618,-0.285447907721992,-0.33413410460538,-0.0681977470477799,"Top-ranked",757743,"West Nile virus disease"
0.253007069455255,0.340900738915987,-0.145878217617467,0.29041786047056,0.201263699314178,-0.287350393947167,-0.296165280895779,-0.0282067228922498,"Top-ranked",757743,"West Nile virus disease"
-0.0447505082825762,0.13091278392516,-0.345508256691049,0.256646163368712,0.263889027162156,-0.133697251937407,-0.371783818766853,0.0136447732464542,"Top-ranked",757743,"West Nile virus disease"
-0.0442308992438233,0.206969784932129,-0.0674711706416501,0.25442279090028,0.147264854919492,-0.240860032601272,-0.357818763770893,-0.224969429738939,"Top-ranked",757743,"West Nile virus disease"
0.122288777378722,0.483620878002061,-0.0542704003072167,0.255870766527271,0.232487456569924,-0.240932794335535,-0.343614960600176,-0.137889040192618,"Top-ranked",757743,"West Nile virus disease"
0.0802859202502525,0.309757069136878,-0.0740762160234057,0.316846358963182,0.21667640639134,-0.315606416943779,-0.386403217254203,-0.175159544627387,"Top-ranked",757743,"West Nile virus disease"
-0.129494558997873,0.267825274443585,-0.136794836910238,0.291606399486112,0.176043701654148,-0.301068487666699,-0.35701140813086,-0.0391119565679348,"Top-ranked",757743,"West Nile virus disease"
0.284555668299973,0.178788361309779,-0.0368803156920169,0.35350796682773,0.125948456971559,-0.226894334691681,-0.279352744245522,-0.157004940622234,"Top-ranked",757743,"West Nile virus disease"
-0.0600899432384647,0.259970580950801,-0.0523939919277977,0.242545822154273,0.256256996207036,-0.327070885134913,-0.394587755148249,-0.0796493577827355,"Top-ranked",757743,"West Nile virus disease"
0.212671526727652,0.411103207353045,-0.0489346480016335,0.32136255943955,0.212432675387597,-0.279230519924161,-0.392143498804901,-0.117858326782302,"Top-ranked",757743,"West Nile virus disease"
0.155308361636585,0.193778118251067,-0.16824468729542,0.260937803502497,0.0822504666784235,-0.287241293374113,-0.405971222310097,-0.0541663807576738,"Top-ranked",757743,"West Nile virus disease"
-0.119474704501441,0.14492324064044,-0.278722826656905,0.303537176941208,0.137385342777982,-0.146438118040197,-0.344276183183825,-0.100035324977186,"Top-ranked",757743,"West Nile virus disease"
0.103581602912373,0.194593385938819,-0.0357041703900486,0.311604359347311,0.213920834754306,-0.311089737691047,-0.345593888285186,-0.117254799409419,"Top-ranked",757743,"West Nile virus disease"
0.0745866741792958,0.113512767380825,-0.199664083746539,0.302661814766714,0.132156000679919,-0.244778405957989,-0.410300270808874,-0.141860915656492,"Top-ranked",757743,"West Nile virus disease"
0.199783015303701,0.399225817017148,0.00336841537387286,0.306642439643238,0.14818007196186,-0.269038663598011,-0.404876095877281,-0.130752045860682,"Top-ranked",757743,"West Nile virus disease"
0.0156989450703459,0.365604746193806,-0.227276989936223,0.283949994672574,0.243726441321829,-0.24128289919935,-0.413123580253676,-0.0381180243447843,"Top-ranked",757743,"West Nile virus disease"
0.0401290291770752,0.461905650491223,-0.0252394304204361,0.317302126131236,0.134422395490274,-0.334512370321493,-0.45431197663619,-0.177062371090958,"Top-ranked",757743,"West Nile virus disease"
0.178937955041154,0.365467911243476,-0.105429935553171,0.351808513568652,0.148273911353637,-0.329820801674149,-0.342534255950857,-0.0561384888895583,"Top-ranked",757743,"West Nile virus disease"
0.0469146166197013,0.264379407118498,-0.0485218379701407,0.302957513815248,0.176164788916368,-0.221932442512531,-0.430604470786894,-0.113811750628793,"Top-ranked",757743,"West Nile virus disease"
0.0769844675062285,0.234274610104762,-0.24411561712767,0.259974136152425,0.242475901904856,-0.150243367527632,-0.415735407191331,-0.0464531954924414,"Top-ranked",757743,"West Nile virus disease"
0.12031699676079,0.351728059735573,-0.0416021703461807,0.29388634832641,0.186535426857729,-0.217379003190247,-0.359464405443666,-0.206457940208571,"Top-ranked",757743,"West Nile virus disease"
0.158940608473304,0.132880291493937,-0.144772144082205,0.335047646710378,0.157528005213515,-0.305950747266136,-0.410750516238452,-0.128309245473593,"Top-ranked",757743,"West Nile virus disease"
0.0962229945077067,0.352982412971638,-0.0363776282590005,0.279549926265343,0.169016348022684,-0.296626165726702,-0.464228010118472,-0.171398501599261,"Top-ranked",757743,"West Nile virus disease"
0.069736692480486,0.170544886764579,-0.360486117037396,0.299284075305386,0.183173640833759,-0.126696562742895,-0.412051096854571,-0.0248197747649908,"Top-ranked",757743,"West Nile virus disease"
-0.0356925307842805,0.362150841721793,-0.106753461297167,0.346863489718322,0.216946902158825,-0.325631866986966,-0.321912458151164,-0.0350744239057117,"Top-ranked",757743,"West Nile virus disease"
0.23929067032446,0.362507832315753,-0.140205138587569,0.295288534455994,0.0703656630733376,-0.202423279794001,-0.417127153969857,-0.190481855848248,"Top-ranked",757743,"West Nile virus disease"
0.0700077106098702,0.254224450992889,-0.0874834551798285,0.278002051879408,0.19436111966053,-0.383641106315418,-0.409478751291113,-0.107009882169682,"Top-ranked",757743,"West Nile virus disease"
0.277873401759122,0.344660486286711,-0.0333321417987295,0.258158714179279,0.220664090272124,-0.32014317855641,-0.476317897861239,-0.180205879663844,"Top-ranked",757743,"West Nile virus disease"
-0.0527286468111085,0.210248900538943,-0.225033500367183,0.267482442775009,0.145877304160837,-0.21335380354182,-0.380392284267032,-0.0871753296403185,"Top-ranked",757743,"West Nile virus disease"
0.0566543250045735,0.267671085232584,-0.114094527478933,0.287592524377161,0.145681912879976,-0.231786547379405,-0.301032514501436,-0.0316903335366345,"Top-ranked",757743,"West Nile virus disease"
0.207518406866618,0.145165207200006,0.0996194125258427,0.4158744534498,0.208869612411316,-0.317000657872094,-0.311039940060855,-0.245266384620556,"Top-ranked",757743,"West Nile virus disease"
0.0578860706139631,0.489638818283471,-0.0876034510707187,0.405672539796334,0.0592023393601269,-0.151949719684797,-0.361743949923496,-0.159461252833725,"Top-ranked",757743,"West Nile virus disease"
0.188637795287234,0.17583190767147,-0.0904617703429847,0.312984982167946,0.174666510938542,-0.231135894632789,-0.388793880446359,-0.156842270126051,"Top-ranked",757743,"West Nile virus disease"
0.173693907784578,0.113551681189392,-0.138648701996781,0.298264973724468,0.146065862375272,-0.240745001367242,-0.363966781856915,-0.149600089632732,"Top-ranked",757743,"West Nile virus disease"
0.0536648792975979,0.274979853728031,-0.00981093963527849,0.292192659843155,0.123476211241931,-0.236738362988136,-0.360847069629618,-0.18382944947579,"Top-ranked",757743,"West Nile virus disease"
0.235292068525027,0.257003181225246,-0.104060571355668,0.306414146252422,0.226964299142724,-0.177100814612591,-0.382063625535124,-0.0189404775806793,"Top-ranked",757743,"West Nile virus disease"
0.171167636274506,0.353628015558596,-0.173457096194696,0.300799881810101,0.185557122200999,-0.144143517301212,-0.378725472178377,-0.0722135993957174,"Top-ranked",757743,"West Nile virus disease"
0.263850555566226,0.507452592892495,-0.0828999947951572,0.352879690477208,0.159433695780592,-0.183378345209757,-0.359368678432576,-0.0414664343205087,"Top-ranked",757743,"West Nile virus disease"
0.128584806223216,0.454725570711898,-0.0130552413584819,0.315401275131545,0.188256284932582,-0.201100952532565,-0.298743611435734,-0.177269627758037,"Top-ranked",757743,"West Nile virus disease"
0.210102455374492,0.237869023151778,-0.134390261752327,0.313892114871513,0.162604019036406,-0.261856850246619,-0.390017750156151,-0.168499904786448,"Top-ranked",757743,"West Nile virus disease"
0.0498112658456201,0.386453929234511,-0.0154963466773587,0.319892426847481,0.0882180717386609,-0.341307558034653,-0.402051790956724,-0.104657927609224,"Top-ranked",757743,"West Nile virus disease"
-0.0864820099319388,0.263695336914423,-0.166373854990748,0.287526277395237,0.190751727381544,-0.279349304696126,-0.453384221811941,-0.0603656616336213,"Top-ranked",757743,"West Nile virus disease"
0.14245048057726,0.342768231859126,-0.113622402685312,0.261657862007004,0.118989465762799,-0.269506754469595,-0.391987115020656,-0.212220171168605,"Top-ranked",757743,"West Nile virus disease"
