"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
-0.00249874125787594,0.0629351530488439,-0.0931779809686702,-0.0765397171413632,-0.469498418128719,0.00845243884395425,0.0366232598894167,0.0115271436437536,-0.401014957256897,-0.642799301458321,0.820620852551937,-0.409521310642219,"Majority rule",963523,"Lassa fever"
0.0179113015396859,0.070330488321276,-0.12698344267371,-0.133212572983068,-0.308628668681641,0.144259822681353,-0.634429034751883,-0.0465875067600816,-0.177949444447179,0.0961855973917839,1.22063256273183,-0.296543026686077,"Majority rule",963523,"Lassa fever"
-0.168311690617668,-0.0213240127470914,-0.244773862458921,-0.00468719824151118,-0.609775119838365,0.13949078446172,0.405086677622598,0.291681113807798,-0.143483077534054,-1.06645922465908,1.0501507084483,-0.423577826644702,"Majority rule",963523,"Lassa fever"
-0.0540149136761409,-0.113821723136096,0.265748697952088,0.103105587740904,-0.0327588342147911,0.232288876412809,0.504043174874553,0.406758978855106,-0.305641947002623,-0.9549977980127,0.734088209848847,-0.872555722104847,"Majority rule",963523,"Lassa fever"
0.0381011050747735,0.358376779739478,0.116737267100184,0.0903155185751661,-0.0160171376528701,-0.00231019937579019,1.17050172560477,0.286457825584257,-0.201743929404746,-0.981627678832014,1.0336297266555,-0.598330533997503,"Majority rule",963523,"Lassa fever"
0.246299316613733,-0.126728806268799,-0.0334738803889589,0.254004536183034,-0.371021027937557,0.119634882472321,1.03226223622255,0.00650754267404333,-0.0824079854380617,-0.704777451408406,1.21239127207188,-0.334289140032799,"Majority rule",963523,"Lassa fever"
-0.141741698814402,0.145387151700762,-0.129039047016134,0.135947891690711,-0.478755528522677,0.141370843441558,0.633536056534185,0.0421385401308288,-0.144439472080766,0.197523285873764,1.01076803830362,-0.246585355031152,"Majority rule",963523,"Lassa fever"
-0.109514728348687,0.0593870541519495,0.0716031456297378,-0.141668659321759,-0.4385196791401,0.269012256207702,0.916762490128083,0.162791462043403,-0.379371125088637,-0.830351274990333,1.02368442847656,-0.528888898742806,"Majority rule",963523,"Lassa fever"
-0.253564373920812,0.0813152068706999,-0.150188013475504,-0.0500675784676491,-0.0309870746979587,-0.211211821997803,0.605430343113505,0.33914115234837,0.340748358241879,-0.990530458419059,1.07532009243575,-0.514559705331387,"Majority rule",963523,"Lassa fever"
-0.127916450143131,0.150765649888392,-0.0784634577879996,-0.111529615732658,-0.137592634051379,0.0493952402038954,0.278938375758326,0.301227191337343,-0.0764223730120019,-0.166808907452819,0.937444589636768,-0.432636345135296,"Majority rule",963523,"Lassa fever"
0.0173932490038339,-0.00574910054089905,-0.191393649692835,0.0779212133799781,-0.245758179536779,0.0826734036694055,0.513370062315765,0.353212142967904,0.045950382992111,-1.25917655863217,1.25165498948875,-0.358146553882079,"Majority rule",963523,"Lassa fever"
-0.289662013766312,-0.302790527811711,-0.199918044566032,0.0320488801749587,-0.398405922989555,0.285134233840793,0.819405490266355,0.280603341591427,0.0805658009357055,-0.895291621216414,0.842543607556397,-0.542043981714365,"Majority rule",963523,"Lassa fever"
-0.0869341080344813,0.133317763788692,-0.269429952390773,0.119740400134987,0.0370885998782025,0.310079025704898,0.0243764239990319,0.238594420452517,0.157230310597797,-0.269936968126797,1.12476273188724,-0.476289382758213,"Majority rule",963523,"Lassa fever"
0.0939551223705556,0.0696972363525511,-0.017513269149168,0.256595173883773,0.228355856287314,-0.0132643363798563,0.411611522689286,0.262958230028096,0.117398647750287,-1.14013909542213,1.19655471943776,-0.679801389889344,"Majority rule",963523,"Lassa fever"
-0.191496562478698,-0.103576146638044,0.0362336229155365,0.117386601939314,-0.298610937212644,0.167101816749218,0.54461076686414,0.0142028712727767,-0.101577949100293,-1.03777341550074,0.743028011282611,-0.610094145912987,"Majority rule",963523,"Lassa fever"
-0.275995577464408,0.0717930851858438,0.122869345413477,0.349668865989406,-0.0091856924685722,0.000771752970193301,-0.158260608297374,0.432316929631949,-0.238520233686427,-1.52521478624296,0.571499701127203,-0.750636600097257,"Majority rule",963523,"Lassa fever"
-0.256545007415232,-0.425997059573399,-0.108750418895779,0.252445463915094,-0.336853590637095,0.0827038476901193,-0.0670799480221056,0.191023321176031,0.0269249735198403,-1.05775530879153,0.933650339149001,-0.534115883345626,"Majority rule",963523,"Lassa fever"
-0.0913030395830153,-0.384541499193961,-0.0852650596215263,0.400473782839343,0.00438347153142032,0.23082617121287,0.510681411050149,0.145931115312645,0.299701998825715,-0.652816549193547,1.0816881915834,-0.7269191164682,"Majority rule",963523,"Lassa fever"
-0.107769238930343,0.0198589739827296,-0.146580377624379,0.29105329843414,-0.237944003095248,0.233837710734653,1.45424412361425,0.308383636380689,-0.152189858839035,-0.255442766867859,0.844613401131332,-0.467733547852447,"Majority rule",963523,"Lassa fever"
-0.164177737458344,0.042644271551526,0.044068703469439,0.26292983768523,-0.340923740995334,0.174230858783503,0.80288014492677,0.231212059572111,-0.512309529722001,-1.31648000997054,0.760990616707124,-0.368426982522028,"Majority rule",963523,"Lassa fever"
0.167983923975673,-0.437904537076145,-0.0312730750170201,-0.0337104129179081,-0.30637078443255,-0.0905476129289347,0.831475221511618,0.149756502188355,0.263514482871143,-0.518856523070688,1.2628752577499,-0.456669741120166,"Majority rule",963523,"Lassa fever"
-0.295014055131436,-0.243351389713617,0.0388217944047427,0.14412178477849,-0.120738800360323,0.10272955967704,0.563930385541443,0.202433268139182,0.071270676161737,-0.900982768458656,0.926047095935016,-0.663865648989153,"Majority rule",963523,"Lassa fever"
-0.0538461280225745,0.412234683581808,-0.0118168058868202,0.0999154168703397,-0.219324978412246,0.127128697375514,0.489647907115994,0.134794510971537,-0.585785413792228,-0.711967168635691,0.818176367407547,-0.502425047834665,"Majority rule",963523,"Lassa fever"
-0.0673386066020657,0.0537636565212845,-0.0833424662367997,0.349623742449877,-0.20549786238597,0.116728185283874,0.592065117749652,0.226531769412473,-0.131392908481213,-0.861928639890515,0.800657857336007,-0.659811241570345,"Majority rule",963523,"Lassa fever"
-0.336886453218018,0.2901911871783,-0.0805453840510077,0.30873070141097,-0.0708036834453544,0.224533566431345,0.25561527936389,0.224668639816062,-0.426218989180307,-0.64919014520312,0.780261068300195,-0.515284050369521,"Majority rule",963523,"Lassa fever"
0.0427863160937427,-0.220945086389485,-0.106894939181749,0.0931784991044923,-0.601479049303807,0.409171837755332,0.97314311195303,0.14592561669005,0.029385911553044,-1.3846871346299,1.17344810588794,-0.542633941089361,"Majority rule",963523,"Lassa fever"
0.216007949923565,0.108081281613833,-0.089092670818667,0.293279260784969,-0.644271226781414,0.108949774890717,0.759636476091832,0.246875805293194,-0.326566909818309,-1.02959766070655,0.933397103687232,-0.407188489011838,"Majority rule",963523,"Lassa fever"
-0.211968495592283,-0.411500579140785,0.124355069093061,0.133882041623368,-0.4920086730129,0.00792267811602626,0.298282115731031,0.300848877261015,-0.487518668156774,-0.846944937705129,0.296278682035097,-0.797975570488167,"Majority rule",963523,"Lassa fever"
-0.105663676281893,-0.181193559196351,-0.0374846596979471,0.188202967460368,-0.399732056729605,0.0643581136377713,0.363231297660795,0.0397026392304304,-0.523626639998312,-0.643398710051535,0.840430743217355,-0.426293592340666,"Majority rule",963523,"Lassa fever"
-0.208025272041622,0.174917144870865,-0.00335386681184111,-0.15106273992689,-0.195917669577265,0.0537778863796627,0.692899049092893,0.248625401757734,-0.456865565999929,-0.899520769280511,1.00851750739741,-0.268385770305111,"Majority rule",963523,"Lassa fever"
-0.0406494881147916,0.470974733531868,-0.042059361089518,0.0194616138260859,-0.0962532432553675,0.221334053036704,0.486864947843647,0.186106926553967,-0.225651973730539,-0.31954925401442,1.21950796417208,-0.298941299704755,"Majority rule",963523,"Lassa fever"
-0.139818810846327,0.0620526807498493,-0.12507762225487,0.222517029617328,-0.118807649826947,0.205999530708048,0.0861945169570763,0.448317847751635,0.0449722116705616,-1.55481149417953,1.13556369855471,-0.184569465218578,"Majority rule",963523,"Lassa fever"
-0.136829045990708,0.0258228519868676,0.22275726885319,0.24502712962561,0.00868052220621413,0.0165854349807466,0.578217181648376,0.320983880550324,-0.170810262486861,-0.404222172788999,0.786776504799968,-0.820371312150199,"Majority rule",963523,"Lassa fever"
-0.266435979638516,-0.181239937251111,0.0443605177772126,0.273231716092058,0.397902737710443,0.130102745752202,0.623598279745954,0.168767581517344,-0.197900365334457,-1.09193259482826,0.78536862691313,-0.786824958044223,"Majority rule",963523,"Lassa fever"
-0.213412409580197,0.0988182545745389,0.00358063484095313,0.0701779853464559,-0.156451893404286,0.0842765780639506,0.532052829888217,0.270574203528461,-0.869569699860474,-1.39490411881989,0.540812424429342,-0.571492577132069,"Majority rule",963523,"Lassa fever"
-0.026967367066039,0.388830714766195,0.0579071470229996,0.000549015687501209,-0.363617623885732,0.207569543431669,1.40026927060088,0.326809206452267,0.0622097479820647,-1.03294282077636,1.05498564881103,-0.480657247821371,"Majority rule",963523,"Lassa fever"
-0.323406738111357,-0.0573366784870928,0.184467770688766,0.228640365589613,-0.436551445488589,-0.11653688271522,0.260113861214105,0.161527693481673,-0.556353307898338,-1.09021976555001,0.519410922138994,-0.282252043535016,"Majority rule",963523,"Lassa fever"
-0.153871066273611,-0.233416008271062,-0.0786644248764062,0.158432695924144,-0.585893331959923,0.0331761979910534,0.331813411881581,0.238448717005768,-0.219690246197292,-0.765934705785646,0.653716418859882,-0.377363599519287,"Majority rule",963523,"Lassa fever"
0.113871418821282,-0.101479618229246,0.20038964763365,0.464494969549744,-0.299108764678645,0.289114210023428,0.694563591237899,0.104023034669136,-0.0955091842954117,-0.577070562795311,0.968994371034037,-0.711845021762195,"Majority rule",963523,"Lassa fever"
0.0644217947425745,-0.142974659200039,-0.00968639757458,0.106319724289811,-0.702055046279867,0.194400132238431,0.969073776065185,0.361894682759406,-0.493373258943103,-0.376968692966873,0.886132087962782,-0.561033826053297,"Majority rule",963523,"Lassa fever"
-0.0454153684363719,0.0539631279109589,-0.134391518294467,0.176663870855663,-0.0178615093435313,0.125717899821653,-0.104090045706316,0.401726495274029,-0.124123811975651,-1.12393095207025,0.747458963199826,-0.687644283071409,"Majority rule",963523,"Lassa fever"
-0.0328121159106755,-0.0934635175637767,0.249547759209416,0.0231512493280003,-0.0794935601417043,-0.110593367012051,0.157581323019657,0.38646048830196,-0.309669676946072,-0.749987367231853,1.06740836802031,-0.466728851161206,"Majority rule",963523,"Lassa fever"
-0.0776467194046874,-0.258404422913468,-0.035955855475492,0.171245624945181,-0.496560139160425,0.123876650001089,0.704743245384288,0.19711854469944,-0.432200872247731,-0.662158425726265,0.430753490296898,-0.627990711609737,"Majority rule",963523,"Lassa fever"
-0.0397009405738127,-0.159860260387743,0.241018370569463,0.258170088743034,-0.457200603044646,0.192662559823154,0.824237244892573,0.241781832725273,-0.795884560803482,-0.795184827800086,0.612499118671621,-0.301718066227282,"Majority rule",963523,"Lassa fever"
0.151325887975902,0.191608952156568,0.153325116034525,0.34758286381492,-0.173035998022819,0.20153079343051,0.717703961946885,0.31224066026417,-0.19913946536301,-0.841908242984397,0.981364217152905,-0.432560043033429,"Majority rule",963523,"Lassa fever"
0.0333817497504297,-0.0322606169608523,0.151679033550814,0.124580945830895,-0.35096711478793,0.121587756672627,0.300371379637024,0.0667042856491821,-0.0998050331623639,-0.837072290468462,0.958751654336756,-0.660069583783824,"Majority rule",963523,"Lassa fever"
-0.180532185233206,0.121856297740551,0.0511744204832721,0.130073478630172,-0.109150790307566,0.143740769531721,-0.021365769244032,0.187437162704638,-0.00879869058059321,-0.620082978038665,0.954873080705281,-0.64505329845725,"Majority rule",963523,"Lassa fever"
-0.164262747430534,-0.117495490550269,-0.0260134630905274,0.0843330762554437,-0.281885172365702,-0.0942910929993897,0.141691807205115,0.183437496316938,-0.523770902268607,-1.22422943656823,0.620636515779169,-0.714966635998696,"Majority rule",963523,"Lassa fever"
-0.453100484429281,0.205474222089243,0.0405695873966357,0.24572868888697,0.0414795117012027,0.0912733799848665,0.746527958682224,0.327767833862714,-0.294044286429366,-1.28158055461594,0.752535569758039,-0.685097674154141,"Majority rule",963523,"Lassa fever"
-0.149999330140525,-0.347845260233115,0.0840680734199228,0.198672455720018,-0.712415756732582,0.228077454871576,0.877350701289005,0.446785173893304,-0.461382168996019,-0.502988342376039,0.681228875488966,-0.574289535397904,"Majority rule",963523,"Lassa fever"
-0.149292580640376,0.104593261368222,-0.0162408397847644,-0.0845100456754184,-0.29451413770275,-0.0917878322883107,-0.300517416524901,0.340802795360206,-0.626312422669413,-0.9141258341229,0.502160229255725,-0.626701297325691,"Majority rule",963523,"Lassa fever"
-0.057954581872448,-0.109149387052747,0.0859920072885644,0.380431637943633,-0.0124232278303091,0.0446208149366313,0.559633439573479,0.19045110998934,-0.016448272128752,-0.816526450879177,0.759991507517958,-0.518869465683845,"Majority rule",963523,"Lassa fever"
-0.230938271390961,-0.360333038441112,-0.0824644617884719,0.0919021000456675,-0.726912938940041,0.392874845957379,1.28011283739931,0.0120958820815249,-0.392110411762387,-0.468482171777063,0.797591272078148,-0.234989941886253,"Majority rule",963523,"Lassa fever"
-0.133152998783909,0.0687178695769643,0.150368005977407,-0.105431282372957,-0.585553178190062,0.0191734998807691,0.384336652936055,0.0553392794870417,-0.42483099078469,-0.144656266614449,0.904999820234926,-0.115002634454452,"Majority rule",963523,"Lassa fever"
-0.0790564755246786,-0.365840724168,0.13955790619087,0.355447732114802,-0.554872312021613,0.322537793477586,0.974186022659391,0.0252197628583899,-0.705678373551851,-0.932514815663139,0.547385270991458,-0.666078556494526,"Majority rule",963523,"Lassa fever"
0.0758573708843685,0.220843557287948,0.183684837297808,0.313532937465391,-0.00499118394400244,0.134515002078379,1.35813999206188,0.173750049434006,-0.504471317690825,-1.48966911358282,0.393252496890923,-0.653980913782664,"Majority rule",963523,"Lassa fever"
0.210841509805016,0.167488113827619,0.129493966115524,0.101294926791459,-0.236046465914416,0.186142896352608,2.36465455436547,0.264224279897718,-0.440565918839743,-0.151294939918481,1.28689558609933,-0.266583608560057,"Majority rule",963523,"Lassa fever"
0.144692880175876,-0.09711893756135,-0.074608049498132,0.270125238730989,-0.91499884406561,0.0877186078199098,1.12386544734497,0.220007598690028,-0.165007964511166,-0.390448112954209,1.03056903467585,-0.236927181952053,"Majority rule",963523,"Lassa fever"
-0.239225442471847,-0.129628093394457,-0.105713363753588,0.229170913588616,-0.217598988943187,0.055461575905523,0.33883595710151,0.265717053096318,-0.200224646372796,-0.422682475314943,0.810723286548043,-0.51816044690322,"Majority rule",963523,"Lassa fever"
0.0107633565750971,0.284249136061835,0.163536894132928,-0.167002306237906,0.00231504541611405,0.0163003847386139,0.624180118893121,0.089832838647724,-0.700430602913391,-0.509705280594013,0.901328353790645,-0.425313785072164,"Majority rule",963523,"Lassa fever"
0.0802562644553358,0.140233629311664,-0.11157104043177,0.377079707550012,-0.0193083597274638,0.191221919505099,0.763857414075478,0.123366597292541,0.0127511304688863,-1.13180240085704,0.97125067337464,-0.639152393484906,"Majority rule",963523,"Lassa fever"
0.0249336149874314,0.107400283617895,0.069142653969455,0.0775783859054021,-0.410612007935796,0.0609225315744372,1.71578448085019,0.232271464627372,-0.41009690105938,-0.658437066380694,0.70931899778047,-0.407740091737969,"Majority rule",963523,"Lassa fever"
-0.118869047038467,-0.343607855096535,0.0559316641386679,0.40612675314959,-0.292399947076293,0.0964179062821071,0.296733345641815,-0.0369390063932006,-0.061633476118272,-1.3007205976198,0.767797452841144,-0.606556002627416,"Majority rule",963523,"Lassa fever"
-0.040297262434158,-0.0503305471486619,-0.00577908134914643,0.019046911845528,-0.719193393554272,0.322671305243785,1.44670351975414,0.0256412384735989,-0.327461187056253,-1.5049396119309,0.898453723326661,-0.470227538789477,"Majority rule",963523,"Lassa fever"
-0.253406828259441,-0.126704012992556,-0.0351870596909535,0.283801963118806,0.229565405928162,0.204030684318725,1.01869011995557,0.342775782223197,-0.462177565874607,-1.63080254605355,0.847421150234926,-0.740717114352146,"Majority rule",963523,"Lassa fever"
-0.239581606178981,-0.569551320547819,0.226108902081132,0.0118541073564495,-0.654497206296254,0.104613378607979,0.121676915870749,0.337504928196535,-0.522596478544939,-0.894083303840475,0.373080594568662,-0.443430482522542,"Majority rule",963523,"Lassa fever"
-0.311740325512669,-0.226565239823623,0.137813012385851,-0.0652869258999895,-0.21552697910591,0.265153356755506,0.0349547488297232,0.110200201160039,-0.252153391602065,-1.83106067257809,0.799296745983308,-0.471819752158961,"Majority rule",963523,"Lassa fever"
-0.168306266576118,-0.345207690256026,-0.107655119930227,0.118835894679921,-0.365152927483843,0.174645627734383,0.611074044027765,0.263911868177298,-0.186139522672642,-1.11678062568621,1.02157232883363,-0.419762125706334,"Majority rule",963523,"Lassa fever"
-0.00478431853777511,-0.00385715076339469,0.0115525360830232,-0.0907283876650282,-0.418343094011835,0.242638795359817,0.495303538529082,0.268450725580034,-0.53336566026923,-1.08604296957541,0.549342588190119,-0.54132747059575,"Majority rule",963523,"Lassa fever"
-0.101625094865926,-0.175054426447099,-0.127882202071555,-0.0786235572253612,-0.324548058342556,0.064495778863708,0.220358815444611,0.215041507226379,-0.331274140627731,-0.90716256687797,1.26947784410469,-0.0758954256415997,"Majority rule",963523,"Lassa fever"
-0.200890235676694,0.100214608986223,0.0933628590119391,0.0401740545295336,-0.136700545171507,-0.0231020876662514,1.71630513435045,0.200045165830039,-0.503809368669062,-0.435967799622505,1.15522480158844,-0.211681569102139,"Majority rule",963523,"Lassa fever"
0.152252232104376,-0.273986894366014,0.185257139971655,0.130932227865273,0.108544490975232,0.190069641791279,1.84882877070669,0.0994624293294747,-0.281514584994541,-1.0376051447757,1.13962198434953,-0.319877240203076,"Majority rule",963523,"Lassa fever"
-0.0224222082556286,0.0663516171812241,-0.0714084245425969,0.00465575838403617,-0.0707414503380178,0.126726079470335,-0.0795622096024775,0.25942995236542,-0.063575387645343,-1.61968274003281,0.9724128797647,-0.694554243085779,"Majority rule",963523,"Lassa fever"
-0.15031482166916,0.16403957592143,0.0198773458824008,0.35237093600624,-0.175217903010974,0.360536393168271,0.80102536781736,0.04506635319233,0.0782360285645617,-1.2525683910329,0.498776854747585,-0.811229116140633,"Majority rule",963523,"Lassa fever"
-0.162990985598101,-0.368510834697493,-0.18207019305228,0.521345777771377,-0.524088506639471,0.230145707337907,0.548107761609006,0.169841697227801,-0.298273879866198,-0.0780442446905336,0.702090744326032,-0.535370155461438,"Majority rule",963523,"Lassa fever"
0.0658509344240858,-0.0627054477106351,-0.0688580065515626,0.135653631401212,-0.225841096705782,-0.00697789613981978,0.480497628230529,0.221060221682931,-0.100936114561216,-0.172862185370018,1.01187010576767,-0.278075685401045,"Majority rule",963523,"Lassa fever"
-0.217706549363392,-0.23401668681428,-0.191003047341728,0.0899308149453854,-0.297296394053241,-0.0478878966732704,0.433900783817698,0.140860005603992,-0.172992451157552,-0.494305503171351,1.09709750919184,-0.410927644652774,"Majority rule",963523,"Lassa fever"
-0.240344795584409,-0.0201481550329735,0.0710277898152891,-0.0644751239938142,-0.450375953968241,0.0752518508839903,0.278717944006911,0.0862387694324913,-0.585024509521043,-0.929738881007892,0.945419637511674,-0.240207758716069,"Majority rule",963523,"Lassa fever"
0.192042235251893,0.341695533599653,0.0928721063751853,0.379981057656702,0.063985529224469,0.29798445681392,0.226530914480009,0.437945466691014,-0.423039796569304,-0.253257758387548,0.95441999336393,-0.469451734565305,"Majority rule",963523,"Lassa fever"
-0.133327135160401,-0.107855985785364,-0.0988725582901482,-0.0162515481436872,-0.194364820550082,0.353059537777297,0.146246205973922,0.286440063755907,-0.137338253395948,-0.760049149114083,0.89977131522139,-0.633376574172366,"Majority rule",963523,"Lassa fever"
-0.0293137218797031,-0.182532368051411,-0.0414365929639605,-0.0415633991611735,-0.88394403115755,0.0946168689672899,0.562335496219017,0.21969340966647,-0.844587008065647,-1.21394593100278,0.496685214199825,-0.411412727412005,"Majority rule",963523,"Lassa fever"
-0.12169452969741,0.0690899297917277,-0.216400599249631,0.0504943431975588,-0.0769568587550727,0.150808865353767,0.734078062623791,-0.0614932603054884,-0.0227649467418825,-0.148571436204256,0.836711813586117,-0.370228864487325,"Majority rule",963523,"Lassa fever"
0.169297213010066,-0.38798082936879,0.0802773070751945,0.075204991230609,-1.02940888875988,0.478715682497066,0.437075581951935,0.0520044215292875,-0.131536510237023,-0.987700358006185,0.775169480504977,-0.4839958850872,"Majority rule",963523,"Lassa fever"
-0.086725497984091,-0.259351856439688,-0.294057354024756,-0.0199493075662434,-0.487978074270141,0.0681866480451837,0.648617419700333,0.189407456935609,-0.0403226196072924,-0.987791078966235,0.944595942522528,-0.674735323784751,"Majority rule",963523,"Lassa fever"
-0.356808581545717,-0.0125398851872572,0.183483150500301,0.0423205563312944,0.109145695363772,0.0371967620872048,0.266482515973545,0.159631181710216,0.193728779396936,-2.01706710788722,1.41828461510858,-0.310313006720147,"Majority rule",963523,"Lassa fever"
0.111966752839034,-0.0230765465345764,-0.223720271610375,0.114339666939032,-0.0764940310916394,0.196867678086258,0.0478743227663327,0.321142094604583,-0.380299076535526,-1.32183687823344,0.703215036358401,-0.632664129408803,"Majority rule",963523,"Lassa fever"
-0.395266822651679,-0.015540212770009,0.246252080734289,0.364967512613563,-0.089209947592716,0.0004989774705359,-0.119318631659059,0.286035234483666,-0.384174543958791,-0.533511305429762,0.568129128777191,-0.469153081849066,"Majority rule",963523,"Lassa fever"
0.0168701544065093,-0.396752283369248,-0.214076959595626,-0.0950588009661181,-0.43047950620045,0.193963462926794,0.144652137036847,0.223594233508399,-0.22101144223031,-1.09780016498242,0.920070333673496,-0.456848860727932,"Majority rule",963523,"Lassa fever"
0.096584794885832,0.217672742832818,0.00424592434199167,0.129487806869542,-0.107471760158171,0.0153134004949965,0.389714626073537,0.162412186625776,-0.12017372477723,-1.07069487890704,1.26216679932072,-0.36767215424748,"Majority rule",963523,"Lassa fever"
0.255551195859894,0.192556338056458,0.0774179743456709,0.0555345154764076,0.11868758202153,0.0604217490532202,0.625892419545258,0.236308576265202,-0.282441052472914,-1.16773846458561,1.28398468742154,-0.391404594017977,"Majority rule",963523,"Lassa fever"
0.175010843400946,-0.0176524326336962,0.210022726088958,0.436888666503374,-0.143825944258508,-0.057963265422393,0.649395525641121,0.18664282637776,-0.271063578868352,-0.506348692886662,0.717655216240313,-0.591329200853543,"Majority rule",963523,"Lassa fever"
