"crop_cover:1","precip_change:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.0386086492954753,-0.317663208124629,-0.842313776654406,0.764521420292499,-0.237698052836634,0.714505781452586,"Top-ranked",955470,"Japanese encephalitis"
-0.1639565027381,-0.550376107057223,-0.732133306765681,0.615150063278067,-0.439999130937923,0.741088655417674,"Top-ranked",955470,"Japanese encephalitis"
-0.154451179157371,-0.647216556455986,-0.663328131733205,0.561016886981821,-0.468397919184312,0.362816555700857,"Top-ranked",955470,"Japanese encephalitis"
0.177259331937013,-0.453297372954325,-0.261006919471667,0.755189089243391,-0.332935313976888,0.592988286033878,"Top-ranked",955470,"Japanese encephalitis"
0.101598352548963,-0.37213955289009,-0.569566863977211,0.650912767093605,-0.487006916609678,0.282982444541742,"Top-ranked",955470,"Japanese encephalitis"
0.0493561449763091,-0.559307602923197,-0.612623673432519,0.756544284814604,-0.360869747835432,0.369971596346229,"Top-ranked",955470,"Japanese encephalitis"
-0.0116807339520736,-0.582856779281359,-0.453405995120752,0.569751779792452,-0.60170899822893,0.345911832821001,"Top-ranked",955470,"Japanese encephalitis"
-0.0825614098746718,-0.625800095601726,-0.642241745418155,0.758108518817858,-0.357142008946259,0.613315498075428,"Top-ranked",955470,"Japanese encephalitis"
-0.0944066384334331,-0.484166378951351,-0.785813829850275,0.766724047557023,-0.473549576350883,0.643163338384334,"Top-ranked",955470,"Japanese encephalitis"
0.0947442303401487,-0.237817784222558,-0.721879635257931,0.796837325405068,-0.303528549515431,0.477012442108485,"Top-ranked",955470,"Japanese encephalitis"
0.173580281968398,-0.345796965626422,-0.717287854707846,0.660570327493578,-0.499917804137005,0.47806551841456,"Top-ranked",955470,"Japanese encephalitis"
0.0323768755633291,-0.5687905007739,-0.278638420061814,0.690427433193142,-0.307246507963293,0.550357343752187,"Top-ranked",955470,"Japanese encephalitis"
0.0492202587420726,-0.377834399241994,-0.694390743523661,0.586428531536123,-0.547923079655966,0.57556251810638,"Top-ranked",955470,"Japanese encephalitis"
0.0709968441049322,-0.466233833531887,-0.575360191298876,0.750362388105049,-0.438865903744733,0.221257843681143,"Top-ranked",955470,"Japanese encephalitis"
0.0661496883436186,-0.238216724157598,-0.729455204104299,0.731354145365566,-0.474406523693675,0.610169302743939,"Top-ranked",955470,"Japanese encephalitis"
-0.164156636185138,-0.171482823406901,-0.526145932555343,0.716097821779884,-0.362670177249589,0.634328608829553,"Top-ranked",955470,"Japanese encephalitis"
-0.168010682529109,-0.497776267557347,-0.939053194572209,0.638716992337619,-0.451191390301168,0.48971764675885,"Top-ranked",955470,"Japanese encephalitis"
0.129361516776416,-0.571118449508684,-0.744583753722197,0.733720914427431,-0.476693072063348,0.351785491363075,"Top-ranked",955470,"Japanese encephalitis"
0.0165284781253249,-0.431799087663144,-0.350386753275732,0.766447384590184,-0.380187796427715,0.405657035021923,"Top-ranked",955470,"Japanese encephalitis"
0.169312934665736,-0.340359895097754,-0.790136547312367,0.768329835609196,-0.174619211234231,0.278139060284489,"Top-ranked",955470,"Japanese encephalitis"
0.00334151568794033,-0.517456829257104,-0.760139700341664,0.720304420574869,-0.337360174579992,0.468332713144545,"Top-ranked",955470,"Japanese encephalitis"
-0.21595449551498,-0.513373937094549,-0.318776128194373,0.488112585935687,-0.680910140075977,0.373546419065339,"Top-ranked",955470,"Japanese encephalitis"
0.225446834848364,-0.562079154438323,-0.862486186054299,0.810326332535519,-0.331600419860418,0.533505262329369,"Top-ranked",955470,"Japanese encephalitis"
-0.200801262482373,-0.749941275704111,-0.766751887124471,0.694509205620102,-0.343775048347644,0.567809152084977,"Top-ranked",955470,"Japanese encephalitis"
-0.00428059356621102,-0.430545103256049,-0.488688202951438,0.42865137105164,-0.619593456977048,0.283099155051114,"Top-ranked",955470,"Japanese encephalitis"
0.0249631018614822,-0.451703489589072,-0.757011575098013,0.754728790654825,-0.455604967937652,0.5531723359641,"Top-ranked",955470,"Japanese encephalitis"
0.0634526507131656,-0.510459001037693,-0.649199465267864,0.718420887463992,-0.250893367149684,0.539178395364734,"Top-ranked",955470,"Japanese encephalitis"
-0.100428629472305,-0.483422712135898,-0.770345644113874,0.476488582598174,-0.784178839233934,0.449736885999644,"Top-ranked",955470,"Japanese encephalitis"
0.0331428676839756,-0.418082837138322,-0.778601822221773,0.691204114434442,-0.536741265718952,0.649036054766876,"Top-ranked",955470,"Japanese encephalitis"
0.0768748911185613,-0.499624393158458,-0.400146244255147,0.698258148273563,-0.304177018615493,0.60222909123936,"Top-ranked",955470,"Japanese encephalitis"
0.261304393006028,-0.545532534354467,-0.607618481311634,0.716917407839226,-0.217109838237461,0.512866256298268,"Top-ranked",955470,"Japanese encephalitis"
-0.115968332363916,-0.561323524834627,-0.614909743260634,0.646774653077663,-0.535075547002745,0.400962798736101,"Top-ranked",955470,"Japanese encephalitis"
-0.0635466596515818,-0.496874215786718,-0.702686314202718,0.485238971059404,-0.64697764747869,0.568829982481422,"Top-ranked",955470,"Japanese encephalitis"
0.0488892581932532,-0.206321602221402,-0.496427746176363,0.684438409076862,-0.542110600789801,0.584940915875777,"Top-ranked",955470,"Japanese encephalitis"
-0.158087321611112,-0.412187728543818,-0.380854796136449,0.706393232650377,-0.338056894327506,0.596473912795465,"Top-ranked",955470,"Japanese encephalitis"
0.0734640062468004,-0.568377230501909,-0.563457659567669,0.60286505028635,-0.571958466245912,0.672994854182894,"Top-ranked",955470,"Japanese encephalitis"
-0.0712955298544777,-0.585661587831289,-0.997700447168289,0.739465394505422,-0.454124068680815,0.447533190893937,"Top-ranked",955470,"Japanese encephalitis"
0.0921048423717489,-0.353742533946679,-1.07701107627288,0.679034552905372,-0.387007578939769,0.422416926989754,"Top-ranked",955470,"Japanese encephalitis"
0.262391293721643,-0.384227240620273,-0.719934805888066,0.835294379846562,-0.268182091071982,0.729999205873106,"Top-ranked",955470,"Japanese encephalitis"
-0.0437217074356187,-0.381346882596979,-0.58770691906675,0.619864225376545,-0.578246413905509,0.410392704489335,"Top-ranked",955470,"Japanese encephalitis"
-0.170765813282385,-0.669537447497939,-0.329923333894419,0.560514722609161,-0.50730536806032,0.490503381381718,"Top-ranked",955470,"Japanese encephalitis"
-0.082437086517382,-0.413084204677137,-0.646463232273396,0.669533917268351,-0.368450468366346,0.59694755549011,"Top-ranked",955470,"Japanese encephalitis"
-0.0375349209100585,-0.617751101049515,-0.54504389177877,0.68186411979433,-0.408962142663046,0.605456857468355,"Top-ranked",955470,"Japanese encephalitis"
-0.134714684555604,-0.350950859940174,-0.597768114303696,0.603432498484013,-0.509586794533401,0.305811342121217,"Top-ranked",955470,"Japanese encephalitis"
0.0784001595954802,-0.578423656404511,-0.685665462879139,0.806965613151219,-0.224012257632787,0.456089636500277,"Top-ranked",955470,"Japanese encephalitis"
0.0357552507271205,-0.522370161767871,-0.66239723617413,0.711135348068604,-0.516318326346862,0.403634331922677,"Top-ranked",955470,"Japanese encephalitis"
-0.00259837345575593,-0.511320028587567,-0.306849103775364,0.648481447424152,-0.543316977177667,0.38438815416013,"Top-ranked",955470,"Japanese encephalitis"
-0.104430402451556,-0.494993915670532,-0.369061455516422,0.683755167614673,-0.423539820203096,0.519271028917539,"Top-ranked",955470,"Japanese encephalitis"
-0.133312034452981,-0.276201449759666,-0.486943554021037,0.619420598899622,-0.533587248308435,0.380749622903322,"Top-ranked",955470,"Japanese encephalitis"
-0.00915424861247759,-0.324334324301268,-0.336546183588434,0.667184325396039,-0.412209283437073,0.625154335334032,"Top-ranked",955470,"Japanese encephalitis"
0.00974074358108771,-0.707245337046774,-0.662017871661291,0.639989477338725,-0.345548568531677,0.29531137950694,"Top-ranked",955470,"Japanese encephalitis"
0.158758103257271,-0.547675441924565,-0.579386901154273,0.692305172812707,-0.29041772259924,0.420360686201277,"Top-ranked",955470,"Japanese encephalitis"
0.164470714259875,-0.0761882420001753,-0.22619815984514,0.826047894173499,-0.336905393254465,0.497353518679085,"Top-ranked",955470,"Japanese encephalitis"
-0.110085312829321,-0.457073009127099,-0.656303488649348,0.547808851921283,-0.638522617160709,0.530423418877572,"Top-ranked",955470,"Japanese encephalitis"
-0.126677731700613,-0.448869691253606,-0.655905433597384,0.674647196430567,-0.450344090610322,0.548198495153642,"Top-ranked",955470,"Japanese encephalitis"
-0.0647244402536097,-0.450047997968909,-0.620304881650836,0.729868520508591,-0.333987745450779,0.311201811023969,"Top-ranked",955470,"Japanese encephalitis"
-0.0462555865429055,-0.56400376271984,-0.783016673171384,0.744543437841771,-0.187749104133423,0.53013531618471,"Top-ranked",955470,"Japanese encephalitis"
0.051850731344047,-0.420246211444199,-0.542017002594197,0.710620791466104,-0.374537167235898,0.501186299486298,"Top-ranked",955470,"Japanese encephalitis"
-0.138666933336117,-0.399050423438163,-0.2654161157133,0.618426339254316,-0.498105345895694,0.41349470037709,"Top-ranked",955470,"Japanese encephalitis"
-0.253056063273246,-0.43569680213697,-0.744132172997567,0.660494898447576,-0.558917392686744,0.570935230643312,"Top-ranked",955470,"Japanese encephalitis"
0.0078013488608298,-0.597771844084934,-0.930215664726031,0.807314766523137,-0.241986833693669,0.731049814943146,"Top-ranked",955470,"Japanese encephalitis"
0.0634932810665087,-0.411583953876542,-0.736466430056303,0.834614156625018,-0.169374960766344,0.523850204864566,"Top-ranked",955470,"Japanese encephalitis"
0.0193115161665155,-0.605421800816355,-0.463237547223904,0.767708801609362,-0.229210286258419,0.618341826460601,"Top-ranked",955470,"Japanese encephalitis"
0.00143711020582022,-0.390186160579088,-0.785939458750277,0.754404590869444,-0.409700467355543,0.489277748990937,"Top-ranked",955470,"Japanese encephalitis"
0.00792754961267943,-0.594035547597741,-0.68230045131761,0.864568582480058,-0.262770840942815,0.523923293367207,"Top-ranked",955470,"Japanese encephalitis"
0.0994519659068144,-0.48987305026329,-0.430767186368598,0.524984242480455,-0.635791946269195,0.197995707978139,"Top-ranked",955470,"Japanese encephalitis"
-0.0553835296112749,-0.594983050087397,-0.775618382142684,0.62630633165432,-0.430977671641212,0.45751063805602,"Top-ranked",955470,"Japanese encephalitis"
-0.0495241819261604,-0.682273805500468,-0.45619986517476,0.716464844399809,-0.364044887490411,0.612140251273428,"Top-ranked",955470,"Japanese encephalitis"
0.0832838425437138,-0.43653549782963,-0.432767756198313,0.849317284533568,-0.288260499648631,0.567070763578282,"Top-ranked",955470,"Japanese encephalitis"
0.0268625542513033,-0.358507714289448,-0.682602622011574,0.721284713017156,-0.62383034416936,0.628547318772659,"Top-ranked",955470,"Japanese encephalitis"
0.0498701875838303,-0.28975802267759,-0.530733677549248,0.782126428742563,-0.309556412224361,0.421833271293952,"Top-ranked",955470,"Japanese encephalitis"
-0.0590589118862254,-0.222566560423135,-0.536809039757331,0.646586333215816,-0.468655693748214,0.681973562172125,"Top-ranked",955470,"Japanese encephalitis"
0.167221786475488,-0.569722195262735,-0.576034423622058,0.792704742498602,-0.35600675364509,0.398630237079473,"Top-ranked",955470,"Japanese encephalitis"
0.043110617308267,-0.190325479874689,-0.387680729775938,0.672040082108157,-0.354024016068917,0.752451110750274,"Top-ranked",955470,"Japanese encephalitis"
-0.0357854166819834,-0.524235036888508,-0.452483606223004,0.749232319012102,-0.363023420458618,0.277005152989966,"Top-ranked",955470,"Japanese encephalitis"
0.083511546110981,-0.584513725040589,-0.925442539121974,0.728823463316027,-0.409730767193516,0.48397523156451,"Top-ranked",955470,"Japanese encephalitis"
0.179145884767408,-0.517132122047424,-0.627622189195295,0.856466904874469,-0.0984366465684351,0.545295626044907,"Top-ranked",955470,"Japanese encephalitis"
0.0881184320827682,-0.516362851195117,-0.542159896069642,0.77847580251248,-0.39802739645511,0.395571750648622,"Top-ranked",955470,"Japanese encephalitis"
0.0404286258918776,-0.531624243534222,-0.752716046004834,0.674982554170173,-0.441440884734825,0.378739540044069,"Top-ranked",955470,"Japanese encephalitis"
-0.0795079881257641,-0.302242442658582,-0.795564804846772,0.689882265999982,-0.407783370781526,0.654930882254429,"Top-ranked",955470,"Japanese encephalitis"
-0.0420153867020786,-0.716415886274403,-0.78828960726198,0.62625904622095,-0.273424999277901,0.517313254673914,"Top-ranked",955470,"Japanese encephalitis"
-0.0714485309554518,-0.426684078975004,-0.905552434628913,0.709114789232956,-0.24206476749373,0.685936054188835,"Top-ranked",955470,"Japanese encephalitis"
-0.00730133053747056,-0.574362815763357,-0.610465397587575,0.57970827361696,-0.512502013398262,0.446588272471833,"Top-ranked",955470,"Japanese encephalitis"
-0.0846615300723162,-0.723209863712633,-0.470611377285887,0.698236138418469,-0.140949135566514,0.331442343860748,"Top-ranked",955470,"Japanese encephalitis"
-0.00193995121383269,-0.353337976467513,-0.605043385642957,0.731830665203054,-0.462474779764365,0.407069417447853,"Top-ranked",955470,"Japanese encephalitis"
-0.0504785496126657,-0.550537291507002,-0.843358766578422,0.650002325081545,-0.333283845219832,0.522983298008743,"Top-ranked",955470,"Japanese encephalitis"
-0.137559416412304,-0.628369104121222,-0.735602131145022,0.68742111576388,-0.25811244329557,0.681531021364639,"Top-ranked",955470,"Japanese encephalitis"
-0.146358607537054,-0.573142632662965,-0.696810343633909,0.692901523651352,-0.592213982388901,0.55278644598583,"Top-ranked",955470,"Japanese encephalitis"
-0.109227587880683,-0.608309053809962,-0.648856401606193,0.801657942032083,-0.212318099992057,0.449100336677477,"Top-ranked",955470,"Japanese encephalitis"
-0.0661913818346547,-0.307587737430959,-0.601323400152093,0.82422286855682,-0.350403971263007,0.302376771942905,"Top-ranked",955470,"Japanese encephalitis"
-0.10226166804422,-0.642735737833228,-0.766271268574671,0.709912240545283,-0.386252840758952,0.519671854733272,"Top-ranked",955470,"Japanese encephalitis"
-0.00880360597284279,-0.673613444028084,-0.515657504317663,0.75042209697352,-0.231355297370585,0.719038849642186,"Top-ranked",955470,"Japanese encephalitis"
-0.093600945964576,-0.458523090117029,-0.335791372656348,0.589727415188368,-0.696196136786604,0.407552708223209,"Top-ranked",955470,"Japanese encephalitis"
-0.0112313846034151,-0.671332766483699,-0.757231287648574,0.589992445591003,-0.550635858153313,0.566071150891041,"Top-ranked",955470,"Japanese encephalitis"
0.0994879979896008,-0.469520949827912,-0.5763627892413,0.69713470988393,-0.365318727368281,0.775295562614029,"Top-ranked",955470,"Japanese encephalitis"
0.178961481937507,-0.298474533018447,-0.211998605578447,0.669845103652731,-0.19721157644234,0.514644326632353,"Top-ranked",955470,"Japanese encephalitis"
0.121561169147461,-0.432795226862118,-0.710749699265922,0.549025373786978,-0.490552345575102,0.64482187539419,"Top-ranked",955470,"Japanese encephalitis"
-0.038693432739346,-0.708894027161182,-0.594390425701505,0.633576919650915,-0.252550446973008,0.727126466999039,"Top-ranked",955470,"Japanese encephalitis"
-0.0261171211681192,-0.253386038819566,-0.865264421948265,0.761544424732973,-0.326594670371245,0.599570193041573,"Top-ranked",955470,"Japanese encephalitis"
-0.240923367898986,-0.499719507499672,-0.849466595132286,0.668521648603905,-0.30767917261417,0.337279947629203,"Top-ranked",955470,"Japanese encephalitis"
-0.0258077333314934,-0.397561252953764,-0.510328080285145,0.647923806165169,-0.528193473640852,0.6947087957371,"Top-ranked",955470,"Japanese encephalitis"
0.143825923693708,-0.662747359624959,-1.04342899609754,0.789147333980795,-0.236752437103993,0.516657977381536,"Top-ranked",955470,"Japanese encephalitis"
0.00346973452539923,-0.531492664022251,-0.871386793521202,0.778204912895734,-0.134293062282627,0.736753359698053,"Top-ranked",955470,"Japanese encephalitis"
-0.268495269291105,-0.679116677928726,-0.423816749766002,0.645378371565672,-0.277120542250596,0.519229076253551,"Top-ranked",955470,"Japanese encephalitis"
-0.0497792127471276,-0.612292140751657,-0.916544917496775,0.665298783312186,-0.543393587954779,0.443865203963826,"Top-ranked",955470,"Japanese encephalitis"
0.00510131867667587,-0.392717059325579,-0.687654766028658,0.756279240092684,-0.290450948292276,0.564990485075517,"Top-ranked",955470,"Japanese encephalitis"
-0.250261200053602,-0.364716073422758,-0.769603527478107,0.717813045516027,-0.436165753316417,0.72383660042213,"Top-ranked",955470,"Japanese encephalitis"
-0.0353874837129862,-0.276916534035453,-0.676154986440245,0.617240632886762,-0.462076404325769,0.38846141775025,"Top-ranked",955470,"Japanese encephalitis"
-3.05680517483625e-05,-0.202694357761247,-0.631902067395089,0.691667634817507,-0.317201504812357,0.543105621306298,"Top-ranked",955470,"Japanese encephalitis"
0.145676324625544,-0.383853767015143,-1.01208464268169,0.860004929228053,-0.447266779169304,0.329326395240988,"Top-ranked",955470,"Japanese encephalitis"
0.104028696467805,-0.464310210054653,-0.809770480032385,0.736333832705863,-0.427719939804211,0.445108281581877,"Top-ranked",955470,"Japanese encephalitis"
0.018834616407103,-0.570363650923068,-0.421366738654233,0.629761842031892,-0.354293113142533,0.400309186384613,"Top-ranked",955470,"Japanese encephalitis"
0.00950580348091498,-0.411649355372103,-0.823801764321583,0.59801715544298,-0.405857937637298,0.664388002442678,"Top-ranked",955470,"Japanese encephalitis"
0.0460500127572978,-0.459648197385758,-0.434326462159926,0.723257250822186,-0.532179435776767,0.48971621991489,"Top-ranked",955470,"Japanese encephalitis"
-4.52765762487526e-05,-0.581001182413848,-0.473513897451682,0.70078845218944,-0.190324346878744,0.569637808626018,"Top-ranked",955470,"Japanese encephalitis"
0.102991598804413,-0.546355661797544,-0.698153445198242,0.769103189043143,-0.480716935693063,0.463991496038017,"Top-ranked",955470,"Japanese encephalitis"
0.0702378246003327,-0.387304207305038,-0.701927343924745,0.831041671459357,-0.342827196025426,0.553535089514228,"Top-ranked",955470,"Japanese encephalitis"
-0.060157510734002,-0.223194030114205,-0.743199120366518,0.669138120740311,-0.311704592540082,0.349105948303027,"Top-ranked",955470,"Japanese encephalitis"
-0.19153008078518,-0.598516121804066,-0.517077007400285,0.7619271592864,-0.240457302790029,0.578533080027544,"Top-ranked",955470,"Japanese encephalitis"
-0.0403608607770498,-0.493601756051917,-0.757981298232081,0.526065324642777,-0.655817608242807,0.398383906830428,"Top-ranked",955470,"Japanese encephalitis"
0.121334909243366,-0.463582361431534,-0.505476762667884,0.664919242222134,-0.40575000696793,0.376092426144551,"Top-ranked",955470,"Japanese encephalitis"
0.0284495860783995,-0.918502688714111,-0.717251883764398,0.725771659402899,-0.374386138716769,0.520504910041495,"Top-ranked",955470,"Japanese encephalitis"
-0.0855251039517357,-0.473066046194124,-0.444570047915958,0.718002125294169,-0.549538423263048,0.648781091422671,"Top-ranked",955470,"Japanese encephalitis"
0.0300681944757421,-0.348686816873779,-0.879058616786795,0.733145347062597,-0.394987929913372,0.356713576504225,"Top-ranked",955470,"Japanese encephalitis"
0.120987864761176,-0.381090656592591,-0.678081165803092,0.751689344033851,-0.405287873802354,0.535432390209835,"Top-ranked",955470,"Japanese encephalitis"
0.0218474511243322,-0.445630763511151,-0.516454878076378,0.759694968637835,-0.466454027484134,0.559480365467315,"Top-ranked",955470,"Japanese encephalitis"
0.0696214661172478,-0.380319432068608,-0.783815073580443,0.616170745459729,-0.575606296690056,0.267309908835595,"Top-ranked",955470,"Japanese encephalitis"
-0.291733706371782,-0.707313918162369,-0.541103895634302,0.833090662978328,-0.447099059669179,0.500813826944888,"Top-ranked",955470,"Japanese encephalitis"
0.157928938481599,-0.364820376764154,-0.974875686902848,0.710141173542331,-0.739502490430122,0.621955595776418,"Top-ranked",955470,"Japanese encephalitis"
0.155806361434855,-0.511088681141825,-0.610712788882529,0.674728143750642,-0.41474606935366,0.630565718856418,"Top-ranked",955470,"Japanese encephalitis"
0.151356137714762,-0.687190738709531,-0.496070456805258,0.759282144621785,-0.351858199898585,0.453400499080714,"Top-ranked",955470,"Japanese encephalitis"
-0.0416740667834674,-0.504333115106874,-0.666078882870385,0.697469804771037,-0.474613759693666,0.575227923353765,"Top-ranked",955470,"Japanese encephalitis"
-0.0189045422314896,-0.626417240307803,-0.446322639971863,0.656206734316253,-0.485941336260536,0.255032753440709,"Top-ranked",955470,"Japanese encephalitis"
