"crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","protected_areas:1","social_vulnerability:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.825276207936311,-0.715178942213118,0.31162398542273,-0.785386886529786,-1.43112941934527,-1.3506184131652,-0.271708684408235,-0.753039085475442,2.24689735349693,"Top-ranked",670712,"Nipah virus disease"
-0.0474128662955283,0.561213308740365,0.478829841866904,-0.976644076040235,-0.638494674214718,-0.198194457503671,1.18897621869297,0.0858891967892771,1.56251103060537,"Top-ranked",670712,"Nipah virus disease"
-0.745540920132117,0.143922405830753,-0.656122699522086,-0.0802061362749749,-0.514883663192089,0.240867261488643,0.346831715942316,-1.09638530428619,1.22441299787539,"Top-ranked",670712,"Nipah virus disease"
-0.42327716847769,0.643601406797721,0.169459424617478,-0.0496457030860707,-0.419963035203263,-0.688096825254927,0.211647834553808,0.123869320063068,2.24050698007137,"Top-ranked",670712,"Nipah virus disease"
-0.77754885538107,-0.0231990268913013,-0.483543651650785,-0.084728270852353,-0.428001101676572,-1.0079851487432,-0.566282050126159,0.421886794438425,1.18785478762969,"Top-ranked",670712,"Nipah virus disease"
-0.077760497227586,-0.350650445306164,0.156797278227921,-0.630052046805726,-1.14934638998308,-0.111359795757842,0.109589787725739,-1.17954589849393,1.5858395555439,"Top-ranked",670712,"Nipah virus disease"
0.415285825184621,0.226066388257703,-0.194608341053617,-0.325039902573436,0.100159256542669,-0.272946108358357,0.332434743648657,-0.355751688809021,1.86163174740806,"Top-ranked",670712,"Nipah virus disease"
-0.557252706018589,-0.477198846827904,0.167106254611633,-0.122759896257666,-1.40433578522987,-0.464120989973727,0.146099061699999,-0.577921285533464,0.924338321598833,"Top-ranked",670712,"Nipah virus disease"
-1.05649012008232,-0.518423442079838,-0.792061628947272,-0.0984104666891341,-1.59765920948627,-0.22731903816858,-0.097518792579801,-1.40567587207266,0.865446734796943,"Top-ranked",670712,"Nipah virus disease"
-0.305168270734826,0.136840152617782,-0.336246162219173,-0.0804658079064564,-0.613040637409798,-0.883872602323872,-0.27731746759181,-0.919395753855707,1.42512907867136,"Top-ranked",670712,"Nipah virus disease"
-0.452771715908191,-0.526313312034033,0.0269939921814263,-0.350746245122351,-0.670600387115261,-0.595492730067484,-0.196322952394259,-1.12306262738605,0.855117375463534,"Top-ranked",670712,"Nipah virus disease"
-0.634673988652908,0.444200248063095,-0.286525584908165,0.318807782018177,-0.445980500669587,0.133849347662034,0.681851061725691,-0.0517271705584288,0.755702305782911,"Top-ranked",670712,"Nipah virus disease"
-1.14256551011985,-0.218343301635088,-1.19066536367874,-0.418458516665532,-0.133488037814524,-0.328168434625316,-0.152776844316217,-0.0584931142942395,1.58671687490706,"Top-ranked",670712,"Nipah virus disease"
-0.677188602417253,0.618386193199039,0.256915050355418,-0.352912230503516,-0.54295851362348,-0.119012246061117,0.23018123971415,-0.396222177931873,1.97517447742138,"Top-ranked",670712,"Nipah virus disease"
-1.13903058063786,-0.595080701597563,-0.937291053427521,-1.05029142546182,1.43957658343553,0.515056960702559,0.46129991285265,-1.35757286388181,0.137350692226905,"Top-ranked",670712,"Nipah virus disease"
-1.10755078708742,0.463592056053001,0.911677388636347,0.419348588330967,-0.237068862280844,-1.17449092700826,-0.489625127670424,-1.69883739219886,1.29922233063685,"Top-ranked",670712,"Nipah virus disease"
-0.453295076875686,-0.333995224673369,-0.060973292648137,-0.839436510797505,-0.707995606197419,-0.455848999101356,0.487171798769466,-0.247206669696099,2.827123541842,"Top-ranked",670712,"Nipah virus disease"
-0.853310218951471,-0.66925075080326,0.376855769748404,-1.11652271440204,0.0998020624355527,-1.24520847941123,-0.063857000502632,-0.873714023928031,1.39727894120631,"Top-ranked",670712,"Nipah virus disease"
0.244590782897105,-0.258445631996146,0.479768961209724,0.430932380860525,-0.595276170392696,0.0731469230996928,0.400196043246918,-0.297388472216475,1.43993860317846,"Top-ranked",670712,"Nipah virus disease"
-0.602335198958656,0.0244472030551959,-0.207073855499948,0.682589726758514,-1.33799094194715,0.214308699427511,0.771610923679441,0.341440500148558,0.523578797495479,"Top-ranked",670712,"Nipah virus disease"
-0.0882235367875829,0.496234153510347,-0.0713237893551927,0.601397561100331,0.644463596691751,-0.783653724448574,0.149451952690759,0.368860163321201,2.91485718829865,"Top-ranked",670712,"Nipah virus disease"
-1.10490008064742,-0.218978510039079,-0.557682543774317,-0.199090044571658,-1.07579299472338,-1.12266967376114,0.363960134043972,-0.0986431325819631,0.206251750071992,"Top-ranked",670712,"Nipah virus disease"
-1.35525028555273,-0.0980828265670537,-0.0293770467057111,-0.909253872517761,-1.95510104926932,0.0344755508776171,0.494076940289586,-0.351900825717782,0.150024910568339,"Top-ranked",670712,"Nipah virus disease"
-0.547780105338511,0.362707914042042,0.853640314066381,0.642867482905603,-0.575061203212049,-1.21992550530619,0.495050149188259,0.558008849563281,2.22260183300794,"Top-ranked",670712,"Nipah virus disease"
-0.802204234832835,0.166439490471365,1.05326940137708,0.453610970412805,-0.39516042436001,-0.735679357637584,0.521460822413113,-0.676807921381761,1.70402969561057,"Top-ranked",670712,"Nipah virus disease"
-0.504895798274715,-0.39856032512401,-0.39890076687337,-0.402068093572967,0.380906773196816,-0.0736614609733556,0.271805362055909,-0.661848340514026,1.43749946740855,"Top-ranked",670712,"Nipah virus disease"
-0.661840575793708,-0.185297454202194,-0.100878673184438,0.727888008830997,0.697357909209606,0.39620638609964,0.314994232718368,-0.661131306175801,1.47612007274921,"Top-ranked",670712,"Nipah virus disease"
-0.441450628015327,0.0812124174790566,-0.2025194450849,0.326095427534171,-1.30986656641329,-1.08786733319233,-0.0820128579524637,0.299680807950299,1.68279047522002,"Top-ranked",670712,"Nipah virus disease"
0.457888592421186,0.117725705146094,0.0937312794277594,-0.431407435727595,-1.4477308134367,0.552088796572401,0.992754109216507,-0.616976403431128,0.247301583344853,"Top-ranked",670712,"Nipah virus disease"
-0.335880784798589,-0.862368629285898,-0.538222430617734,0.187294051169305,-0.450877531117346,-0.669760250746456,0.076738045303634,-0.546502410085645,-0.248304215690194,"Top-ranked",670712,"Nipah virus disease"
-0.672352202000014,0.537300789082035,-1.04216676236557,-0.456366228402192,0.259904810288725,-1.30639668788177,-0.0449057013721194,0.053791852135095,1.77533711568919,"Top-ranked",670712,"Nipah virus disease"
-0.702794738335901,0.212837995067217,-0.533784224200142,-0.254422541753603,-0.425452310264194,-0.852609454693518,-0.237548909128185,0.379056004541082,2.08807462407262,"Top-ranked",670712,"Nipah virus disease"
-1.08557974849494,-0.0324568612219837,0.447846786972933,-0.362277788090035,-0.366456369635815,-0.72182137090088,-0.201622965624925,-0.581511364237072,1.34028233279991,"Top-ranked",670712,"Nipah virus disease"
-0.417936586685275,0.530412809855454,-0.723128600734388,0.399023932391351,-1.22680988583569,0.156768038306295,0.202405971966673,-0.902054973764743,1.67737210166399,"Top-ranked",670712,"Nipah virus disease"
0.376322273012268,0.409843698078441,0.110722131717217,0.453138860742887,-1.09518450661798,-1.55758060137861,-0.280615194689827,0.186723030476492,1.12529217300159,"Top-ranked",670712,"Nipah virus disease"
0.163772732193775,-0.346010507329339,0.445385220904367,0.693139656930989,-0.909085756587088,-0.136376736929315,0.607309539865339,0.680070485695507,1.87641991002633,"Top-ranked",670712,"Nipah virus disease"
0.111847972663865,0.140192506059862,-0.457410241291259,-1.0743725086133,-0.196745235143249,-0.374625332770119,0.329589121491109,-0.301886841327338,0.523859135443465,"Top-ranked",670712,"Nipah virus disease"
0.279181551120447,0.054650296345474,1.88205482350551,-0.589300256220801,-0.45303991300026,-0.488549433337244,0.537495540221105,-1.54468936673359,1.79999832983333,"Top-ranked",670712,"Nipah virus disease"
-0.958971866217089,0.200009791595621,-0.0486229922453093,-1.10301391779048,-0.871096884612575,-0.62848430840027,0.0768778755168711,-0.502216462567027,1.73468158771283,"Top-ranked",670712,"Nipah virus disease"
-1.11932664658715,0.24806391543665,0.744956776462762,-0.132354614992557,-1.01587949428339,-0.099539870089539,0.0532012073209778,-1.14191827836406,2.25443803053701,"Top-ranked",670712,"Nipah virus disease"
-0.406483813409244,-0.161036060784379,-0.480224696463923,-0.0171355222228433,-1.43705311039629,0.133469055840145,0.413375652320728,0.0701691740969378,2.29301844545644,"Top-ranked",670712,"Nipah virus disease"
-1.79347539835844,-0.640260936067599,-0.439099724608305,0.245469024559188,-0.263903933638567,-0.459961042448308,0.411331417656715,-0.789436804390849,0.788710812956419,"Top-ranked",670712,"Nipah virus disease"
0.245830215396839,-0.42530362805932,0.80557691099646,0.149935315634575,0.794118140323811,0.791004679327235,0.344763538393902,-0.722931224490352,1.62408232566924,"Top-ranked",670712,"Nipah virus disease"
-0.631769691154545,0.00644730936670611,-0.296844484246294,-0.341996528011274,-2.42957761681986,-0.161642486336967,-0.10228559085488,-0.441058172090962,1.5418458404805,"Top-ranked",670712,"Nipah virus disease"
-0.611688858673153,0.24450097663782,0.310130250325475,-0.478986292345051,-0.0642118610347068,-0.635470269486298,-0.131335028791816,-0.0960826481082105,1.55178648960675,"Top-ranked",670712,"Nipah virus disease"
-0.521308307428676,0.151416780781189,1.30714214317264,-0.621922953217553,-1.13732760734897,0.312864399979481,0.523702683788571,-0.877856587056203,2.2673913125698,"Top-ranked",670712,"Nipah virus disease"
-0.591730490881933,0.25292554829889,0.746553945347442,-0.524847131853694,-1.19188777394488,1.03389989760613,1.11255698488328,-0.466259792932428,1.6497880883211,"Top-ranked",670712,"Nipah virus disease"
-0.071783354040363,-0.0620142802442964,-0.452488165087395,-1.74717432940846,-1.56396309785254,-0.19664858542794,-0.0353400389766534,-0.777810904161811,1.35356565106347,"Top-ranked",670712,"Nipah virus disease"
0.230943158522761,-0.979528292053782,0.474439130571533,-0.912844165987348,-0.3732158554374,0.042018543674196,0.872865964662112,-0.22188310873685,0.572483367892321,"Top-ranked",670712,"Nipah virus disease"
-0.691982783286344,0.47915907913701,-0.384525191621513,-0.644092250483238,-0.0764758534478798,-0.374800920156273,0.270205142772855,-0.289270833912722,0.549603047406784,"Top-ranked",670712,"Nipah virus disease"
-0.553177813755418,-0.0620808193719097,0.880909295977614,-0.438922043595106,-0.694594326494805,-0.2709276866899,-0.0236489988357584,-0.713359696486045,1.16642809454731,"Top-ranked",670712,"Nipah virus disease"
-0.956537978828742,0.129161878348914,-0.0940137598344148,0.122374655045218,0.176357925930362,0.150617450895846,0.243566217901913,-1.32353442459208,1.22533265473897,"Top-ranked",670712,"Nipah virus disease"
-0.758421174950469,-0.879660223800407,-0.765102428874495,-0.407637523550883,-2.21924870623705,-1.778195673601,-0.333341400301179,0.579831010409279,1.2210966798139,"Top-ranked",670712,"Nipah virus disease"
0.1349105024025,-0.112276958365983,1.19083038590172,-1.28362440260487,-1.38293968427773,0.128705484110681,1.11367556906305,0.316599710877611,1.09141128730713,"Top-ranked",670712,"Nipah virus disease"
-0.502198256638356,0.0115732266335953,0.954025523616646,0.0317887389605103,-1.37408844024872,-0.218250164901393,0.357742430594742,-0.583577994575923,1.19165019063767,"Top-ranked",670712,"Nipah virus disease"
-0.962371305043561,-0.115494082199042,0.144790210258889,0.0263156963061061,-0.401866711948768,-0.355686512366851,0.454298906735919,0.0313239625001649,0.635180686586456,"Top-ranked",670712,"Nipah virus disease"
-0.113781370164687,0.426994450507893,-0.0965187043232565,-0.0523983634795529,0.511322898046326,0.795830865575113,0.520372130260084,-0.98992260914152,1.48330275065236,"Top-ranked",670712,"Nipah virus disease"
0.0759831321749806,-0.299923956204089,0.00746880114354584,0.642556996611703,-0.543025320649087,-0.210453508614054,0.157782612983978,-0.991361033429196,0.532559369552749,"Top-ranked",670712,"Nipah virus disease"
-1.13979364523955,-0.422046579020056,-0.322947210653978,-0.342113160765591,-0.731213741699745,0.0108630368941688,0.211835221653124,-0.809769118297086,0.868488659605624,"Top-ranked",670712,"Nipah virus disease"
-0.653112497482544,0.179328289639992,1.03556727917574,0.228312503801949,-0.166933853416026,-0.226155635388187,0.99594697405132,-0.377654871339646,1.21566592003858,"Top-ranked",670712,"Nipah virus disease"
-1.59346247008095,0.0380447324493903,0.559052522805655,0.414381603980099,0.649097684961666,-0.31578719344375,0.526088610551761,-0.456484412761348,1.71444594952731,"Top-ranked",670712,"Nipah virus disease"
-0.359880906462126,-0.810081763710641,0.552991864514262,0.257754255299075,-1.52174619800887,0.505127494894136,1.61979210768259,0.436758732379423,2.476279981432,"Top-ranked",670712,"Nipah virus disease"
-0.262899898456027,0.391592607335205,0.738433402763546,-0.849650259625445,-0.199348280898473,0.197451459535217,0.487342230437656,-0.105007686622633,1.57441081450582,"Top-ranked",670712,"Nipah virus disease"
0.221146212595421,-0.694066005534274,-0.320628971342944,-0.51561368835691,-0.230249116471094,-0.813505556239815,-0.126436543597867,0.0178273215758534,0.529464798317218,"Top-ranked",670712,"Nipah virus disease"
-0.187398233507907,-0.513826731172461,0.0647789220162148,-0.458120504292597,0.212615692695692,-0.882573011550123,-0.239600535106463,-0.783644443128526,1.55979296158968,"Top-ranked",670712,"Nipah virus disease"
-0.450107216512581,0.948288451254917,0.633664511648145,0.0346399598786573,0.0248769597418839,0.720805522407822,0.193121829914677,-0.881770034419709,1.11314230207958,"Top-ranked",670712,"Nipah virus disease"
-0.771629770394879,-0.227100088978551,-0.446809168966908,-1.46013998792703,-0.729789498414553,-0.878745675935202,0.408902546785443,-0.112860150436508,0.532194686217478,"Top-ranked",670712,"Nipah virus disease"
-1.06126340941703,-0.484467505059052,-1.46875387073412,-0.995297984535692,0.0693351309301581,-2.23999793379133,-0.793191958498546,-0.283105897576936,2.67953903121881,"Top-ranked",670712,"Nipah virus disease"
-0.307985594311438,0.0894761711687287,0.466386873929259,-0.534579385330718,-0.887616563520116,-0.745373226834562,-0.061013001368181,-0.560091121443678,0.779774431126409,"Top-ranked",670712,"Nipah virus disease"
-0.417811447120908,-0.0482627011885878,-0.0202631505513512,-0.368576817717954,0.874154103826264,-1.49792114473423,0.204975194049626,0.410262871882034,1.35258917108788,"Top-ranked",670712,"Nipah virus disease"
-1.08544757877023,-0.80052859655861,0.00944786432867209,-1.22475263813956,-0.69539288859136,-1.23366305467987,0.0185306838589655,-0.123647532041066,0.590956514318896,"Top-ranked",670712,"Nipah virus disease"
-0.371531218392192,-0.379412580929097,0.509144617137274,-0.568076019943707,-0.974146306174899,-0.226828256151848,0.319811646496411,-0.80335086926879,1.35637050157487,"Top-ranked",670712,"Nipah virus disease"
-0.414971416279256,-0.193946446964931,0.728754339098914,0.541893955278608,-0.774350569452621,-0.515244900866445,0.709568786478156,-1.07153297051923,1.41871063852883,"Top-ranked",670712,"Nipah virus disease"
-0.818780038091922,0.720133475845091,0.09789595589175,-1.1501222223104,-0.969147681630618,-0.181043583923891,0.161551936051312,-1.37813956614735,0.472479086608006,"Top-ranked",670712,"Nipah virus disease"
-1.32951116011137,0.229957432485541,-0.77280370038784,-0.882243860921773,0.866111420095647,-1.08824747385746,-0.304775237496988,0.200374375653897,0.180018880747594,"Top-ranked",670712,"Nipah virus disease"
0.0197618915781727,-0.983458494065445,0.657985356914772,0.0553409753321792,-1.5587664598241,-0.686013292510422,0.551389343066288,0.092176307492058,0.477254455025723,"Top-ranked",670712,"Nipah virus disease"
-0.343957529749498,0.0732738067560916,-0.424646694841683,-1.07633584631065,-0.970614046517673,-0.711197902795659,0.12397769023239,-0.15494067420636,0.260736390559446,"Top-ranked",670712,"Nipah virus disease"
-1.16183128130948,-0.459923771355879,0.721372929980903,-0.469767267019744,-0.65794244691975,-1.17173269916998,0.176619319524702,0.56156039493503,0.680226613188218,"Top-ranked",670712,"Nipah virus disease"
-1.65342874208649,-0.0755154707805934,-1.16964010831763,0.0722921296014131,-0.903940835251669,-0.578869084442675,0.0754121921419624,0.663435962567455,1.44953162734224,"Top-ranked",670712,"Nipah virus disease"
-0.596734005714225,-0.353014455337464,0.528021543797905,0.572464231382176,-0.446048129377458,-1.4638708319833,-0.25252550790074,-0.315492102225353,1.47976638620691,"Top-ranked",670712,"Nipah virus disease"
0.348008418431353,-0.584258427152321,0.477518289372218,0.577200575609804,-0.913452410914977,-0.838457560244517,0.174244211222469,-0.63926153837744,1.61111446932681,"Top-ranked",670712,"Nipah virus disease"
-0.171620098526339,-0.944324416021502,-0.0187907595009276,-0.58474298795954,-0.172321504547307,-0.0240674694904436,1.0060645948833,-0.417313854126731,2.52069968741559,"Top-ranked",670712,"Nipah virus disease"
-0.384688551808769,0.271406527066916,0.231488085885906,0.274310944265524,-1.97243355073013,-0.145441041634798,-0.101391869058629,-0.267122843027139,1.13247724346722,"Top-ranked",670712,"Nipah virus disease"
-0.222773415458288,0.337708879150059,0.17272401634046,0.269602449172787,-0.886892853990223,-0.667264801468289,0.951629005340199,0.331284675733942,1.19802485874412,"Top-ranked",670712,"Nipah virus disease"
-0.517700040958591,-0.0657514885346556,-0.881936969410706,-0.55039441138564,-1.3321190292274,0.0105208021794813,-0.10410405671731,-0.680240697404437,-1.25531752093715,"Top-ranked",670712,"Nipah virus disease"
-0.568832042873543,0.0875514671506218,-0.411921121015955,-0.396255675570631,-0.44832926843185,0.311700733924769,0.33277867442928,0.155252670018592,1.35402473440818,"Top-ranked",670712,"Nipah virus disease"
-0.186767919403071,0.0771496785110735,-0.357580178160275,-0.0661026151697152,-0.242146243137307,-0.932407932119362,-0.231038852342296,0.0775648716153183,2.57103391641677,"Top-ranked",670712,"Nipah virus disease"
-0.719901522487724,0.150799205810438,0.10662251949294,-0.341917551900746,-0.346228228493243,-0.230723563865473,0.218539150754852,-0.928896762793479,0.617399743370705,"Top-ranked",670712,"Nipah virus disease"
-0.550047511005108,-0.0464935852120796,1.34826070171493,0.722651277697711,-0.92691666549524,-0.291025579879145,0.367752461499052,-1.22978575409867,2.07121786709293,"Top-ranked",670712,"Nipah virus disease"
-1.06106474327978,0.287133395327801,-0.209072994354226,-0.439524448958881,-0.289255619860987,0.0669448767387118,0.024168277654296,-0.710508972212381,2.86868205794731,"Top-ranked",670712,"Nipah virus disease"
-1.33377175627537,-0.713863953829544,-1.34137392476399,-1.57773597130916,-1.39453638600811,-0.664618860765908,-0.18615443975727,-0.441813646840159,-0.00931272484003354,"Top-ranked",670712,"Nipah virus disease"
-0.546109452910063,-0.211406337487963,-0.358100301367008,-1.25185657127909,-0.91418949913254,0.307927873208063,0.152731154694865,-1.33816647424453,0.477682949519628,"Top-ranked",670712,"Nipah virus disease"
-1.16520709877592,0.6364855115761,0.546879768713463,-0.189507135394477,-0.463943719657878,0.0723131135056629,-0.0286589168346707,-0.720336744463645,2.45579348384833,"Top-ranked",670712,"Nipah virus disease"
-0.800295752950986,-0.140031175292913,0.883815733315024,-1.27126325938676,0.117383770230077,-0.253560515622219,0.395141611860056,-0.537830859963525,0.945993553178549,"Top-ranked",670712,"Nipah virus disease"
-0.627532706882419,-0.277424122607254,-0.037923084482256,-0.395147638140827,-1.43938431733385,0.526265251858028,0.735576709399353,-0.14396927353891,1.63982914458926,"Top-ranked",670712,"Nipah virus disease"
-0.114573148497243,0.464281418851636,0.306798015679148,0.129012697087449,0.328237504821346,0.48812168125527,0.405200344690586,-0.611370120488118,0.905778700994535,"Top-ranked",670712,"Nipah virus disease"
-1.06074202942368,0.793606199174676,0.399909327190119,0.0386277966143427,-1.08514960001784,-0.0177393929950149,-0.348303216241784,-1.27455409688658,1.73568726268213,"Top-ranked",670712,"Nipah virus disease"
-0.681253366689359,0.783501752203916,1.15991880246172,0.439589467721752,-0.507086148777211,-0.512060931602796,0.261666007802303,-0.596212203327553,0.656758505026994,"Top-ranked",670712,"Nipah virus disease"
-1.059385267516,0.107904719977078,0.935207425608546,0.645671046828092,-0.0933089327844778,-0.0920515887804711,0.0902826945027277,-0.280520072131522,1.71796621214711,"Top-ranked",670712,"Nipah virus disease"
-0.928483643249576,-0.148141941094646,-0.495547438714164,-1.15422236006003,-1.13173894130525,-0.346133611157043,-0.295251237350055,-0.754910335616597,0.428782209142244,"Top-ranked",670712,"Nipah virus disease"
-0.837927431147881,-0.0246800312716192,0.00706343308421459,-0.983604822971948,-0.528728968248733,-0.625706593836912,0.0928002767952207,0.533584519095126,0.80458809926099,"Top-ranked",670712,"Nipah virus disease"
-0.765689080785787,-0.542352483119294,-0.526190895832059,-0.360883265016774,-1.24639576470946,-0.383882483438686,0.372190277908354,-0.181691625923021,1.66189615523443,"Top-ranked",670712,"Nipah virus disease"
-1.56210148826737,-0.0740493724300352,0.441820587016816,-0.302968444722103,-1.40560499144453,0.539574370847876,0.168059343571906,-2.22037347270975,0.757972416915364,"Top-ranked",670712,"Nipah virus disease"
-1.51855932339683,0.207534375655994,0.571419843083147,-0.450268766560017,-1.3055518919218,-0.520088267809408,0.255817397951367,0.0649756110301724,0.252963266076804,"Top-ranked",670712,"Nipah virus disease"
-0.741886443788174,-0.274247144245434,0.23868853230668,-0.720736720308378,-0.298441107984001,-0.317197700056797,-0.628439724042126,-1.22358128011779,0.122105512539981,"Top-ranked",670712,"Nipah virus disease"
-0.612255946770016,-0.489650449316051,-0.706170942823444,-0.135513606153971,-0.521097190568278,0.398362658152605,0.467933940629334,-0.766574746926291,1.0591015287321,"Top-ranked",670712,"Nipah virus disease"
-0.104439595315458,0.88089163874778,-0.230381927154393,-0.426721434101125,-1.53498942822737,0.17063205586734,-0.0909851157326791,-0.243797672512863,0.501373817772961,"Top-ranked",670712,"Nipah virus disease"
-0.957986196807095,-0.164086879283012,-0.719986684290874,-0.425954788148841,-0.645045070587901,-0.175890415857043,0.112204915039107,-0.506937981077348,1.16744906537115,"Top-ranked",670712,"Nipah virus disease"
-0.673284588237623,-0.251016265281843,-0.161729451479372,-0.132904628447157,0.275980190331025,0.439248179336046,0.674700141614273,-0.865125785176641,1.31720151847509,"Top-ranked",670712,"Nipah virus disease"
-0.832432413793269,-0.719237117433132,-1.58348260973946,-1.1591166370961,-1.98849517811133,-1.85900825363422,-0.636284653731896,-0.334410907610961,0.0640634802761786,"Top-ranked",670712,"Nipah virus disease"
-0.186028277202567,0.507082245513927,-0.172494350774088,0.0416439510912973,-1.14063252265414,-0.00980781042907736,-0.421976353613459,-1.89868238718272,0.688061730203726,"Top-ranked",670712,"Nipah virus disease"
0.0191591125894407,-0.290684811505127,0.722232803922881,0.681016674151498,-0.754737015117597,0.444628935947432,0.592198288689477,-1.24473656976537,2.57394029494891,"Top-ranked",670712,"Nipah virus disease"
-0.0687836593697683,-0.389194568629671,-0.67125954962096,0.886204525803649,-0.74585940272025,-0.028722056832861,0.83645483295868,0.68572155258394,2.39211557067704,"Top-ranked",670712,"Nipah virus disease"
-0.404035488576254,-0.0725450595974415,1.57545567045828,-0.53277922353191,0.498926128460807,-0.478339028026307,0.373126721515197,-0.561062785865127,2.24793438641917,"Top-ranked",670712,"Nipah virus disease"
-0.317123772022896,-0.31152606195251,0.972462452042498,0.343181180615975,-0.839185171528896,0.221509238664649,0.575292480983717,-0.14862585876063,2.64915314916869,"Top-ranked",670712,"Nipah virus disease"
-0.588295704293715,-0.317641586651989,0.386328686995654,0.19709931387844,-1.15689735770441,-0.425077417441747,0.402126728794481,-0.325526933878501,1.90131986277778,"Top-ranked",670712,"Nipah virus disease"
-0.142119900364029,-0.499037353577209,0.551379269048417,0.0213964132005841,-0.0931071556560052,-0.0634084664979285,0.300871494499952,-1.38917139678481,2.53532922852382,"Top-ranked",670712,"Nipah virus disease"
0.120905175230227,-0.150872011325133,0.105125145215839,0.126884809817686,-0.239910917809123,-0.546099067461739,0.222275910216545,-0.48344006188039,2.33319259959528,"Top-ranked",670712,"Nipah virus disease"
0.550332680375986,-0.268654615457761,0.613671240915568,-0.171344041145061,-0.705517776595459,-0.434765239272599,0.669748937410488,0.296860806173755,1.87932954120124,"Top-ranked",670712,"Nipah virus disease"
-0.441151188786542,0.127299605020229,0.695560147866329,0.427153288388076,-0.989305276690896,-0.335370424319506,0.374382180048285,-0.165292375462445,1.78363271075151,"Top-ranked",670712,"Nipah virus disease"
-0.520447021416087,-0.907265449327293,0.527239229265189,0.0397516699008455,-0.187327233088213,-0.454215998380614,0.414654946475535,-0.159382280033659,2.53324488652836,"Top-ranked",670712,"Nipah virus disease"
0.0305628103779177,0.0386213146564555,0.15283126225219,-0.341016148012627,-0.485728916273876,-0.273142482329133,0.919955363729179,-0.317635728869244,2.09708555720407,"Top-ranked",670712,"Nipah virus disease"
-0.816936715937479,-0.117761829821201,0.883876252128813,0.81359577038092,-1.72710236145848,0.327063820984755,1.08349940805942,-1.04786379097145,1.28147096384399,"Top-ranked",670712,"Nipah virus disease"
-0.75900998683368,0.433732136996815,-0.0429193715350709,-0.0152555573909717,-0.858466676775818,-0.79510128049732,0.0622477959840212,0.535841980867442,1.74497724145428,"Top-ranked",670712,"Nipah virus disease"
0.0157343379322175,0.331454713317261,-0.412898974768036,-0.113799009685534,-0.358271788641315,0.20603509171427,0.308615901634749,-0.758245833535052,0.159549061932247,"Top-ranked",670712,"Nipah virus disease"
-0.475324543611282,0.104984865105544,0.713119238207516,0.477357873479168,-0.452326727328383,0.796326723803407,0.382447401890457,-0.471738647042533,2.75429631148277,"Top-ranked",670712,"Nipah virus disease"
0.00132287567215594,-0.920779383908294,-0.104851964900565,0.000397458318357122,-0.714500855491136,-0.291095896577993,0.775048927098511,-0.181790593185557,2.41773958470523,"Top-ranked",670712,"Nipah virus disease"
-0.135596272108376,0.342586401342818,0.587171690318701,0.85151364208268,-0.698760315721527,-0.441327624456592,0.466695721088331,-0.64140884901536,2.4548326147346,"Top-ranked",670712,"Nipah virus disease"
-0.0912254421704656,0.250091819585104,-0.0747356657651701,0.166411857438488,-0.569822372567296,0.176343435804832,0.272450416281034,-0.239440489736476,2.01823229835664,"Top-ranked",670712,"Nipah virus disease"
-0.498132079793132,0.0183111719313028,0.556674031561788,0.222878433276948,-1.21684401265717,-0.56813972410033,0.592863340001868,0.220238453619404,2.1924979942988,"Top-ranked",670712,"Nipah virus disease"
-0.0592084301324458,0.186615113568144,0.794719920544163,0.323272635950715,-1.15195890244152,-0.563261363275252,0.429698322232559,0.0715778992230562,1.32114833303056,"Top-ranked",670712,"Nipah virus disease"
-0.0230316741329853,0.589205584706131,0.236238293033082,0.542421021759112,-0.833553612073207,-0.336108779488226,0.444489175899632,-0.192500881150826,1.41661969016891,"Top-ranked",670712,"Nipah virus disease"
-0.674082827162734,0.465948492516056,0.278968917804772,0.239709997716422,0.0302631726470053,-0.387033443157302,-0.287611117253495,-0.584266462540734,2.21371327043681,"Top-ranked",670712,"Nipah virus disease"
0.302200411453366,-0.0463562654378286,1.0354065094008,0.657959962813998,-0.749401484464298,-0.20735250722922,0.756470735803648,0.417223151781591,1.99852918728274,"Top-ranked",670712,"Nipah virus disease"
-0.103998980018322,-0.0619881807452678,0.903650455243443,-0.00900667539408521,-1.53237168583913,-0.309393516065278,0.526640774688904,-0.297889498441376,2.34831105236611,"Top-ranked",670712,"Nipah virus disease"
0.593510528013088,-0.214324289028642,0.284024670064653,0.488710279799876,-0.560703552806369,-0.577167243050725,0.340619158491989,0.0781208351875219,1.86947302795706,"Top-ranked",670712,"Nipah virus disease"
-0.413873643063691,0.212608792258294,0.752128684239511,0.287304812591817,-1.08551179035699,-0.517053104146804,0.282528644395356,-0.239290112794884,1.92950020829864,"Top-ranked",670712,"Nipah virus disease"
-0.376858271047058,-0.784567963969272,-0.118649603967929,-0.576509907675887,-0.0381474107385759,-0.39893200802453,0.453584343303252,-0.706707171848171,0.837474929205192,"Top-ranked",670712,"Nipah virus disease"
0.0300212156351905,0.378209344234361,0.647986525000763,-0.108983852571496,0.240685952424836,0.0321072765949186,0.862037758350372,-0.356421723578033,1.69930627046522,"Top-ranked",670712,"Nipah virus disease"
