"crop_expansion:1","evi_dissimilarity:1","forest_cover:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.363934536153617,0.33300686356888,-0.0595768379077433,-0.103360636495493,-2.24759168406865,-0.114929771029516,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.27643601809784,-0.107386734368609,0.409408782660036,-0.254518726086055,-2.56301667327536,-0.744227217280664,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.898026768234547,0.177350547944178,0.369177546630218,-0.250037466364552,-2.48578726564498,-1.18621663249384,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.1419354253278,0.135183959542303,0.0251768812508261,-0.388423162699099,-2.5160412354879,-1.01264931785897,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.397799099790444,0.0253536493498708,0.753041505245944,-0.46137836341502,-2.95347995326441,-1.11335640342399,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.286218522706761,-0.140422601067776,0.156148529827676,-0.463364413619726,-2.62103466014203,-0.494416598023282,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.460303188741253,0.175962070928831,0.201558371824021,-0.342444226685975,-3.09970465793649,-0.334286606474016,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.348105006003645,0.508064273774482,0.250467604777801,-0.45680073039731,-2.35139280607972,-1.06965369924539,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.553194740640132,0.0757663516954923,-0.0486906823295388,-0.136398822038865,-2.41655042074771,-0.670824307810048,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.633863148965544,0.245808934307421,0.232803290657297,-0.349561937800429,-2.84807431802661,-0.83380238823084,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.615306298379055,0.0671582713233044,0.587173441854981,-0.645921179987197,-3.50950428020242,-1.00745644131374,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.28106790890407,0.828652312195968,0.139295086460127,-0.435658122341377,-3.31614202856221,-1.0496987653267,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.140779702443104,-0.0613879045149418,0.559442130109047,-0.125364461987212,-2.62422397083374,-0.48204836870705,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.792237876711155,0.37378184673757,-0.00414076000545044,-0.264988705365129,-2.94339078250621,-1.07166912734324,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.13326050400474,0.993994844326529,0.442881728249357,-0.0390222889062705,-2.15911060828164,-1.67963476629271,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0388886237286203,0.108066150113642,0.136523929372644,-0.393935136109047,-2.7040798861033,-0.83238532863182,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.588880962903092,0.632311126070529,0.0168613904776451,-0.576009194182753,-3.02312679618776,-0.654716969210002,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.488809868363531,0.631584915739277,0.264625791818495,-0.307674197633687,-2.20593411562895,-0.804927108246698,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.264813566201578,-0.366186747158936,0.136605734741618,-0.538133365788132,-2.63180101260075,-0.245186169212943,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.600495545644796,0.349575087134554,0.212328453264587,-0.493352837500659,-3.54219437355146,-1.43108531417042,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0357239859798935,-0.162413981825257,0.539552788384776,-0.50912344432319,-3.06824737555883,-1.35333345661799,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0497227641168667,-0.119891784993224,0.427230435637035,-0.512157648802277,-2.65033568523972,-1.02431015044088,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.274119877034152,0.430903810381311,-0.269312039421575,-0.29233488958923,-2.6947120354334,-0.576319690770324,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.390787426476201,0.425791127952943,0.371742338119075,-0.311601631811809,-2.66782843698087,-1.43834511481674,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.847823437982229,0.249364197596546,0.430375156017291,-0.59617056292317,-4.04923203037397,-0.958499694361757,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.16343110226434,0.583768671261428,0.313999476935791,-0.421380390963842,-3.13372706266068,-0.493602947028862,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.732127956915778,0.247340687809819,-0.0243553542472963,-0.0891664418592538,-1.9254408727576,-0.383218271518568,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.521983530780375,0.0719806963536926,0.361305871200038,-0.423890016154683,-2.96422890668563,-0.823250285457593,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.58876420676655,0.487081974935275,0.166909671239263,-0.272391409520537,-2.2808804654806,-1.09431048917823,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.970166668531251,0.0782489215331423,0.379029470310439,-0.174026619985259,-2.63743049939635,-0.774997143949604,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.498037769591996,0.252002742516769,-0.0505985761779065,-0.219910407731929,-2.07233365913441,-1.04874450551351,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.575109412670003,0.565338266451076,0.176442917686407,-0.458727401015943,-2.49055704499066,-0.934956098395794,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.960935714001512,0.549250795700963,0.291968950605518,-0.355294363171257,-2.99246333970771,-0.757829570754832,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.825859997847807,0.562084940116284,0.322762187779752,-0.103001676156203,-2.34693913622333,-1.32934752999372,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.328908558167674,0.168260807359215,0.234357155904814,-0.641109528613244,-3.24876915456779,-0.493371370594557,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0305088783859067,-0.125977315133998,0.190510796198914,-0.0409477634809917,-3.06225176067996,-1.30973861608183,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.01503250276417,0.566306983735251,-0.137031876530208,-0.474585615769521,-3.03019380527887,-1.15589063777047,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.344769134458447,-0.322294410622835,0.708747601237306,-0.409208505820218,-3.31402858525731,-0.788738513255883,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.209211126936109,-0.203737935898831,0.1322341761429,-0.594340789600059,-3.44742523964813,-1.11734742691053,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.04458528879087,0.439156845497193,0.770513626204067,-0.244098128867741,-2.38862145855172,-1.11286009623827,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.331398201155029,0.166669996647352,0.224685092263313,-0.278102610155833,-2.31820463389297,-0.496894625664141,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.241255310793992,-0.0730945413809186,0.372724809304061,-0.313429324304951,-2.98032787136672,-1.59034421861331,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.00906059383259283,-0.505845821004854,0.606432346074086,-0.258457431993758,-2.48304592340325,-1.22037645952722,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.00580172045668,0.772219235763974,-0.27081030485261,-0.177554737692008,-2.18026181584956,-0.42195042400919,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.35775448359797,0.662190027101735,0.214334771455991,-0.350160543961862,-2.83338683980139,-0.745290005194846,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.740111947802114,0.222082679984036,0.451867179285308,-0.427319920604174,-2.73376417518747,-0.619901078454629,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.794444598282624,0.0521000852302017,0.427155022890284,-0.257934980699226,-2.69817908987668,-0.440438629750143,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.607154390999964,0.456822257440527,0.329669869777981,-0.169336087899657,-2.90812812290313,-1.40955553888473,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.152004436300652,-0.0663659644802635,0.355933818733161,-0.513722053527057,-4.13812386469954,-0.464323000887998,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0250313683876778,-0.0984903040056195,0.609416924060068,-0.162762102155146,-2.48953260882094,-0.891359098467613,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.406421759315924,-0.223825289995816,0.636618327794811,-0.413865298374757,-2.12868623720254,-1.24049434291227,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.151927285139808,-0.106354887954559,0.514495673824905,-0.543984124145001,-2.36156847120066,-0.09170173278634,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.699210099039729,0.96152989168624,0.192820226984044,-0.696109901279152,-3.07969032372588,-0.966815137036687,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.05866910825168,0.362449589566682,0.0935862159421888,-0.0785554361206459,-2.87346279224579,-1.48205746668384,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.491441003570002,0.0904053393266182,0.0755433417450229,-0.0917414806920001,-2.56348593971708,-0.510864545894354,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.508163436655672,-0.100227897869575,0.483250359271079,-0.547915908900935,-3.58786881415278,-0.918637070899105,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.26645510771027,0.524605736463837,0.506170107284933,-0.23273914319487,-1.93237671683392,-1.12952608087954,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.70885841726888,0.550068864542374,0.376391891385382,-0.395570785008417,-3.13708399379043,-1.35142105116171,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.786124299892479,-0.21828621052157,0.538515439032104,-0.541845567523526,-3.64342405086262,-0.999979827218948,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0776121843628635,-0.128908488209824,0.515201768810816,-0.212386875262988,-1.98938644257631,-1.24366947609023,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.479307839138203,0.403561716666343,0.066603913124616,-0.209083022454123,-3.02448261502709,-0.905254332461828,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.410424793394898,0.164854074794085,-0.0424933749183579,-0.420201621312733,-2.43568970978377,-0.845434445970075,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.186596958628143,0.228715861127656,0.261820975299968,-0.185773050649206,-2.81433313802959,-0.995111907549106,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.13372692637122,0.076508905264109,0.165332891735485,-0.405870885171084,-3.21026838571007,-1.37434044216307,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.797802024957789,0.42427254666783,0.649230673868828,-0.318481519221081,-2.69411795508797,-1.02090513409528,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.213054886270199,-0.0954514348428864,0.441092160237602,-0.502798334963259,-2.60715493135421,-1.07448668183957,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.279946863287127,0.131655925424578,0.09832767349566,-0.316063766927628,-2.78195142787395,-0.745462697176043,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.412463914334816,0.117394454961213,-0.111991217244417,-0.270576615583098,-2.6139089900623,-0.369995208815102,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.529426376367983,0.064437270322957,-0.164132162185329,0.218175041484644,-2.04949077606512,-0.782910708648711,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.878892055996107,0.5481385727619,0.203772011783995,-0.0662001468078421,-2.51169714271267,-0.988920472317274,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.466027870772402,0.160633618243249,-0.0363169394993645,-0.488938478031796,-3.02076832261094,-0.402558267259745,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.895238127411689,0.347685221608571,-0.0313054338965962,-0.225101908376722,-2.87450098611049,-0.502906125470526,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.608904398568994,-0.0293165129778885,0.0680281218670316,-0.512367343651222,-3.11389555096265,-0.746635070963994,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.023833180472364,-0.156642951967974,0.302878105137713,-0.640480731946447,-3.900894138152,-1.38431041451481,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0657349331006906,0.0879030207850137,0.0244449915082307,-0.722469724300498,-3.87885888104818,-1.092232369295,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.00763806719975668,-0.0736522615586006,0.471699111368518,-0.401815526726651,-2.59364484463053,-1.09652082130829,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.60006482886296,-0.0636077690891989,0.313414651637915,-0.472869012143573,-2.78637317578372,-0.169723445480514,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.04480739227817,0.380125479788161,-0.175719843994614,-0.721302296842312,-3.7389902750414,-0.903363612752294,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.760030564635993,0.467362503522978,0.445159413162331,-0.0464497548093802,-2.33081196184853,-1.55890524692551,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.00765241239725,0.512895048325729,0.571231093213445,-0.452079427522584,-2.67214031475929,-1.41540816555239,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.563955339755209,0.395538878999546,0.0589911186470328,-0.398603989144689,-3.40617346453769,-0.963366543213712,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.135668935937475,-0.042215323782663,0.172490051600999,-0.253465908364212,-3.0154037557216,-0.69755391732486,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0583361783005237,-0.0122163819475693,0.143836723018967,-0.66577964917906,-3.11658790252438,-0.892824832712588,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.570596115472286,0.390438379886039,0.133267387518264,-0.439658991721475,-2.99009701811989,-0.809787498844698,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.35496042254258,0.915295683805706,0.0395873600917258,-0.556172447675534,-2.66079088903621,-0.631008031530734,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.175837751451449,-0.0461539163567133,0.397797682046049,-0.200011277045295,-2.32569347512578,-0.978484378052413,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.932411118144107,0.161125663973983,0.299330924448968,-0.713828126843982,-3.06504755916568,-0.325941934757158,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.906666316136377,1.00529592356271,0.225377879446708,-0.163446891434563,-1.87449339194895,-0.895303471591174,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.31034371433773,0.197507817471019,0.258593920877677,-0.69042593574071,-3.28457966072487,-0.874637945283702,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.48521739301687,0.362644934061049,-0.183320608475785,-0.287031881532246,-2.53277288660806,-0.0736518776507192,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.527242259757887,-0.0198342732713368,0.39367642225709,-0.147545928061337,-2.61585490384975,-1.14039907235409,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.478643673532846,0.104421488248154,0.374438595384101,-0.164774917237029,-2.32550273832293,-0.596323785878351,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.520762536631465,0.080360241805639,-0.451383273638329,-0.17133632924969,-2.47415401288983,-0.178329323917575,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.05806627412944,-0.0474644272957835,0.759466274334617,-0.572699100317779,-3.53682029515633,-0.600167275125828,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.858003680131096,0.377531634153996,0.233542043822243,-0.312632021276141,-3.07947337686361,-0.376462955699683,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.23680507231746,0.0200048321362394,0.179724255117248,-0.208971059097365,-1.43749959635769,0.138685500040024,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.105584773168981,0.236640344745588,0.0845388779697911,-0.104087549750053,-3.0720494097821,-0.797557708184746,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.583778271689119,0.544013352747112,0.293391139732788,-0.0924357419552857,-1.79579528646355,-1.46849168396275,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.462732412061656,0.283255772677258,0.411319892126294,-0.331067389201639,-2.45229298992629,-1.04775298148313,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.485235307269953,0.0711780801923149,0.315624464962912,-0.298158959744122,-3.14455113937797,-1.27251144686276,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.278749827949893,-0.384221457193793,-0.0572324784223276,-0.25105134041865,-2.87061443875504,-1.34353204896944,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.648615438095561,0.35384373144257,-0.241708750326926,-0.613241671776453,-3.34370411388869,-0.159667668472086,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.831007675263333,0.119199548786539,0.161158941359339,-0.844716569425672,-2.85816373990661,-0.199722023520055,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.808290821303332,0.868128916680706,-0.300773509126073,-0.446318957896125,-2.54596717789145,-0.206539072241166,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.243908306519543,0.179905706822529,0.139027969340181,-0.31092258487916,-2.86109063727197,-0.895406214275158,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.278487972357837,0.0444504414613868,-0.196506164573614,-0.235378330278816,-2.57327187348218,-1.03525045500769,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.709014253677951,0.780132288670212,0.347385850765754,-0.516189820619715,-2.73394027192142,-0.893875319697576,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.654933627534271,-0.079000356076032,0.0795601140635654,-0.39457009689127,-2.2918184782617,-1.04193656812555,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.660131212386679,0.615632958674981,-0.581829326423086,-0.519159975366257,-2.75624011346989,-0.189399398671306,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.398874644663292,0.523646656486798,0.270000827749477,-0.635177838174724,-3.62573030293667,-1.21588555859606,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.527653903790267,-0.00952919901615995,0.267109728856127,-0.525720449408165,-2.87448384112063,-1.200671855892,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.332098792094365,-0.168886622367459,0.314662725338309,-0.390876027665399,-3.20614848836373,-0.553587532605663,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.704045843378763,0.0904049878757804,0.24582753294578,-0.2479279692201,-2.8643646272815,-0.921973533547286,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0595932231903153,0.248763156781699,0.00599600121495017,-0.00754278678401188,-2.42876139197244,-1.38752085456189,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.696454097091396,-0.0777573862174638,1.04684705457875,-0.463023274088128,-2.37507984617333,-0.653243247810368,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.598573305685258,0.10817115530637,0.484233621803424,-0.286953291178403,-2.34791915202355,-0.936640636800045,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.33464369251079,1.17442001418694,-0.0253140316983521,-0.351933554956024,-3.28102404467381,-0.923259644355638,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.346688902366447,0.152757064038129,-0.166912805543518,-0.0966591476654311,-3.32400324790022,-0.823279648363259,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0225674707868488,-0.135911838835596,0.258160205676419,-0.698476122389649,-3.28169628767673,-0.444403444168972,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.605422691380356,0.595546883772447,0.0568754261391312,-0.120766098949767,-2.28533153218433,-1.30450249048716,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.453558420462989,0.284721771475142,-0.000429334235761136,-0.285323080464145,-2.84239300272502,-0.736511063135922,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.505694064554262,0.495889914262205,-0.0201312294122918,-0.271059230785919,-2.4793517706023,-1.79180540885211,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.714574892195221,0.208445510541532,0.470574272202135,-0.413181609861866,-2.61647241969547,-1.5284319386069,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.731259755060959,0.396238704080204,0.230205949657543,-0.0453687138308639,-2.5742628162576,-1.47777186314015,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.2712864613272,0.415131859982437,0.358189674601205,-0.126971750852647,-2.10339551364502,-0.601278015385626,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.567158112569006,0.166929568451001,0.213999431796843,-0.482086706937024,-2.74206089838234,-0.77963847908955,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.583464925245284,0.475855157734666,-0.0463406824016133,0.144812699285884,-2.01178274468554,-0.755589674753421,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.465116907563336,0.303716696877271,0.369327827168248,-0.337625899406562,-2.39194577743724,-1.09040165750753,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0815637773470607,0.543895707517386,0.265387039197118,-0.147436887035416,-2.16632181794758,-0.979319507919891,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.34707207268412,0.0994419100238799,0.16649398568667,-0.697717015782658,-3.4423146971818,-0.677207270810986,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.27009593569393,0.805869371856861,0.408677712446196,-0.0149125737002659,-2.374325603661,-1.35649797148707,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.2614828038546,0.8200948399262,-0.287654954299243,-0.643812416782395,-3.20767033385896,0.157892453638529,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.34522957968526,0.725198014421332,0.43555587701476,0.0403687324553194,-1.90289921843349,-0.7525032362038,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.39272637675506,0.651424048231545,0.444694942734725,-0.289207174619727,-2.90395167305873,-0.875746363144429,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.565785928998062,0.482902634493345,0.356205134225763,-0.491870692123084,-2.49635388548063,-0.384211256304074,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.229791201085688,0.219736302079761,0.454974693961773,-0.252366392860556,-2.78890346258323,-1.21933862157392,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.431091275261844,0.134237606198644,0.513688246547675,-0.817430403085514,-3.39229630187412,-0.694902519179404,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.900213176596816,0.538791301713976,0.24613987572465,-0.110065942653215,-2.76697790498795,-1.07198258093032,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.568572872521394,0.259055751049786,0.618854851737317,-0.340012973922673,-2.69532202627649,-1.13176984234411,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.57359886589839,0.340519604483731,0.459384556591334,-0.112625158182569,-2.40337466260257,-0.787347266192864,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.16492656544765,1.03954181416242,0.0920482181959701,-0.390214215358735,-3.07054071137118,-1.68419790810952,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.1363023732943,0.374297238182953,0.0740698170253855,-0.283763365535362,-2.7415813290893,-0.687971256094994,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.648381801372168,0.00106562196057663,0.126473497574847,-0.431533748321339,-3.61123371053987,-1.18239609767588,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.976608780991057,0.388158263450218,0.238043285352106,-0.498505911824092,-2.86396594674951,-0.689347372146891,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.490214642742656,0.350333565937286,0.178834005939232,-0.243989910911164,-2.91622580519706,-1.08701616556047,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.528214913146527,0.614373158991697,0.261525360686903,-0.523801237152034,-2.81471631955722,-1.20464952401909,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.344828256562464,0.345166354940856,0.252249674175407,-0.293626779949036,-2.46014043814264,-0.419002535523744,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.622723982877555,0.303567365114253,0.395961643123357,-0.284832446267233,-3.28337313877432,-0.733104913176296,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.09595346838285,0.715449275318509,0.0153682445893938,-0.395207822414005,-2.4999001920484,-0.481700895220121,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.22940038895914,0.235127648961367,0.0763043324452981,-0.548332642913482,-2.82647367872116,-0.372405987174864,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.837929491329355,0.63885252285739,0.0936961665906458,-0.341570864658387,-2.63420205642446,-0.452553895947579,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.08781835813374,0.571730164530199,0.464979574806189,-0.37240731228705,-2.16555500587571,-1.42307941772122,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.26575690334322,1.03690321643992,0.407128255499901,-0.318565618242046,-2.94637031997223,-0.951335899507658,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.131886165977706,-0.0699030707401653,0.0921519004141157,-0.616270695523625,-3.34522340537727,-0.47395605536163,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.04882912295898,0.253814761122446,0.284214792349381,-0.896863129497734,-4.44370966047217,-1.85576893670033,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.639245903310698,0.144879776021549,0.539879997726473,-0.421510484727427,-2.89646626978093,-1.42084217785045,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.934634979103027,0.592552612458246,0.128675639092927,-0.289975226348136,-2.63761026193723,-0.532344321347434,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.688267923824611,0.396723449707313,0.224602252297643,-0.340710497088931,-2.33229547173566,-1.05374298802918,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.56904711367325,1.00438280760493,0.00834537901149848,-0.326779840597825,-2.22648702603336,-0.521663557215444,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.12141263032765,1.03811400789878,0.0763239772149122,-0.310027962047733,-2.45113583943905,-0.840484255037981,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.240758948435633,0.37628876858856,0.53711313979544,0.00403901682662411,-2.05149691640835,-1.59425605574781,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.946375683317292,0.793905611782025,0.457107127490865,-0.087424931667813,-1.67241264449227,-0.10950124281125,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.269133093774323,-0.159172542817728,0.193753330493019,-0.437019052490978,-3.66443370207723,-2.07154235749247,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.901375328865977,0.444439556922461,0.721380485814265,-0.291049075367116,-2.03820164127429,-0.993122371818207,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.502413924888774,0.401872116933786,0.236735724773195,-0.358169297449722,-2.40725216061106,-0.733120633628755,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.05971519849649,0.587081862698501,0.219584571331896,-0.281874447146047,-2.72639318960756,0.232412645002624,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
