"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.512221354810487,-1.06369779746481,-0.0813945726571574,0.656693723688463,-0.00620266236626357,0.1144494113681,-0.82142921309414,-0.130535747822943,1.84217686716445,-1.5508315306468,-0.185301825327674,"Majority rule",494039,"Melioidosis"
-0.611836062345174,-1.41224811435119,0.308276527441487,0.697107944498346,0.0358244386687255,-0.118457822751853,-1.16440250960628,-0.228791478960534,1.75356077468533,-1.68313183200187,-0.53093485768486,"Majority rule",494039,"Melioidosis"
-0.919247307235336,-0.897286726115717,0.222352042573585,0.67349996086814,0.481339017509923,-0.42564719430071,-0.488005620323562,0.308564437960134,1.54575475271607,-2.1827748754629,-0.504060629075944,"Majority rule",494039,"Melioidosis"
-0.706408158662917,-1.27676426143348,0.0392036885896301,0.718670886382501,-0.343879445192656,-0.17664128408727,-0.707565640532783,-0.2987882464155,1.29837434054299,-1.12591702567277,-0.409987300902336,"Majority rule",494039,"Melioidosis"
-0.444009556502149,-0.863933664024936,0.353647747153051,0.562632400976789,0.306088394275179,-0.0279452293553216,-1.2708720759327,-0.218823579508543,1.63330070712111,-1.70378384156208,-0.453713208357212,"Majority rule",494039,"Melioidosis"
-0.758004508044107,-0.628954496340926,0.0627839179148208,1.00858804344942,0.309550487555416,-0.368585892379426,-0.991112414526412,-0.372939322959297,1.60926359349792,-1.12386607911542,-0.318159634121648,"Majority rule",494039,"Melioidosis"
0.0609649233161016,-1.25842421747072,0.243057234184855,0.345153728749765,-0.297403861228554,-0.0780388010548397,-0.999080530076802,-0.0734635643648687,1.5336013875309,-2.06073490075302,-0.230353627572319,"Majority rule",494039,"Melioidosis"
-0.523024805271965,-0.83110087671257,0.228159469406073,0.763969121371856,0.592178518874842,-0.0431145803696701,-0.713665697271749,-0.0180426349221001,2.14401850218264,-1.4400898614434,-0.20285326827149,"Majority rule",494039,"Melioidosis"
-0.583197892050685,-1.19894696198476,0.151101015045853,0.681713144523399,0.225311026562645,-0.222538365230761,-0.271166697242113,-0.11511220468963,1.63520892309014,-1.36842141232009,0.0573644787127064,"Majority rule",494039,"Melioidosis"
-0.805694220241116,-1.64592629902167,0.222703254337652,0.675956013135035,-0.0235794130005249,-0.259020934959737,-0.914861152074242,-0.405815631777927,1.47170784550085,-1.60746084227755,-0.636907181353747,"Majority rule",494039,"Melioidosis"
-0.560337138240743,-0.627609489152676,0.209638136338149,0.856735444689873,0.509239634114981,-0.430335485531091,-0.629418351990058,0.00489879533267923,1.64977203453155,-1.84397792482265,-0.689593937513876,"Majority rule",494039,"Melioidosis"
-0.528750839917186,-0.861097661978585,0.404149141665732,0.884327246523867,0.467056036572994,-0.217789116308745,-0.416828341317588,-0.209718869660856,1.87764500373482,-1.64350998999569,-0.286900444147867,"Majority rule",494039,"Melioidosis"
-0.237165029951182,-1.40765651042115,0.205200192383903,0.470835326023431,-0.113073368214198,-0.442572080285586,-0.453815966417634,-0.32334554309212,1.01791022959318,-1.61381644983893,-0.676543309892557,"Majority rule",494039,"Melioidosis"
-0.424507850786452,-0.704476197160259,0.213681177320728,0.496139994995471,0.498821631793394,-0.175151137348345,-0.700974312440339,-0.284009636911117,2.29691956586964,-1.33155667639188,-0.0930280370292239,"Majority rule",494039,"Melioidosis"
-0.528868800424059,-1.24247502470038,0.0136995277430619,0.278873650717478,0.00984333261892048,-0.138250581756933,-0.469275978482034,-0.0475571656602555,1.62746149806685,-1.54703933867889,-0.345349440363976,"Majority rule",494039,"Melioidosis"
0.121242235676617,-0.60793248150168,0.246323313089479,0.395978237020949,0.157157267522134,-0.149973681699418,-0.527532460564741,-0.224920732861832,2.40618372377022,-1.35374162428195,-0.198442635793388,"Majority rule",494039,"Melioidosis"
-0.304138863009682,-1.04548553064343,0.248677528663216,0.836927516121377,0.120711868024701,-0.110229073203012,-1.28093340737822,-0.276517951148683,2.02275729574348,-1.11620218932935,-0.440871014153514,"Majority rule",494039,"Melioidosis"
-0.745995738325442,-1.03711784151186,0.266923143650002,0.591932667730677,0.304192913754215,-0.300310823934095,-1.22475912562971,-0.477045016492476,2.45971527537581,-1.29993279336271,-0.934725899665948,"Majority rule",494039,"Melioidosis"
-0.642174259726705,-0.918420798573748,0.355699891651265,0.613005367425068,0.329896748878086,0.0148765747328388,-0.554819818813754,-0.434214174275911,1.92290981809261,-1.31349143083602,-0.468376972190226,"Majority rule",494039,"Melioidosis"
-0.430920433576603,-0.995517504768476,0.178711319899333,0.506265080973092,0.278928594918694,-0.29895062586217,-0.807350872843544,-0.516122497078557,2.07908867421428,-1.66757805400215,-0.106805053308723,"Majority rule",494039,"Melioidosis"
-0.401091522691435,-1.13223570240211,0.255499231967968,0.760283466162388,0.0062378737363995,0.0529159570256342,-0.315508876264432,-0.0381466484923574,1.69125649396397,-1.94013605899696,-0.615992604826195,"Majority rule",494039,"Melioidosis"
-0.383597386833998,-1.11629263688422,0.29124670911227,0.407115846257309,0.116491267042622,-0.296516447073667,-0.686154141532251,-0.425860795018753,2.00570374619606,-1.8426506605333,-0.481971467574149,"Majority rule",494039,"Melioidosis"
-0.52717638556595,-1.03762253832945,0.290639894089657,0.59515587837132,0.263758119228256,-0.378517588222475,-0.627940776595569,-0.0522535519857457,1.67672535817601,-1.49426957610658,-0.302930389626238,"Majority rule",494039,"Melioidosis"
-0.810935839509807,-0.970241904315843,0.182836310349498,0.861026360224179,0.0501598656543142,-0.266281009721731,-0.368569226185626,0.148515649051679,1.29726736745539,-1.52249175467483,-0.550432142395396,"Majority rule",494039,"Melioidosis"
-0.203607365207032,-1.46085989994922,0.20087543673785,0.267080796365351,-0.554529331014303,-0.212577479295651,-0.402217037731035,0.0582773012673862,1.72548239311268,-1.40826161069417,0.069630935092417,"Majority rule",494039,"Melioidosis"
-0.403995961782993,-1.07458047698714,0.144814567221237,0.282278229743044,0.0548965446540006,-0.346912424810577,-0.872156033957584,-0.337444969676145,1.98637138637404,-1.93417300577109,-0.433474790123609,"Majority rule",494039,"Melioidosis"
-0.410173571561954,-0.965936228081494,-0.0751170674691442,0.446664477184917,0.0748407744003866,-0.389570348459948,-0.727041908116252,-0.217922164081363,2.1065386009286,-1.28943708402792,-0.372158503957057,"Majority rule",494039,"Melioidosis"
-0.395903288999717,-1.56708592845656,0.10143194685552,0.607131458435304,-0.250906231356357,-0.227571813834822,-0.235964491172034,-0.11809372637319,1.36104089929877,-2.11654046379452,-0.29103441154589,"Majority rule",494039,"Melioidosis"
-0.449624695199788,-1.15374850138765,0.303764454986816,0.363299422278076,-0.131567963835151,-0.0851784131690334,-0.387422047818146,0.0299806903649923,1.64050913322993,-1.99706079894785,-0.778506981849827,"Majority rule",494039,"Melioidosis"
-0.360612168087913,-1.05872586591313,0.126900248730781,0.374233772402444,-0.194112321310808,0.0353924142708187,-0.697579354173687,-0.158902578787643,2.17937100724255,-1.18505687485646,-0.0759511768268778,"Majority rule",494039,"Melioidosis"
-0.650181879243527,-1.00860277483858,0.287839063382052,1.20146966424246,0.157753411750201,0.248892754848039,-0.652734242412709,0.59427135932434,1.63794401306327,-1.63179518274269,-0.221090401385267,"Majority rule",494039,"Melioidosis"
-0.648120740058315,-1.50160078760238,0.357101920892586,0.73811463688676,0.00872850166193281,-0.0888792129998051,-0.846597495183803,-0.598820938289785,1.66089991404282,-1.42081502471729,-0.488101944120145,"Majority rule",494039,"Melioidosis"
