"tmean_change:1","precip_change:1","forest_cover:1","forest_loss:1","crop_cover:1","crop_expansion:1","urban_cover:1","urban_expansion:1","evi_dissimilarity:1","mining:1","biodiv_intact:1","protected_areas:1","livestock_log:1","type","id","Disease"
-0.0987297667949368,0.115179493201892,0.555785885805735,-0.0805679305200049,0.376962902818109,0.0685812940909357,0.293664969595834,-0.112997352639075,0.0951975274078037,-0.0480836254517982,-0.102589893492474,0.116023642870211,-0.481888405248527,"Any",888930,"Lyme disease"
-0.113487626615286,0.0889019150129329,0.674017804970585,-0.1388181519514,0.328354912717699,0.10744105122314,0.343147334520234,-0.10970646993467,0.108294154194448,-0.0479744059121923,-0.19209840394955,0.0902370480992108,-0.400522214347126,"Any",888930,"Lyme disease"
-0.156506080663783,0.0566562074778203,0.595807069533917,-0.0924272105137417,0.368829590691414,0.0531237652016505,0.340020137030708,-0.112734890487514,0.0565168600931758,-0.0426729387330206,-0.174745036369361,0.135042389683426,-0.489355456794768,"Any",888930,"Lyme disease"
-0.146812431114032,-0.0476301411432716,0.610685225851605,-0.0927993818315491,0.27949020406965,0.0657831181584713,0.265855580505849,-0.0895211280342043,0.160887520514376,-0.0288780097911897,-0.186636086157483,0.0771455916801791,-0.34958800526766,"Any",888930,"Lyme disease"
-0.241433657696787,0.034202219412959,0.495548298338934,-0.155481788551825,0.269813630349717,0.0428438781624148,0.369314481406757,-0.170950759687448,0.0215099087955377,-0.0501762314344325,-0.155143540200392,0.113674225334908,-0.4246323403563,"Any",888930,"Lyme disease"
-0.116979231799183,0.0171052623029893,0.498499475319288,-0.0370878454908845,0.350959892644427,0.0727476597911897,0.307557289153443,-0.133701822965415,0.0773542913500452,-0.0156718851204358,-0.120681270676773,0.126202223112408,-0.4464496505915,"Any",888930,"Lyme disease"
-0.18439295237514,0.0552111650679454,0.491162578823748,-0.0689871102125656,0.320194119259346,0.0625593808208732,0.290666217740244,-0.134375357726519,0.0898000818736935,-0.0710338021656736,-0.182518531311575,0.103340726850853,-0.48585693916353,"Any",888930,"Lyme disease"
-0.196051797099831,0.0219432302739572,0.426175728301119,-0.0643409298443931,0.411975200323877,0.0439298878565486,0.300040434716514,-0.0934712788264034,0.08324212481191,-0.025863415757885,-0.105793922347495,0.118775208128119,-0.476696197406526,"Any",888930,"Lyme disease"
-0.237006021064117,0.0416749987222079,0.628591515487553,-0.128616512886541,0.410060614509279,0.105246966027672,0.323231919137089,-0.125207157451469,0.13047370167827,-0.0404372192471097,-0.26722430724623,0.094688359190395,-0.445544369385569,"Any",888930,"Lyme disease"
-0.143290700406835,0.15344974174727,0.569517388410429,-0.0775074453882252,0.291517311840917,0.0219019519380001,0.242885450048553,-0.0594494102620304,0.111064653511514,-0.0357408021359562,-0.217707558543308,0.136308062792527,-0.402220739857098,"Any",888930,"Lyme disease"
-0.158399396467905,0.0499527831441135,0.455085389810659,-0.0930282364733704,0.297068802267358,0.105360370948724,0.29897613427615,-0.146351541667014,0.101874828513911,-0.0500015618572335,-0.178755537247854,0.117071913351335,-0.469508051697219,"Any",888930,"Lyme disease"
-0.128482645771724,0.127858783214679,0.521782737861812,-0.14845874096643,0.279403277626001,0.0763289559678585,0.292168563552708,-0.156190405666386,0.106320155040605,-0.0157138371024581,-0.10267240002375,0.0658727616497677,-0.429107321328336,"Any",888930,"Lyme disease"
-0.155063928957842,0.0130347113718234,0.604405992460284,-0.103580840521171,0.344750149122273,0.0781878523943928,0.310450871380845,-0.0855858716376546,0.0802717165870196,-0.0314631008242472,-0.16579956297446,0.0906617299081294,-0.503064148200464,"Any",888930,"Lyme disease"
-0.150828642647081,0.0914062221610722,0.65414077265321,-0.141865673394896,0.335807128148779,0.0921751318862562,0.330902758511754,-0.0779279052664665,0.0280841328995047,-0.0249543056018235,-0.182348940300473,0.120849813556034,-0.456676800603408,"Any",888930,"Lyme disease"
-0.134406683891623,0.132137407179643,0.577368018195113,-0.0935348009976053,0.390766376301622,0.0473558202206055,0.359225264365164,-0.144373934248356,0.0914191470335939,-0.050019151957202,-0.217467501704261,0.113206082880955,-0.479764203511325,"Any",888930,"Lyme disease"
-0.13629810552815,0.308326456979692,0.497987402357185,-0.107242444029263,0.305408258548062,0.135896907402355,0.264401240679876,-0.0933453510189767,0.110467162685631,-0.0527012585402308,-0.0816494693755427,0.156847296957211,-0.460243395900424,"Any",888930,"Lyme disease"
-0.250784067662309,-0.05542032504453,0.631433855852343,-0.138018534504518,0.327592111241853,0.10313348148606,0.38359496757571,-0.157384858932313,0.0777476348351339,-0.0436787783489801,-0.151986546802103,0.122144048258445,-0.43656113615782,"Any",888930,"Lyme disease"
-0.166495606312868,0.0779836139526186,0.411439084832845,-0.114696772221067,0.169478213506934,0.0687476511638495,0.291960046989946,-0.200731990370194,0.125647313262712,-0.0440773325674486,-0.122673802767347,0.132809795693262,-0.424689410373089,"Any",888930,"Lyme disease"
-0.136253924943094,0.135430255182616,0.608933974765991,-0.173812130488191,0.269189637500355,0.115850631365755,0.330344667689364,-0.162564474760984,0.0924281610502378,-0.0342780511353375,-0.184753824238755,0.102695130886261,-0.4475871257276,"Any",888930,"Lyme disease"
-0.0905849309705991,0.00844774160297562,0.459106917846778,-0.071748165456817,0.231358293218841,0.0637749985761225,0.30080975367408,-0.128821226106994,0.0542840226123956,-0.000759495946687703,-0.0962521878555369,0.101886346126506,-0.447540931563872,"Any",888930,"Lyme disease"
-0.150087611837895,0.0374864004012816,0.559946442442854,-0.0564911224449898,0.354308518769299,0.0994019828397209,0.326152143809261,-0.113828531938304,0.0357823155130988,-0.0218432405699772,-0.111396381179051,0.12132399908982,-0.481796013310513,"Any",888930,"Lyme disease"
-0.0756641939747025,0.00298543368589438,0.444353185450454,-0.0918104067106455,0.300177390235986,0.0953801256591693,0.322276110659149,-0.150689729148088,0.0696144082360332,0.0112825580197343,-0.153442424135258,0.10091916988651,-0.549502597428023,"Any",888930,"Lyme disease"
-0.181297019999892,-0.0829466322942121,0.59751088580309,-0.100638717641461,0.333415822741679,0.0905455011184514,0.317396862940527,-0.119830855044248,0.074375942449553,-0.0458903537233655,-0.194059311911909,0.0995687486686895,-0.439018256046665,"Any",888930,"Lyme disease"
0.0438565953064658,0.0648125541142134,0.556925341334977,-0.0833310214027192,0.289098262858922,0.0561634285122028,0.300066943232281,-0.084356591252213,0.0728620718581589,-0.0165129378754362,-0.184702577435347,0.123510596366297,-0.412776461850268,"Any",888930,"Lyme disease"
-0.124416462455815,-0.0439139505096009,0.546227479445827,-0.090789302361716,0.318255147138094,0.0600749104692437,0.352881695408302,-0.177028387474117,0.103849977721751,-0.0612252037335652,-0.133185669178697,0.10005871461118,-0.434519546570637,"Any",888930,"Lyme disease"
-0.118817749297521,0.0401029527603513,0.539961928197868,-0.101962227347286,0.397631749230051,0.0901414681004914,0.400900103193954,-0.163115582086406,0.0954912474557521,-0.036818961023841,-0.0967375102606646,0.135529710987061,-0.464603819819472,"Any",888930,"Lyme disease"
-0.143316225290377,0.134271912735517,0.507588023986601,-0.128019682091161,0.290427045290022,0.0975727634538553,0.373707878748949,-0.168856916918266,0.0973070094737761,-0.0325728723500678,-0.0959434157703286,0.169995176649379,-0.43131509619926,"Any",888930,"Lyme disease"
-0.143622805944079,0.187604005563777,0.570498447113321,-0.0858406321611697,0.331896077048345,0.0790726800505535,0.371084180851732,-0.16137961372616,0.0285898926813768,-0.00771236418901281,-0.155361150156486,0.0968487075927419,-0.459386660283329,"Any",888930,"Lyme disease"
-0.0730349217543829,-0.0333846226045848,0.497671804966607,-0.104926309840811,0.291443654811014,0.093805352942418,0.267042370474423,-0.0809865085384242,0.0610768199106688,-0.0415299796250399,-0.152489951426272,0.126281759040549,-0.478641332748875,"Any",888930,"Lyme disease"
-0.168401036064502,0.0603924767071342,0.46483788059987,-0.0879888585544055,0.382235133470815,0.109568251098724,0.327163924824206,-0.172097285006591,0.0651630291500954,-0.0287922434697141,-0.0268580664934525,0.134524743039925,-0.564186728782842,"Any",888930,"Lyme disease"
-0.246473452298806,0.0594747997864266,0.484995380937199,-0.108429452694339,0.196602259745344,0.0720766990490096,0.246559987965725,-0.130958931768385,0.151102622436778,-0.0542572200565605,-0.12175237038238,0.0806095331055988,-0.4634464454286,"Any",888930,"Lyme disease"
-0.197839843648069,0.14800453125599,0.644674125957591,-0.138908855583763,0.282967494242504,0.112244277400113,0.283292442385815,-0.104734315811563,0.136730599961704,-0.0212475742128004,-0.177400005283482,0.10956024288395,-0.417015284262858,"Any",888930,"Lyme disease"
-0.10505127853771,0.0162449212153588,0.588600346156039,-0.0771507238054716,0.380064452322243,0.0542505315806987,0.321665242493715,-0.122279052166986,0.0985439144391296,-0.0400988012966496,-0.163609889627267,0.132224090771205,-0.462895645701224,"Any",888930,"Lyme disease"
-0.26434105193085,0.182175150561146,0.457814002812983,-0.136114240760395,0.267984088535077,0.0725597634521587,0.287299712966746,-0.0941760920249446,0.0577895046826419,-0.0483290852769099,-0.11435357015931,0.127267190304496,-0.525732820573335,"Any",888930,"Lyme disease"
-0.181446960692004,0.103469317089796,0.502367959853283,-0.157187476373083,0.322600453234703,0.0577851893687049,0.34294363540932,-0.19761903716629,0.0530643839701337,-0.0280133273694783,-0.0780245834065907,0.106552062348659,-0.489989997704873,"Any",888930,"Lyme disease"
-0.134604556166128,-0.0183245014677288,0.558588928333957,-0.115685280268459,0.395473138501761,0.0631792282832476,0.395885066477582,-0.150380323560582,0.0407927143237122,-0.020047679362062,-0.077904141012621,0.0963267058034314,-0.411945000198686,"Any",888930,"Lyme disease"
-0.237476279246548,-0.0138745798242215,0.606501377446967,-0.105012362078492,0.320763469022368,0.0875623207913759,0.341241626778287,-0.124888527202979,0.0247538916376446,-0.0278655001422084,-0.177279254369858,0.114169757943863,-0.469911722329665,"Any",888930,"Lyme disease"
-0.10645491123326,0.175784263301279,0.48256226755727,-0.0998000002775725,0.322966557128692,0.0592857002953943,0.295730408125198,-0.145233408273753,0.0829143173946216,-0.0513777788348829,-0.0822833295229968,0.116168890034656,-0.452651552090139,"Any",888930,"Lyme disease"
-0.0998149798315128,0.0461992507091607,0.59792738423929,-0.0479742693677446,0.284008235601121,0.162311168610406,0.347818579078948,-0.129054416347277,0.0547204969109208,0.00836050078700193,-0.130589153146677,0.0969484219085718,-0.468311758971393,"Any",888930,"Lyme disease"
-0.121179485666444,0.110330128805254,0.40933708675097,-0.112019513045541,0.178172162788367,0.113327396132676,0.249876857870214,-0.132492663983864,0.122695031672202,-0.0346689859671567,-0.166478035873279,0.102785321302838,-0.48067625635427,"Any",888930,"Lyme disease"
-0.261334215748361,0.204224541638158,0.560799856297069,-0.103118852705054,0.384868961698466,0.0630505075963231,0.339898110252903,-0.0866156366685253,0.0890253880918509,-0.0242270177865572,-0.0747318404606337,0.0877748468962768,-0.434150574906797,"Any",888930,"Lyme disease"
-0.0390523296343588,0.111610561957572,0.572446050275636,-0.0867081217181804,0.273310219184861,0.0512029190948227,0.324991166901428,-0.218025085353232,0.102491848530461,-0.0349813489277917,-0.178427637067716,0.109734839567389,-0.438546943104278,"Any",888930,"Lyme disease"
-0.131867124811201,0.0812527428091144,0.535601222141061,-0.116334047974919,0.385748475002729,0.154199000135967,0.323300161852328,-0.144392940001164,0.0758870950111258,-0.0289162930903991,-0.138740755599348,0.134757980030391,-0.531144579630999,"Any",888930,"Lyme disease"
-0.126531007783216,0.0238370992694658,0.549677450681563,-0.128509795455522,0.274352036979003,0.0654262235034213,0.346741325262532,-0.180523410343162,0.0768993921376882,-0.015212401418323,-0.0765033969614591,0.0779665729419828,-0.4188217703722,"Any",888930,"Lyme disease"
-0.178645596055265,-0.137407997086901,0.732136372243283,-0.217114119362803,0.323489957139663,0.0868213345902955,0.287590336811724,-0.142989926638885,0.132826054379012,-0.0379319486063874,-0.129260775269605,0.102994218857628,-0.49603845298049,"Any",888930,"Lyme disease"
-0.166450246823328,-0.0211001246305307,0.476704043061343,-0.0797069140525096,0.286619636944405,0.0477004965459192,0.362547346973335,-0.176088899521579,0.105662769582426,-0.0454346832314638,-0.0878806240749408,0.0812969192625013,-0.461434090558068,"Any",888930,"Lyme disease"
-0.158562186039529,0.135643804856466,0.658018442219952,-0.145268983129835,0.269226682539141,0.126200297805535,0.236690512612154,-0.104308108759784,0.180057014703408,-0.0400633402984887,-0.280238532934057,0.131745453402554,-0.449703922647077,"Any",888930,"Lyme disease"
-0.250952418199407,0.116340224156709,0.599078382937076,-0.120916569471267,0.404618576892221,0.0763628397170011,0.33753264597345,-0.160653754786354,0.0913579731375944,-0.0455252648249378,-0.124537860625684,0.103765044841613,-0.471071686772004,"Any",888930,"Lyme disease"
-0.225439907575527,0.0321055611905452,0.581093216410196,-0.123791194803356,0.345620847525225,0.0876324740584251,0.379971181364131,-0.163012149997483,0.0399934937238573,-0.0593786155219587,-0.131485593617771,0.121407414156371,-0.439487312258019,"Any",888930,"Lyme disease"
-0.13135281427696,0.113139843877418,0.418869189274409,-0.0556270150991854,0.221505942844752,0.107744810304571,0.292125000842494,-0.159275418821375,0.138260754198336,-0.00283119021116886,-0.132983567758789,0.10947255750885,-0.464203066913164,"Any",888930,"Lyme disease"
-0.214757930188654,0.0133221770891802,0.551105544835594,-0.0820438312912968,0.250191034353188,0.124734589648176,0.323362873783192,-0.0953548995116663,0.0722175003610054,-0.0368629970348829,-0.130680009717637,0.0964998339843005,-0.416557691592137,"Any",888930,"Lyme disease"
-0.103109860131313,-0.0084056321624693,0.59158523309242,-0.146985460592771,0.265997224926945,0.0394569512046821,0.304414923233437,-0.0655194847280791,0.0621710846610027,-0.0467633794393315,-0.226548734984409,0.102002113615272,-0.367967245768912,"Any",888930,"Lyme disease"
-0.115730378770795,-0.105364846437159,0.637633987356498,-0.145462233718977,0.356111424665581,0.0463842978791694,0.366701394909364,-0.0896371550713992,0.0429220501065286,-0.0591852286655527,-0.161415254035239,0.125956026958151,-0.439406243703623,"Any",888930,"Lyme disease"
-0.161400614707746,0.0403567067139585,0.575442565598593,-0.0616946850961096,0.310175881255961,0.0970663932334648,0.360889890006708,-0.167901413386939,0.139115700405997,-0.00756736999344474,-0.206072735021627,0.130081250002742,-0.418807719394571,"Any",888930,"Lyme disease"
-0.152165181273078,0.104988137586731,0.513699544969909,-0.103175145958757,0.264320700169484,0.123017594175459,0.271990650395362,-0.0894255598388428,0.0963284294419972,-0.0339289299673179,-0.104180370294688,0.112195322679995,-0.504023940028836,"Any",888930,"Lyme disease"
-0.0945010162160651,0.24590501328532,0.555116294001959,-0.120911037319758,0.31080013402696,0.0377960640269556,0.29144850776139,-0.0857143656076446,0.0719771988647291,-0.0154344384294919,-0.176366763679627,0.105406897133511,-0.461636940952161,"Any",888930,"Lyme disease"
-0.111017785853578,0.0809607882255021,0.466464531364365,-0.0715646060657341,0.260034932115637,0.0839212360257656,0.330939997628893,-0.169159210790517,0.0952675518968336,-0.0142432254606568,-0.15383166076759,0.148180907777335,-0.417710220412702,"Any",888930,"Lyme disease"
-0.138950476057993,0.0932634268214799,0.581636453081108,-0.0536754998414792,0.272581182636779,0.109284419604346,0.366630583088186,-0.157650356428623,0.107644482372524,-0.0322087808226412,-0.249041949384931,0.0704619254837922,-0.47633042697692,"Any",888930,"Lyme disease"
-0.0998615797385833,0.0987573946815375,0.615094996021228,-0.0945749248406584,0.30380631852111,0.121958377977596,0.328341470393408,-0.137058585426665,0.0425467256555581,-0.0512339789721349,-0.140991389504175,0.0841477816486735,-0.442430496258901,"Any",888930,"Lyme disease"
-0.116847764424067,0.119566645254864,0.527777001735015,-0.0688881282060469,0.222454993858474,0.124846730273308,0.332475907925767,-0.103088715724136,0.056111092416463,0.00241695253667682,-0.273898738073274,0.086819772026859,-0.427542895909988,"Any",888930,"Lyme disease"
-0.185250593316391,0.175867362047816,0.533179431398092,-0.034226936212391,0.282950391368751,0.115873468810142,0.306847672772298,-0.152728799773619,0.0914656866919264,-0.0256132106057935,-0.173479178426936,0.138704994067941,-0.434714775003078,"Any",888930,"Lyme disease"
-0.142724317551879,0.0774050395128715,0.664897113498835,-0.0766465434802439,0.402906466315161,0.117637906216163,0.305979761517975,-0.0712655989321293,0.11987202817091,-0.0525988564963276,-0.224023877538238,0.159858270301896,-0.485533341623589,"Any",888930,"Lyme disease"
-0.0825876298842447,0.169504787084509,0.547732573917648,-0.121430770706729,0.24923467796816,0.102349821381184,0.300098345556267,-0.196136707693823,0.12652848167489,-0.0296196680443483,-0.10838721750902,0.0925908286750273,-0.5407216272875,"Any",888930,"Lyme disease"
-0.275077153676682,0.0846563739169455,0.533521477153195,-0.114185893408874,0.246848403350403,0.0869999731724772,0.267545941540348,-0.131948580877387,0.112978416521279,-0.026171968352895,-0.155635215243272,0.133023712340983,-0.404612508187137,"Any",888930,"Lyme disease"
-0.104758608893628,0.0886460263701493,0.485579756174195,-0.055116859836951,0.305506064529744,0.0704075961251454,0.357485122859159,-0.137576093510457,-0.0123982613226095,-0.0308982606140891,-0.116350447774232,0.121075522361249,-0.406213793556338,"Any",888930,"Lyme disease"
-0.109917960405272,0.033703936182075,0.549469358160517,-0.0554383917546418,0.432607031986704,0.0828689595088517,0.395616906212012,-0.148841463259114,-0.00919647238536264,-0.0107974564152148,-0.131271097379163,0.136426021473586,-0.499182090769151,"Any",888930,"Lyme disease"
-0.0818259893738849,0.238484516459124,0.488565231789386,-0.0819523937217909,0.138030116030967,0.0923103401647112,0.27724901814137,-0.144772189037939,0.102205352952653,-0.0192141583569673,-0.099861603875708,0.0861699066239473,-0.387288114836594,"Any",888930,"Lyme disease"
-0.116884120109255,0.0630981020737158,0.576753104365596,-0.0911926330155621,0.314826156405352,0.105701919623572,0.354655881385645,-0.149454278710855,0.114425456323822,-0.0554992152217475,-0.150006979438429,0.119812077392765,-0.445896962504273,"Any",888930,"Lyme disease"
-0.128650635632899,-0.00294338142919938,0.549691730467468,-0.0380647717082892,0.303643743615778,0.103174626768168,0.299732068905918,-0.119201344049062,0.0910129503198535,-0.0351676269904955,-0.202935708192989,0.121855053159953,-0.490766395817286,"Any",888930,"Lyme disease"
-0.0874766471694594,0.189423638627106,0.526679567534757,-0.0532730412489526,0.301520316819136,0.0939726997912149,0.351161534201145,-0.150332137872479,0.104825874133118,-0.039527484514957,-0.0989736641564701,0.16376103184389,-0.434621840381815,"Any",888930,"Lyme disease"
-0.163302332630978,-0.0275844736470997,0.411671277964208,-0.0544030302736116,0.340226852033685,0.0993976682695469,0.330906778086495,-0.136878060946658,0.0165792318332892,-0.0146877132914001,-0.0655698300910143,0.0940800395392514,-0.526336785805105,"Any",888930,"Lyme disease"
-0.199407777209523,-0.032057651663576,0.613139651248491,-0.130552410898105,0.320139382941806,0.0475485478890712,0.388266147037502,-0.203859894136771,0.0436087028504169,-0.0248032489523533,-0.186611341357972,0.114203623616416,-0.464824294679929,"Any",888930,"Lyme disease"
-0.0547443522776563,0.142403923724677,0.484731221730067,-0.0660589550251233,0.308513520889506,0.071364397498938,0.228085053603028,-0.120375057762523,0.0814511725080295,-0.047103961379384,-0.0963673234649459,0.0960512755025641,-0.517760222290834,"Any",888930,"Lyme disease"
-0.0533106184075859,0.10277520875595,0.64913411380111,-0.0658987971932849,0.442386329393469,0.10629702045168,0.38890457188132,-0.132306624868367,0.0706948665724479,0.00314626351919852,-0.0967387792664905,0.109941421676888,-0.50743323832677,"Any",888930,"Lyme disease"
-0.0342010918681538,-0.0152992320092594,0.439823151865805,0.00386247294770627,0.30423545449792,0.0967147734371343,0.329991152827914,-0.135522776822146,0.043529133818568,-0.00282915883495314,-0.127423509874001,0.170348851938529,-0.452357330508977,"Any",888930,"Lyme disease"
