"record_id","Longitude","Latitude","ADMcode","tmean_change","precip_change","biodiv_intact","crop_cover","urban_cover","evi_dissimilarity","health_travel"
"bg_60",-76.7791883839657,40.4022689490817,"bg_60",0.691632509231567,35.1414489746094,0.866780817508698,0.128081055082547,0.126517768088839,3.58969211578369,12.5498323440552
"bg_61",-71.0514712939856,43.3884737810301,"bg_61",0.658470690250397,-1.23855209350586,0.975151717662811,0.0183638285321411,0.0229998012875759,3.51091265678406,11.2609176635742
"bg_62",-122.450616196994,37.8725412743582,"bg_62",0.269824117422104,56.3426055908203,0.76637864112854,0.0112860673235568,0.409758337520586,4.07300186157227,2.97982096672058
"bg_63",-112.446581537187,31.8556137845647,"bg_63",0.605219602584839,13.0302076339722,0.628319382667542,0.00894033536874139,0.000352156791030481,1.73474633693695,95.0078353881836
"bg_64",-83.4344086435246,31.7096260063709,"bg_64",0.54923802614212,113.922645568848,0.728935718536377,0.266416357265175,0.0189715788195025,3.4455463886261,12.4808959960938
"bg_65",-81.8681153668683,39.564519235891,"bg_65",0.476873010396957,128.461318969727,0.885961055755615,0.0802503679417216,0.0132113683801643,2.89453172683716,24.4259929656982
"bg_66",-110.733141542514,33.4660507045371,"bg_66",1.03474307060242,18.2714347839355,0.779545068740845,0.00087482966832188,0.00757654467641047,1.26138424873352,26.2170009613037
"bg_67",-106.705155512133,43.7411541134343,"bg_67",1.08652102947235,40.0999526977539,0.551271498203278,0.0143714870616831,0.00218103453698677,1.9641979932785,52.6264877319336
"bg_68",-93.2432048171732,31.7089655002934,"bg_68",0.318904936313629,275.092468261719,0.81446897983551,0.0818832542305099,0.0171225782296679,2.93990349769592,19.1922912597656
"bg_69",-88.2064897497488,31.4287970444681,"bg_69",0.236880734562874,182.398666381836,0.858476579189301,0.0208839085874526,0.00416577162576789,2.00353860855103,19.8893661499023
"bg_70",-100.055750245494,28.4297589853378,"bg_70",0.181106403470039,129.86540222168,0.539951801300049,0.0326053113499385,0.00316962252208568,1.80449855327606,31.1921691894531
"bg_71",-84.9654235134627,44.3489849615471,"bg_71",0.751656889915466,27.040168762207,0.822459101676941,0.0907259730720664,0.0122554533894114,4.17837810516357,15.966438293457
"bg_72",-84.1603451419506,42.5162738033114,"bg_72",0.544835150241852,29.8515930175781,0.831765234470367,0.323958067667558,0.0375152959235961,4.04346513748169,12.9177675247192
"bg_73",-79.7394646810185,36.0578840454137,"bg_73",0.670367538928986,64.471321105957,0.849254429340363,0.0801866885627717,0.159880667896163,3.65456676483154,6.93830966949463
"bg_74",-96.2481570102653,48.9296376777664,"bg_74",1.15523040294647,63.5127868652344,0.694760262966156,0.305492440732749,0.00161531980805064,3.53224110603333,54.1080284118652
"bg_75",-80.6676574747305,34.1795969371461,"bg_75",0.610700190067291,36.1405715942383,0.847002685070038,0.0340856200087779,0.0419434671854449,3.71333575248718,12.0514392852783
"bg_76",-119.291545744095,46.6463032284246,"bg_76",1.46181750297546,-42.6723556518555,0.737576901912689,0.238660940011725,0.0107940578132227,5.56238269805908,26.8699035644531
"bg_77",-96.097651477364,46.9001311338394,"bg_77",1.34147477149963,20.6458320617676,0.722265005111694,0.569580040038903,0.0181084498292745,4.80348348617554,23.7722625732422
"bg_78",-120.285922596898,41.0248526958007,"bg_78",1.11775302886963,-112.27278137207,0.744905948638916,0.0126283182755592,0.000427853908174319,1.97309279441833,67.7021179199219
"bg_79",-78.4483784004046,39.0833748083886,"bg_79",0.622492492198944,64.4747772216797,0.870452284812927,0.0755476052127231,0.0258566325070305,2.39657735824585,14.2356176376343
"bg_80",-98.5310588786564,33.0292998129081,"bg_80",0.279073506593704,122.246948242188,0.588464140892029,0.0552202961429189,0.0124366255883302,2.32095098495483,20.8929443359375
"bg_81",-115.777085037022,46.613893700115,"bg_81",1.34601318836212,-88.883659362793,0.854900777339935,0.000225961784486243,0.000867976366485226,2.8109302520752,59.7400665283203
"bg_82",-109.638186240807,39.7165633342624,"bg_82",1.26634836196899,-15.7388553619385,0.775199890136719,0.00070994072279851,2.54791158424509e-05,1.12506866455078,102.621543884277
"bg_83",-113.438357840107,41.249441826338,"bg_83",1.24223840236664,-6.4644832611084,0.802288711071014,0.000508624633388589,0.00172086433655402,0.693323373794556,207.949691772461
"bg_84",-98.0129400523973,33.1898398654023,"bg_84",0.222594484686852,148.677581787109,0.58586049079895,0.0361111033539991,0.0106729252451862,2.69580459594727,18.0764942169189
"bg_85",-82.2525512027196,39.7037377735138,"bg_85",0.445764660835266,129.07453918457,0.875335574150085,0.1592290576034,0.021768599827371,3.03810596466064,10.7226457595825
"bg_86",-112.349384613044,32.3645223044925,"bg_86",0.554199516773224,5.7248272895813,0.591477453708649,0.00135140639213003,0.00045971954848433,1.1571798324585,79.7128448486328
"bg_87",-121.987432022763,37.6504702776423,"bg_87",0.239533618092537,37.1723022460938,0.754879653453827,0.0249055717112229,0.289295474791154,3.65829205513,5.10571718215942
"bg_88",-89.1597754631388,41.3662095846222,"bg_88",0.659052610397339,118.885032653809,0.711220800876617,0.729113878108277,0.035931907545295,3.73871326446533,10.4329423904419
"bg_89",-114.842726067988,48.7829892950591,"bg_89",1.47384393215179,-60.5515327453613,0.895053088665009,0.00317977127001636,0.00284926048431854,3.07591843605042,29.505859375
"bg_90",-110.0358811194,37.0699180757551,"bg_90",1.22322010993958,-2.09952616691589,0.731435477733612,0.00287981424212593,0.00443523974286723,0.403702288866043,31.5551948547363
"bg_91",-118.153477182245,48.0632507904692,"bg_91",1.72629725933075,-103.247047424316,0.880713105201721,0.00502085880329431,0.00183739119345939,2.78476762771606,46.6744651794434
"bg_92",-91.8150776999341,40.0301502071228,"bg_92",0.64236581325531,110.218887329102,0.660195291042328,0.490848350865014,0.00730033996414914,3.06272053718567,36.8882751464844
"bg_93",-102.466590191791,31.4559187777963,"bg_93",0.395271152257919,69.6274948120117,0.545606315135956,0.00548884119590963,0.00367792373670676,1.02214896678925,23.3505020141602
"bg_94",-80.01517989126,36.0622830552644,"bg_94",0.671856641769409,69.683708190918,0.853144407272339,0.0544190169931483,0.239696402351813,3.93865847587585,4.41530132293701
"bg_95",-94.3871192213183,42.1097759082047,"bg_95",0.937034547328949,113.729217529297,0.65809178352356,0.87309002560702,0.0129319340051965,3.19314384460449,13.935938835144
"bg_96",-87.4988767444159,46.4043625100063,"bg_96",0.905394375324249,16.9271221160889,0.890861749649048,0.0101308630736246,0.0191732065477985,4.0571928024292,13.5774879455566
"bg_97",-78.8061701163414,38.1930404791036,"bg_97",0.517068386077881,68.3696517944336,0.859037756919861,0.159891188221577,0.0493901257817562,2.6204948425293,8.39079666137695
"bg_98",-81.9982598007178,37.5919369725352,"bg_98",0.446520388126373,79.6644134521484,0.936689794063568,0.0101462324841673,0.0140218768026929,2.85107016563416,19.8283634185791
"bg_99",-92.9511328187031,48.1981844172353,"bg_99",1.17926967144012,-28.6583671569824,0.808825850486755,0.00462439786139031,0.00109909910166621,3.45717239379883,61.7055778503418
"bg_100",-84.2001892696922,41.5876893858395,"bg_100",0.47130274772644,32.1009750366211,0.75524640083313,0.722451596163893,0.0423618896347468,3.72481799125671,9.93265533447266
"bg_101",-94.4982179126754,33.7603207306078,"bg_101",0.457185566425323,163.314956665039,0.758234620094299,0.0936937100437521,0.00672803158562842,3.05253434181213,26.6095409393311
"bg_102",-99.2266591129644,41.1403180868809,"bg_102",1.09206831455231,36.7807197570801,0.568354189395905,0.365392520553721,0.00327456849744088,4.34793710708618,18.9027080535889
"bg_103",-80.3451987203387,35.4287746816242,"bg_103",0.616625130176544,65.9757995605469,0.896046698093414,0.103333399494027,0.0561646588315575,3.29533290863037,10.8486652374268
"bg_104",-106.525179381148,36.3673646225747,"bg_104",1.03855860233307,-26.5521984100342,0.766477942466736,0.00248734321055257,0.00113357481558197,1.57876646518707,28.7987480163574
"bg_105",-84.7101817408185,41.3631831442695,"bg_105",0.490498811006546,50.1126823425293,0.750092625617981,0.625712975951666,0.0303993903256474,3.74350261688232,11.2741994857788
"bg_106",-120.89897884917,47.7236102330885,"bg_106",1.50401973724365,-167.425003051758,0.863657236099243,0.00109040583972127,0.0039620754761266,4.6475133895874,48.6288185119629
"bg_107",-115.197565769113,41.5363676814533,"bg_107",1.13373231887817,-25.7666492462158,0.714619278907776,0.00442121200912052,1.54871988691223e-05,2.00939750671387,98.2210693359375
"bg_108",-100.117160642896,47.8205828494745,"bg_108",1.28734564781189,42.9942207336426,0.597951769828796,0.593945508633889,0.00451735739603515,4.22812700271606,27.0628471374512
"bg_109",-97.7542196595086,36.2091364976915,"bg_109",0.58687824010849,27.4520492553711,0.595118343830109,0.486537083552418,0.0154586564363097,3.95136284828186,24.1050338745117
"bg_110",-91.7720690559032,40.4428741262041,"bg_110",0.693403422832489,97.3730773925781,0.6728755235672,0.428119020669451,0.00824790163234288,3.35429358482361,22.9678573608398
"bg_111",-81.7369334899131,27.1291288365245,"bg_111",0.712151706218719,94.7724533081055,0.667093336582184,0.0866877269225254,0.0130826215683514,2.44824862480164,21.1927909851074
"bg_112",-120.899120019034,39.0963978261176,"bg_112",1.00310897827148,-138.437591552734,0.90354710817337,0.00058329505417387,0.0319242342586653,3.05351686477661,14.8165588378906
"bg_113",-118.207757633779,45.9291854512099,"bg_113",1.15585434436798,-101.455383300781,0.741896152496338,0.236182821395011,0.0254554191671336,4.14476537704468,26.6121711730957
"bg_114",-87.8077049316421,40.2739582463434,"bg_114",0.661070883274078,82.5910110473633,0.691858112812042,0.800072475862322,0.0290648603355368,2.94568371772766,18.485990524292
"bg_115",-103.126710940111,45.2493454453544,"bg_115",1.08067083358765,47.2677879333496,0.516167879104614,0.0221061348674046,0.000614006798704821,1.38424956798553,114.202743530273
"bg_116",-98.0078115623482,37.5707819304412,"bg_116",0.660248517990112,40.1150398254395,0.593365967273712,0.38793335998042,0.00792361366969501,3.45549058914185,19.6421279907227
"bg_117",-94.6867953688555,29.6211566691516,"bg_117",0.216583773493767,333.510620117188,0.623463213443756,0.136053305137403,0.0158923494589975,3.25105547904968,19.4568252563477
"bg_118",-106.163314484805,42.5989153023105,"bg_118",0.76395857334137,2.88631224632263,0.675071060657501,0.0133682891903065,0.000638732169948266,2.4528386592865,33.2143898010254
"bg_119",-79.3379130116204,35.6515410365792,"bg_119",0.557068765163422,60.0276565551758,0.907038390636444,0.0713503346648938,0.0283852284512486,2.8944525718689,11.9514760971069
"bg_120",-67.8917334155882,46.5578444004624,"bg_120",0.431819468736649,30.9951019287109,0.844012022018433,0.14863717330686,0.00535405776387312,3.52909159660339,15.9161024093628
"bg_121",-110.012822926585,35.3543291209558,"bg_121",1.03130209445953,-4.69847011566162,0.715219914913177,0.00282365928256444,0.00202126938660623,0.62387752532959,51.4166603088379
"bg_122",-110.006407696035,47.7480428722907,"bg_122",1.37354719638824,18.1833534240723,0.542865335941315,0.294711654958197,0.000929992014244158,2.31935691833496,49.6074905395508
"bg_123",-90.7894422230114,33.2041116432057,"bg_123",0.154543876647949,270.422729492188,0.644000351428986,0.703891955855561,0.00774842308441713,4.40927648544312,14.0699605941772
"bg_124",-115.081469680735,34.8867012986249,"bg_124",0.897011578083038,24.051097869873,0.697017669677734,5.18242009999335e-05,0.00218018956067434,0.600467085838318,50.9612083435059
"bg_125",-107.88910462939,48.0445459960456,"bg_125",1.1157386302948,74.3325042724609,0.549428343772888,0.0731063907280342,0.000309738044398942,1.74293637275696,45.4703254699707
"bg_126",-101.652815538742,32.9546726029353,"bg_126",0.414689660072327,79.3389511108398,0.516178071498871,0.32735010601902,0.00363589980746766,2.18210482597351,28.0355567932129
"bg_127",-118.804693668001,46.6871964410894,"bg_127",1.32733511924744,-51.5832824707031,0.650403261184692,0.422986437748369,0.00625206487055879,5.34889364242554,36.5300064086914
"bg_128",-98.6094652773383,34.6819487284127,"bg_128",0.419979214668274,72.4302597045898,0.606128871440887,0.0690330426422604,0.0348831809334259,2.9204273223877,21.8610973358154
"bg_129",-78.1291090382267,37.0391766278374,"bg_129",0.550146639347076,87.8950576782227,0.847065806388855,0.072758352490268,0.0126950098056162,3.10125994682312,9.52945613861084
"bg_130",-78.6598937866141,39.9230596764194,"bg_130",0.560828745365143,91.6064071655273,0.861743867397308,0.0909184493844395,0.015610595311689,3.06782054901123,14.7207012176514
"bg_131",-101.387433093392,42.8277401372465,"bg_131",1.3139488697052,20.0429039001465,0.51418524980545,0.0951433216432826,0.000661536544417984,2.53531694412231,75.7922058105469
"bg_132",-93.4374744472809,35.1703599619043,"bg_132",0.426347613334656,135.993011474609,0.810980319976807,0.0432243285471469,0.0122204119826348,2.58924055099487,18.9856376647949
"bg_133",-87.477592128343,44.8419350420224,"bg_133",0.72787344455719,56.6752967834473,0.798579335212708,0.134239466925668,0.0144114800953438,4.19863176345825,13.9179229736328
"bg_134",-108.363522873446,37.7107929421787,"bg_134",1.15936660766602,-26.7753982543945,0.795397877693176,0.00791055472002425,0.00026547357035072,3.09345173835754,41.7982749938965
"bg_135",-123.841415112488,45.9211539300798,"bg_135",0.398223698139191,-199.321716308594,0.820736110210419,0.0156042210074722,0.0126790344399215,3.80544590950012,13.8945913314819
"bg_136",-97.2202893511207,26.3813677232093,"bg_136",0.290884584188461,172.220748901367,0.546354293823242,0.117389657492576,0.00274942017413955,3.03559994697571,47.4267692565918
"bg_137",-114.06024340428,38.1617012288896,"bg_137",1.03014004230499,-21.8560276031494,0.827903151512146,0.0013112470355197,5.84747856329137e-05,1.09205842018127,107.93155670166
"bg_138",-104.238875148186,39.9137343636048,"bg_138",0.975109875202179,-9.92879104614258,0.588310956954956,0.533106552241212,0.00547984882574894,3.66830968856812,36.6410140991211
"bg_139",-106.206580081397,38.7766246511349,"bg_139",0.933265149593353,-19.2016887664795,0.851998031139374,0.00599455280797195,0.00430369357013467,2.7639639377594,40.1526718139648
"bg_140",-90.8338587044594,34.4379371002231,"bg_140",0.160024285316467,242.573104858398,0.662286162376404,0.618597410288989,0.0114574847902989,4.3081169128418,23.9814491271973
"bg_141",-102.36984052305,39.7361263349389,"bg_141",1.09431564807892,-18.7021980285645,0.53398460149765,0.281937215641997,0.00177766699023199,4.37659931182861,44.1634216308594
"bg_142",-108.67177875296,37.4494299287707,"bg_142",1.27934110164642,-18.9817714691162,0.794461727142334,0.0739240683325423,0.0100594955816517,3.69321274757385,20.2795639038086
"bg_143",-107.750577130014,40.071635292758,"bg_143",1.00735855102539,-27.9758434295654,0.79077422618866,0.0240085225138176,0.0025171784658522,3.69097805023193,61.0851821899414
"bg_144",-82.1162253639396,37.8403620054041,"bg_144",0.415348917245865,91.0864028930664,0.931695997714996,0.0102735268443486,0.0176916745113774,2.73996996879578,13.2959871292114
"bg_145",-87.6799511293126,46.4353809686258,"bg_145",0.913993954658508,11.9681882858276,0.868349432945251,0.00872867411410747,0.0121720845099053,4.00920486450195,17.9175224304199
"bg_146",-106.171505659952,33.9817782042067,"bg_146",0.773402035236359,3.39614534378052,0.627183735370636,0.000116405841681397,0.000626155871850108,0.666333198547363,58.1596260070801
"bg_147",-121.975317353278,46.0331152052672,"bg_147",1.00895416736603,-272.374084472656,0.819465816020966,6.90077005364571e-05,0.000727974264826825,3.30740594863892,44.4933128356934
"bg_148",-96.178509775798,28.9301028948742,"bg_148",0.344417154788971,165.004028320312,0.598876178264618,0.413480306541503,0.0124661720665032,2.82281637191772,16.369213104248
"bg_149",-118.339487574847,42.9860925579434,"bg_149",1.46751379966736,-77.9605560302734,0.792249381542206,0.00113161906415421,0.00044319509104074,1.30957043170929,104.651504516602
"bg_150",-103.797154605201,33.8609064547854,"bg_150",0.556289076805115,44.2133598327637,0.522304117679596,0.0502075264790598,0.00173371424146098,0.948306024074554,55.506046295166
"bg_151",-84.3665514354001,40.5375596498224,"bg_151",0.45438477396965,97.117790222168,0.762240827083588,0.686765226823789,0.0554521246027536,3.90996980667114,9.41880416870117
"bg_152",-94.3225466889353,36.450106242645,"bg_152",0.397443115711212,101.743217468262,0.821735084056854,0.0953965930779722,0.0692325048021733,2.98734188079834,11.4691734313965
"bg_153",-118.725591456476,43.7308715387214,"bg_153",1.48447680473328,-79.1624984741211,0.738774836063385,0.0313930457833058,0.000928811042276999,2.60611844062805,39.2444610595703
"bg_154",-81.8282137917506,26.9851854251034,"bg_154",0.689200878143311,72.4830474853516,0.728771090507507,0.0511374418058767,0.0381139202789685,2.52001118659973,22.316125869751
"bg_155",-102.294439173737,38.4164980695633,"bg_155",0.903655111789703,-7.84667253494263,0.534148573875427,0.575565791203957,0.00176780836484784,2.46960639953613,40.3072395324707
"bg_156",-79.8245741121868,37.8629916604659,"bg_156",0.525407910346985,79.8729400634766,0.849315643310547,0.0203792779477989,0.0131670257280793,2.28875088691711,12.5140476226807
"bg_157",-105.455284064417,46.3195338250674,"bg_157",0.959390699863434,55.9365043640137,0.52220618724823,0.0189846301401615,0.000612338996960486,1.76849722862244,52.018180847168
"bg_158",-97.6618075905483,34.7569678761025,"bg_158",0.349693477153778,104.503265380859,0.618908286094666,0.0973713366098081,0.00587991163548675,3.41369271278381,21.124683380127
"bg_159",-103.058513074688,39.2397797002513,"bg_159",0.933886051177979,-15.5110511779785,0.530487835407257,0.381767464696096,0.00320128301952815,1.95152616500854,40.3503303527832
"bg_160",-68.8399058954454,44.6879943468012,"bg_160",0.506795883178711,-12.5927248001099,0.962142527103424,0.0211950287774656,0.010593859606895,3.35987615585327,13.6693620681763
"bg_161",-100.792476585429,48.231039565666,"bg_161",1.27361810207367,39.5243453979492,0.601303398609161,0.46874876293825,0.00460500954796298,3.68849062919617,34.0915222167969
