"record_id","Longitude","Latitude","ADMcode","presence","biodiv_intact","crop_cover","crop_expansion","evi_coefvar","evi_dissimilarity","forest_cover","forest_loss","health_travel","hunting","livestock_all","mining","precip","precip_anomaly","precip_change","protected_areas","social_vulnerability","tmean","tmean_anomaly","tmean_change","urban_cover","urban_expansion","livestock_ruminants","health_travel_log","livestock_log"
"1177",39.4972,39.7442,"Pts_1177",1,0.918901264667511,0.369676799545713,0.0173196337059361,0.156964927911758,3.82266163825989,0.0283895278356872,0,3.87679529190063,NA,77.0568618774414,0,776.256591796875,0.0821948125958443,47.8843650817871,0,47.7563552856445,8.29055690765381,0.702349722385406,0.56896984577179,0.311524580496687,0.143877580761909,77.0551834106445,1.58448830166216,4.35741605616751
"1178",69.1727,34.5292,"Pts_1178",1,0.669573426246643,0.0244861093608952,0.00280900840923798,0.202625975012779,2.53403234481812,0.00633100065900353,0,1.2497410774231,NA,140.160629272461,0,412.297973632812,-0.111468262970448,-14.3519334793091,0.017160102725029,69.4577407836914,12.511342048645,0.737129211425781,1.03415167331696,0.79618997501899,0.541184961795807,140.160629272461,0.810815132893651,4.94989845666382
"1179",69.3402,34.5201,"Pts_1179",1,0.908931732177734,0.0968564023301079,0.0142947614500862,0.142684400081635,1.86097991466522,0.00331247831164819,0,9.84756088256836,NA,40.5430793762207,0,330.632537841797,-0.256867587566376,-33.3070373535156,0,78.153694152832,11.7863292694092,0.648222744464874,0.957211792469025,0.281020921945889,0.17847852408886,40.5430793762207,2.38394025126446,3.72673094608611
"1180",44.8132,41.7232,"Pts_1180",1,0.830163419246674,0.0676246598940002,0.00537207425449024,0.128413707017899,3.09200644493103,0.0767027221779207,0,1.92884290218353,NA,48.0408782958984,0,718.580810546875,-0.123161435127258,56.7916603088379,0,30.8250522613525,11.2074604034424,1.22435104846954,1.44818150997162,0.518075104624395,0.0948437377810478,47.9307594299316,1.0746074310994,3.89040622592311
"1181",72.3675,22.8255,"Pts_1181",1,0.858698606491089,0.722062759045616,0.0811965333339561,0.0792051553726196,2.85631799697876,0.0554752773396345,0,4.83290147781372,NA,101.077667236328,0,822.953735351562,0.827878057956696,217.663757324219,0,56.3483963012695,27.1284160614014,-0.392003357410431,-0.332733422517776,0.0933119978067747,0.0342050716280937,100.051948547363,1.76351455714604,4.61563472666583
"1182",51.0449,32.7004,"Pts_1182",1,0.967207372188568,0.0334903902933694,0.00871284821730703,0.177718326449394,1.49144649505615,0.000799322177215196,0,27.1327152252197,NA,27.4478168487549,0,178.485794067383,0.260502487421036,10.0532417297363,0,45.0698432922363,13.2823343276978,1.29943096637726,1.50604164600372,0.0101170583687295,0.00330226519145072,27.4478168487549,3.3369331420249,3.34807142120457
"1183",50.1859,37.0982,"Pts_1183",1,0.944900810718536,0.327267809690124,0.0104107718885928,0.0671383589506149,3.03575897216797,0.237146993136121,0,4.41192483901978,NA,81.9781875610352,0,1442.95764160156,0.585487902164459,192.285110473633,0,48.8226165771484,15.2159004211426,1.34180188179016,1.12743186950684,0.170777428712521,0.0066963885910809,81.9781875610352,1.68860482237393,4.41857777278905
"1184",61.0977,46.0751,"Pts_1184",1,0.69902515411377,0.0379026546722002,0,0.0976683720946312,1.87457990646362,0.0158987907041529,0,143.441024780273,NA,3.99466037750244,0,160.816314697266,0.0735525265336037,24.5970191955566,0,66.8038330078125,10.5673151016235,1.13293516635895,1.75060284137726,0,0,3.97652173042297,4.97287129123505,1.6047311993021
"1185",66.0453,44.6315,"Pts_1185",1,0.66671884059906,0.108460361341454,0.00435816098871882,0.148903772234917,3.07751607894897,0.0122927561843146,0,63.2169761657715,NA,3.99567198753357,0,146.848098754883,-0.172286316752434,17.9877033233643,0,68.416748046875,12.3055582046509,1.29697644710541,1.79895794391632,0.00666521760693233,0,3.9775288105011,4.16226760199958,1.60493354508634
"1186",67.9333,30.1,"Pts_1186",1,0.892065703868866,0.0596395817058433,0.013186873250526,0.150941550731659,2.1814489364624,0.0371683941071664,0,14.8357973098755,NA,107.108947753906,0,407.599609375,0.394881725311279,55.001651763916,0,83.835693359375,20.6533508300781,0.0486220829188824,0.156759515404701,0.0155740520211461,0.0279660411179066,107.108947753906,2.7622730298361,4.68313949415128
"1187",73.0556,33.614,"Pts_1187",1,0.851665675640106,0.053257023998238,0.0261477358961511,0.194230198860168,3.74978017807007,0.0145120828710003,0,0.544131815433502,NA,205.531478881836,0,930.677124023438,-0.0632862523198128,27.4842281341553,0.0310240797698498,27.1836013793945,20.9275150299072,0.435585528612137,0.127086207270622,0.867074081490077,0.806317687034607,205.531478881836,0.434461820648636,5.33045284088902
"1188",67.2515,30.8132,"Pts_1188",1,0.954960525035858,0.0118285890604227,0.0142120855140703,0.155137479305267,1.32396817207336,0.00104381562892709,0,33.1677474975586,NA,187.675247192383,0,200.435897827148,-0.246579945087433,-58.5569152832031,0,92.5104827880859,15.171236038208,0.928496420383453,1.00596153736115,0.00357103352004247,0,187.675247192383,3.53128214348489,5.24002726831918
"1189",71.4037,29.9392,"Pts_1189",1,0.764906167984009,0.818434254168894,0.00527623067712886,0.0728041082620621,3.46823573112488,0.0598669711349011,0,8.82966804504395,NA,407.364166259766,0,272.505157470703,0.421266794204712,38.4552001953125,0,74.7546234130859,26.0151863098145,-0.770822107791901,-1.03586447238922,0.0290165409514786,0.00477279582992196,407.364166259766,2.28540516401043,6.01215934066763
"1190",66.755,30.156,"Pts_1190",1,0.943516254425049,0.0528587681968718,0.0179164248998884,0.111497819423676,1.14718294143677,0.000481832391788087,0,59.8999519348145,NA,61.9352264404297,0,185.244567871094,-0.318624675273895,-81.3301620483398,0,86.3010940551758,16.17063331604,1.02732241153717,0.996607661247253,0.00213516669707539,0,61.9352264404297,4.10923238546783,4.14210604574176
"1191",72.9849,32.7225,"Pts_1191",1,0.817976891994476,0.204801938718438,0.0146621811256549,0.0764101222157478,2.26884484291077,0.246473992321452,0,9.8206901550293,NA,196.005676269531,0,908.915832519531,0.129489302635193,126.830688476562,0.0388394966721535,78.7274017333984,21.4896430969238,-0.0553493201732635,-0.403906464576721,0.045286707279247,0.00201628240756691,196.005676269531,2.38146005650701,5.28323254187381
"1192",64.4072,28.8932,"Pts_1192",1,0.884728789329529,0.00185573185274445,0.000962208052604324,0.0818641111254692,0.486476808786392,8.15945528886624e-05,0,83.8032760620117,NA,9.34721851348877,0,97.4280776977539,-0.144190803170204,-44.9060935974121,0,85.2447128295898,23.8857803344727,1.15334630012512,1.23896420001984,0.0214724566994278,0,9.34721851348877,4.44033417485837,2.33671774093551
"1193",67.2034,25.0557,"Pts_1193",1,0.830430150032043,0.115503164385383,0.0645280718238019,0.11620382219553,1.54552531242371,0.0400349116239559,0,6.18618440628052,NA,128.420715332031,0,179.231826782227,-0.192689791321754,-53.073860168457,0.620559096336365,69.3732528686523,25.7597637176514,1.03665673732758,0.410174250602722,0.0651323613495347,0.018007792532444,128.420715332031,1.97216035024357,4.86306845682781
"1194",67.0281,24.8934,"Pts_1194",1,0.502783894538879,0.00446605594611829,1.87221977239328e-05,0.172723188996315,1.83125853538513,0.00472226426457913,0,0.524971902370453,NA,41.5169677734375,0,167.256958007812,-0.225956663489342,-49.2797355651855,0,39.0636940002441,26.0746517181396,1.03461265563965,0.362523049116135,0.931739949858108,0.628495573997498,41.5169677734375,0.421975985214526,3.74990323798254
"1195",44.5166,48.7082,"Pts_1195",1,0.822632491588593,0.0252972707071713,0.00113137712139961,0.12888078391552,3.77542066574097,0.038295990275311,0,1.77712368965149,NA,11.1044759750366,0,400.818664550781,-0.221613228321075,36.5882530212402,0.0371348485350609,27.9654731750488,9.89370822906494,1.10409605503082,1.75372588634491,0.53008301308186,0.174917563796043,7.56226491928101,1.0214157480787,2.14736474852895
"1196",34.6948,40.5472,"Pts_1196",1,0.841212153434753,0.21946698051044,0.0111524835110223,0.114277891814709,3.20546841621399,0.176354958341687,0.001144738,32.3575439453125,NA,25.0826625823975,0,521.294982910156,-0.0639005601406097,39.7441291809082,0,61.6147804260254,11.2753248214722,0.948658168315887,0.988042294979095,0.0158166965664142,0.00182345067150891,25.0807151794434,3.50728395203783,3.26119615920713
"1197",36.5474,40.3272,"Pts_1197",1,0.814695060253143,0.171817578347318,0.023932529194654,0.118365854024887,3.42869067192078,0.14048918534932,0,2.55233335494995,NA,18.9392871856689,0,764.0166015625,-0.104351222515106,35.2089691162109,0,52.7497520446777,9.44455528259277,0.954682409763336,0.972079336643219,0.189109236093878,0.0884920135140419,18.9363059997559,1.2676046706559,2.99254249159218
"1198",33.7527,41.523,"Pts_1198",1,0.82987368106842,0.293831891496849,0.00933164321114335,0.0911286473274231,2.94821429252625,0.300701548658136,0.002445051,12.4370231628418,NA,32.0817184448242,0,675.8154296875,-0.109895795583725,38.5419654846191,0,51.6888236999512,9.59899234771729,1.27247631549835,1.15213716030121,0.0269125304211059,0.00179606326855719,32.0789070129395,2.59801381970229,3.49889582888834
"1199",33.7857,41.4571,"Pts_1199",1,0.799266815185547,0.569562806140898,0.0309133606443683,0.0965463891625404,3.36902379989624,0.100811806731763,0,5.31299114227295,NA,29.6608448028564,0,615.700744628906,-0.106289990246296,31.7387981414795,0,44.8444213867188,10.0084314346313,1.29059386253357,1.19072282314301,0.0906364196688824,0.0633106157183647,29.6580429077148,1.84260959629136,3.42289503930308
"1200",39.4972,39.7442,"Pts_1200",1,0.918901264667511,0.369676799545713,0.0173196337059361,0.156964927911758,3.82266163825989,0.0283895278356872,0,3.87679529190063,NA,77.0568618774414,0,776.256591796875,0.0821948125958443,47.8843650817871,0,47.7563552856445,8.29055690765381,0.702349722385406,0.56896984577179,0.311524580496687,0.143877580761909,77.0551834106445,1.58448830166216,4.35741605616751
"1201",20.6512,42.4108,"Pts_1201",1,0.834352493286133,0.230914649286119,0.0244285645480362,0.0862553119659424,3.56729745864868,0.225033742631595,0,6.12526655197144,NA,27.2949886322021,0,736.450744628906,-0.116788417100906,20.2574520111084,0,61.1544075012207,11.8868942260742,1.71974647045135,1.02351713180542,0.0628028799505325,0.0159492362290621,20.3508377075195,1.96364713625796,3.06109097579105
"1202",20.4268,42.3881,"Pts_1202",1,0.792350113391876,0.366112499161165,0.0283401580390214,0.0915287435054779,4.07213354110718,0.156043799419622,0,3.6405086517334,NA,27.2951068878174,0,854.580200195312,-0.166727036237717,14.7569265365601,0,59.9825210571289,11.4400300979614,1.77436280250549,1.06325459480286,0.136900123112024,0.00798012502491474,20.3509254455566,1.53482398344838,3.0610950851313
"1203",26.2,-29.1333,"Pts_1203",1,0.844455063343048,0.0216734541836497,0.000240993356565806,0.114488609135151,2.59190249443054,0.0221725681270978,0,0.824490427970886,NA,61.2712249755859,0,547.300231933594,-0.166645035147667,5.57956886291504,0.00963522121310234,58.8684043884277,16.9701385498047,0.964476466178894,1.18377506732941,0.690275641163007,0.232248052954674,60.6072463989258,0.601300730495778,4.12077949996706
"2610",-7.9956,12.6518,"Pts_1204",1,0.847925305366516,0.0275523163191442,0,0.144645720720291,3.31725311279297,0.0333489832822647,0,0.575391411781311,NA,25.8170680999756,0,794.248413085938,-1.38891041278839,-260.721893310547,0.109396114945412,56.300163269043,27.657564163208,2.09587430953979,1.2714763879776,0.691236825894314,0.204334035515785,25.7610912322998,0.454503756819461,3.28694901291515
"2611",-10.1749,16.3909,"Pts_1205",1,0.749611675739288,0.0469211475059598,0,0.0561593808233738,0.976914644241333,0.041007510023948,0,26.8470802307129,NA,22.8376979827881,0,176.353103637695,-0.572272300720215,-107.18790435791,0,84.4424209594727,29.9230251312256,1.50420904159546,1.68076491355896,0.00915641181906418,0,22.8376979827881,3.32672812176465,3.17126827641016
"2612",-11.8418,16.8297,"Pts_1206",1,0.861774146556854,0.0324156645595776,0,0.0974286794662476,1.42011725902557,0.0387113914902751,0,21.1047763824463,NA,29.8322696685791,0,160.499359130859,-0.639352560043335,-122.505905151367,0,88.9392776489258,29.5233058929443,1.51766121387482,1.72138357162476,0.0131046320298301,0,29.8322696685791,3.09579371107442,3.42856185801995
"2613",-4.459,13.917,"Pts_1207",1,0.892831921577454,0.276138821023636,0.0276334472505282,0.132921427488327,3.46298766136169,0.0285267046767562,0,24.7639122009277,NA,137.347305297852,0,410.310302734375,-0.833827078342438,-142.89469909668,1,95.482292175293,29.4317398071289,1.5643914937973,1.55778658390045,0.00322626302658034,0,137.006378173828,3.24897476085892,4.92729990274008
"2614",-16.07503,14.160113,"Pts_1208",1,0.880412638187408,0.233627472571707,0.0502662515020122,0.166421204805374,3.09539985656738,0.0205134923704031,0,2.62568497657776,NA,327.628662109375,0,548.202209472656,-0.714910447597504,-197.532104492188,0,74.5748519897461,27.1442604064941,0.825236201286316,0.541521489620209,0.306466533071496,0.132030159235001,323.764801025391,1.28804322951206,5.78310123118769
"2615",16.06667,-18.01667,"Pts_1209",1,0.905318737030029,0.206234894089452,0.00157475774083317,0.0714113265275955,1.76360738277435,0.0477146667192057,0,35.5580177307129,NA,19.7397880554199,0,562.981994628906,0.614649534225464,235.056777954102,0,81.4257202148438,23.4064388275146,0.619964897632599,-0.0330986492335796,0,0,19.4835720062256,3.59890052549656,3.01962319932937
"2616",-11.7147,15.5404,"Pts_1210",1,0.795536935329437,0.0389382196741405,0,0.107400842010975,2.2644190788269,0.0340296971972504,0,18.4878005981445,NA,24.5874309539795,0,263.159362792969,-0.834845781326294,-150.258056640625,0,91.4435119628906,30.3285694122314,1.31538414955139,1.5091278553009,0.000132347413735612,0,24.5841865539551,2.96978865944233,3.24197444788627
"2617",-15.8038,18.1415,"Pts_1211",1,0.980440258979797,0,0,0.0249529387801886,0.239653065800667,0.000565143813358563,0,62.3203125,NA,38.1293449401855,0,49.1695442199707,-0.180809929966927,-61.2550926208496,0,80.6261978149414,26.3087253570557,0.967930734157562,0.986759305000305,0,0,38.1293449401855,4.14820617025016,3.66687269547871
"2618",-14.6921,17.5594,"Pts_1212",1,0.886244118213654,2.03669800833844e-05,0,0.0257882606238127,0.248881623148918,0.0150937567514093,0,20.7966327667236,NA,5.75810241699219,0,88.9205627441406,-0.376186966896057,-70.3157653808594,0,85.0889663696289,28.6792736053467,1.13797318935394,1.28589975833893,0.0881448591083052,0.00570275448262691,5.75810241699219,3.0817554976228,1.9107421431036
"2619",-16.40694,14.333333,"Pts_1213",1,0.920963168144226,0.274311311905447,0.0159009291718189,0.158820003271103,3.07594966888428,0.0316061139582528,0,5.51027059555054,NA,182.691970825195,0,508.428283691406,-0.672886192798615,-206.529022216797,0.192786157131195,83.1361083984375,26.7854461669922,0.701580047607422,0.514702975749969,0.0582357322889992,0.0187636613845825,150.278381347656,1.87338102149343,5.01912172458154
"2620",21.8237,-30.3507,"Pts_1214",1,0.614587903022766,0.000444105705845348,0,0.107528276741505,1.19585931301117,0.00384572048570193,0,9.81799030303955,NA,22.1782913208008,0,249.353240966797,0.0131040345877409,66.5585327148438,0,78.1940307617188,19.3921089172363,0.908193469047546,0.778019785881042,0.0129797402865893,0,22.1739120483398,2.38121051707608,3.14302716529451
"2621",-16.3917,16.0584,"Pts_1215",1,0.911379516124725,0.127185152594627,0.0280238738974552,0.108016349375248,2.02761507034302,0.0624412130528599,0,4.75063848495483,NA,57.8439025878906,0,160.681457519531,-0.492274671792984,-141.333526611328,0,79.385383605957,25.7796039581299,0.789488077163696,0.506923079490662,0.0280987134990264,0.00116805953439325,56.4938697814941,1.74931088950639,4.05167832962403
"2622",23.5255,-25.8277,"Pts_1216",1,0.702342748641968,0.013569376579839,0,0.0363856069743633,0.798857152462006,0.0682469483275781,0,16.6426448822021,NA,26.403678894043,0,384.751556396484,-0.0665654242038727,30.023365020752,0,80.7748260498047,20.4967803955078,0.556983351707458,0.622311234474182,0.0163229971542603,0,26.3659553527832,2.87031897597205,3.30929973547135
"2623",-1.604,6.66,"Pts_1217",1,0.769449055194855,0.0154531166418103,0.0222464625789276,0.156378597021103,4.16657257080078,0.0216844914753754,0.004005571,1.69207143783569,0.0783740654587746,55.3966827392578,0,1034.755859375,-0.0936531126499176,110.356674194336,0.0107155814766884,45.0257415771484,26.0142383575439,1.9581435918808,0.869644403457642,0.865347537850856,0.122800551354885,51.4896545410156,0.990310948516447,3.96061609381782
"2624",40.5218,-1.599,"Pts_1218",1,0.87527859210968,0.00288508111480441,0,0.0874839946627617,2.68910312652588,0.163499714820987,0,13.4033069610596,NA,91.6850357055664,0,528.270446777344,-0.349462449550629,-186.008102416992,0,NA,27.2894439697266,1.23006415367126,0.944631695747375,0.00359952151562329,0,91.6849517822266,2.66745783028999,4.52920612694816
"2625",40.733,-1.311,"Pts_1219",1,0.789959967136383,0.0115910587517966,0,0.0595082119107246,2.03297686576843,0.144837741306775,0,22.1784801483154,NA,91.6853256225586,0,498.563049316406,-0.423909187316895,-199.927185058594,0,NA,27.3850440979004,1.25605499744415,0.997428476810455,0.000851597780887289,0,91.6852493286133,3.1432242683899,4.52920933724177
"2626",35.019,-17.766,"Pts_1220",1,0.903614640235901,0.0280496809588923,0.0218806659085627,0.0332884378731251,1.58467769622803,0.153307818559929,0,21.4375514984131,0.702871382236481,9.99045181274414,0,728.560363769531,-0.0178088676184416,6.99785089492798,0.912148296833038,95.3638153076172,25.4437427520752,0.446503102779388,-0.0285496022552252,0,0,8.4736967086792,3.11073596143976,2.24851919097237
"2627",36.919,-17.855,"Pts_1221",1,0.863122880458832,0.14862649186426,0.0532855386337568,0.0686231777071953,2.35476088523865,0.0732121735622822,0.009668133,3.98288822174072,0.203935027122498,6.16452932357788,0,912.691223144531,-0.0482789166271687,-42.8977966308594,0.0448730289936066,83.9031295776367,25.2866439819336,1.29499328136444,0.452260613441467,0.240605583519716,0.0478046126663685,3.83461928367615,1.60600968712728,1.5758023840627
"2628",32.5496,-25.871,"Pts_1222",1,0.800030529499054,0.0317606600812582,0.0326134855947168,0.0885891169309616,2.80512285232544,0.0624606928094614,0.004234597,1.8566529750824,0.123088620603085,45.3622512817383,0,735.270263671875,0.20100225508213,23.8585929870605,0.0580094307661057,36.9128456115723,22.8558692932129,0.535082995891571,0.354107141494751,0.808381671654621,0.383556514978409,26.2234630584717,1.04965065107679,3.30407921390947
"2629",-11.1845,7.8751,"Pts_1223",1,0.91489315032959,0.04564566753216,0.0195951782875015,0.0560069419443607,2.5828161239624,0.308771215341723,0.255904975,6.25973844528198,0.449294716119766,17.9335784912109,0,2396.02197265625,-0.183911144733429,-43.3788146972656,0.232166364789009,88.3219680786133,25.1544380187988,1.27139139175415,0.602577924728394,0.267334498857002,0.0023751282133162,17.5892353057861,1.98234380136706,2.92258266617972
"2630",35.898,14.961,"Pts_1224",1,0.895635724067688,0.220187734522123,0.0682786760317222,0.141351252794266,1.93751072883606,0.00901169564127174,0,8.44379806518555,NA,72.0647048950195,0,260.499206542969,-0.425835013389587,-601.759948730469,0,87.1480178833008,30.1943130493164,0.907371342182159,2.93211483955383,0.0364234560595454,0,72.0647048950195,2.24535823665514,4.29134541698079
"2631",39.1984,-6.7216,"Pts_1225",1,0.707274734973907,0.0653198611782492,0.000260144065692015,0.0566293857991695,2.16754841804504,0.0968902150512288,0.002617046,1.50834763050079,0.1922837048769,247.171401977539,0,962.095520019531,-0.466785043478012,-110.306640625,0.011172054335475,40.5096092224121,26.0356311798096,1.64350426197052,0.655689537525177,0.555261106703884,0.279352307319641,244.563110351562,0.919624221818012,5.5035539828399
"2632",33.003,-2.045,"Pts_1226",1,0.942952394485474,0.481542064057399,0.161948427741582,0.0481791645288467,1.88200414180756,0.0901127187387313,0,3.18713355064392,NA,193.603897094727,0,2326.11083984375,-1.76026141643524,-774.879333496094,0,87.2233123779297,23.2187004089355,2.33696269989014,0.862875044345856,0.0191084702162896,0,193.430480957031,1.43201638302795,5.27007467478174
"2633",29.99816529,-0.753266932,"Pts_1227",1,0.947932243347168,0.522743005375811,0.0280686281668256,0.0225798711180687,1.20090401172638,0.0691229707954264,0.011616395,1.89634871482849,0.549279749393463,339.910247802734,0,1481.15246582031,-1.25745940208435,-317.06103515625,0,80.7480087280273,20.0438594818115,1.66994202136993,0.919578731060028,0.0200291405653721,0,313.139282226562,1.06345087985336,5.74983646152835
"2634",30.50283471,-0.63940239,"Pts_1228",1,0.975670397281647,0.254347373101927,0.0205835541866737,0.0318605378270149,1.6411224603653,0.147682031071245,0.000547898,3.56630539894104,0.628907084465027,482.151458740234,0,1101.39465332031,-1.67598068714142,-454.168762207031,0,84.0369873046875,20.6678485870361,1.98220646381378,1.01690590381622,0.0195250696739453,0,463.608123779297,1.51870443131569,6.14119430571787
"2635",30.26732231,0.726972112,"Pts_1229",1,0.958541810512543,0.447799508347288,0.116600727521267,0.0328693203628063,1.80202054977417,0.100440294645125,0,5.80131864547729,0.568622767925262,289.192718505859,0,1675.17224121094,-1.28112244606018,-661.898986816406,0,87.0299224853516,19.5042896270752,1.92597150802612,0.93307626247406,0.0124193102773868,0,273.413909912109,1.91711651183485,5.61463758666645
"2636",30.30096694,0.453697211,"Pts_1230",1,0.96832948923111,0.432362864480719,0.075102967510482,0.0415698662400246,2.14260029792786,0.292147445075057,0.011148499,8.038987159729,0.744823515415192,143.833511352539,0,1299.05786132812,-1.60385370254517,-324.838287353516,0.310069501399994,82.7069396972656,22.0655250549316,1.96648895740509,1.06585323810577,0.0103300249258142,0,138.433120727539,2.20154712827417,4.93758506499432
"2637",30.48040496,-0.127011952,"Pts_1231",1,0.971384525299072,0.34687213836865,0.0821619697175824,0.0341508947312832,1.76519870758057,0.115102516966273,0.007553929,3.83707714080811,0.492141008377075,287.413391113281,0,1566.291015625,-1.69298315048218,-568.12109375,0,84.9462203979492,20.7058181762695,2.18254899978638,1.12505400180817,0.0552096445011014,0.0107890283688903,267.218811035156,1.57631064178234,5.59180310647585
"2638",31.00750413,-0.889904382,"Pts_1232",1,0.971431255340576,0.222617939203822,0.151562673332825,0.0363943614065647,1.61220026016235,0.0852722285585382,0,5.94123315811157,NA,139.352416992188,0,726.537536621094,-1.89759027957916,-300.685729980469,0,88.2810821533203,21.0469608306885,2.33132767677307,1.13838267326355,0.0132045267331796,0,130.125915527344,1.93747944722268,4.87615804878813
"2639",30.96264463,-0.832972112,"Pts_1233",1,0.961692035198212,0.237154159839651,0.275946727499135,0.0403666645288467,1.73119747638702,0.083347253458916,0.002732332,4.70306634902954,0.726820886135101,97.880012512207,0,726.25830078125,-1.87537980079651,-306.118072509766,0,86.917350769043,21.2011413574219,2.28838610649109,1.13883304595947,0.00891660745474586,0,89.7041854858398,1.74100398616416,4.50760350253752
"2640",30.929,-0.787426295,"Pts_1234",1,0.979424953460693,0.184759842616509,0.328344898998984,0.0442384891211987,2.08975219726562,0.0772623948474594,0.029020842,9.90688133239746,0.715297400951385,95.4474868774414,0,708.808654785156,-1.86281490325928,-311.325378417969,0,87.5008316040039,21.4162445068359,2.26717114448547,1.15120959281921,0.0270461834395667,0.0219454001635313,88.1529083251953,2.38939390493853,4.49035296660592
"2641",30.99628926,-0.548310757,"Pts_1235",1,0.923140943050385,0.211843693591522,0.0357841107175642,0.0266571044921875,1.2570036649704,0.146671743508724,0.022305573,19.4092712402344,0.877209663391113,222.02668762207,0,902.303344726562,-1.9406886100769,-315.694641113281,0.78003340959549,89.435173034668,21.7298450469971,2.27952527999878,1.14383709430695,0.000651882968662655,0,215.323974609375,3.0159892701693,5.37677716643476
"2642",31.14208264,-0.138398406,"Pts_1236",1,0.94703197479248,0.244019384250931,0.0716903081094172,0.0221890602260828,1.15124940872192,0.103640457191062,0.088729643,7.93506002426147,0.802476823329926,193.783187866211,0,977.838439941406,-1.85576605796814,-410.075531005859,0.0107911489903927,89.4869613647461,21.4607620239258,2.49375629425049,1.20704293251038,0.00477581711146187,0,187.932525634766,2.18998286646924,5.24138994409393
"2643",31.47852893,0.658653386,"Pts_1237",1,0.991727352142334,0.240062919151465,0.295429585507145,0.0250396970659494,1.41964054107666,0.283248994570535,0.439191571,7.50264978408813,0.721997141838074,36.3282432556152,0,1387.10437011719,-1.73467004299164,-555.939575195312,0,86.9298477172852,20.9453792572021,2.54367542266846,1.11495995521545,0.00529874388933032,0.00119931111112237,32.4466972351074,2.14037785422016,3.50995304433339
"2644",31.40002479,0.977474104,"Pts_1238",1,0.926998794078827,0.254132076036358,0.365673463885741,0.0331844463944435,1.70976138114929,0.180638612164309,0.256069811,5.5409984588623,0.742222547531128,61.4741668701172,0,1113.51538085938,-1.44074559211731,-520.0166015625,0.0274514239281416,90.1914825439453,22.0280303955078,2.71422982215881,1.39111721515656,0.00151934904952461,0,57.7043418884277,1.87808982336711,4.07251369153348
"2645",31.62432231,1.011633466,"Pts_1239",1,0.961203336715698,0.246507901109448,0.392576587097834,0.0339996665716171,1.76800978183746,0.216227946971641,0.00513633,9.41287994384766,0.703776776790619,139.873245239258,0,1136.96643066406,-1.50150167942047,-482.146942138672,0,88.8038711547852,22.4276962280273,2.89731502532959,1.43969643115997,0.00151936814595321,0,129.295150756836,2.3430434960323,4.86980226745082
"2646",31.66918182,1.467091633,"Pts_1240",1,0.921843945980072,0.241448094200826,0.38805246929277,0.0320102497935295,1.61920034885406,0.216224298994388,0.130165135,10.7112808227539,0.708352446556091,173.1416015625,0,1325.50317382812,-1.31015634536743,-498.228424072266,0,92.7983093261719,22.9998741149902,2.77315855026245,1.43117082118988,0.000429488423777939,0,164.033493041992,2.46055255017254,5.10614844143456
"2647",31.85983471,1.319067729,"Pts_1241",1,0.83009272813797,0.180890974973966,0,0.049537155777216,2.01091456413269,0.194953697156541,0.044227938,34.1635131835938,0.885304510593414,131.511672973633,0,1036.53430175781,-1.36507987976074,-468.831817626953,0,91.8219299316406,23.1248207092285,2.98329901695251,1.57381653785706,0.00161388727658151,0,128.127593994141,3.56000898772275,4.86080101625363
"2648",32.01684298,1.193816733,"Pts_1242",1,0.862527966499329,0.240586520502617,0,0.0437608361244202,1.77906155586243,0.153608976909364,0.004518828,12.1946926116943,0.881052017211914,177.793701171875,0,1197.23681640625,-1.43594527244568,-453.643157958984,0.00768654840067029,91.7380065917969,22.7978916168213,3.09605813026428,1.47121918201447,0.0104200803230172,0.0023969947360456,169.418823242188,2.57981467386691,5.13825907333071
"2649",31.93833884,1.091338645,"Pts_1243",1,0.896879732608795,0.157243191313162,0,0.0483544617891312,1.9134795665741,0.175336559623275,0.158183247,26.2292537689209,0.881561577320099,100.490509033203,0,1127.66906738281,-1.52275049686432,-453.875762939453,0,91.7053833007812,22.9511394500732,3.19025659561157,1.59044122695923,0.000526901791323091,0,99.0126419067383,3.30429190156982,4.60529659706526
"2650",32.10656198,0.988860558,"Pts_1244",1,0.842996776103973,0.183538341412034,0,0.0334692113101482,1.53466987609863,0.276894496005663,0.305776881,27.910852432251,0.855196058750153,165.216323852539,0,1222.06567382812,-1.61576581001282,-443.865234375,0.443409830331802,91.7419509887695,22.6152896881104,3.17289733886719,1.42614245414734,0.00186954056707812,0,159.19694519043,3.36421704131653,5.07640396572854
"2651",32.38693388,0.692812749,"Pts_1245",1,0.970015227794647,0.1854346574975,0.134116472463956,0.0187212266027927,1.10025262832642,0.268356372333008,0.12329906,4.74612998962402,0.600964486598969,92.6749114990234,0,1677.98193359375,-1.56477320194244,-404.137451171875,0,86.7596282958984,21.0087776184082,2.49933290481567,0.901903808116913,0.0217048201463405,0.00340917543508112,83.9014205932617,1.74852658292983,4.44149082572457
"2652",32.46543802,0.852223108,"Pts_1246",1,0.953859746456146,0.197182710436319,0.153695735284496,0.0370958968997002,1.80031108856201,0.273726381447676,0.031853363,2.84820103645325,0.576239466667175,145.633926391602,0,1621.2421875,-1.60171473026276,-485.270812988281,0,88.0259170532227,21.5090713500977,2.6176655292511,0.972705364227295,0.0746057954249973,0.0358753018081188,135.9404296875,1.3476057758393,4.91954601146731
