"record_id","Longitude","Latitude","ADMcode","presence","biodiv_intact","crop_cover","crop_expansion","evi_coefvar","evi_dissimilarity","forest_cover","forest_loss","health_travel","hunting","livestock_all","mining","precip","precip_anomaly","precip_change","protected_areas","social_vulnerability","tmean","tmean_anomaly","tmean_change","urban_cover","urban_expansion","livestock_ruminants","health_travel_log","livestock_log"
"29",36.04040146,0.496793985,"Pts_12",1,0.924626052379608,0.127371032784089,0.0744029692927598,0.159112542867661,3.81108140945435,0.160559862888344,0,14.4052228927612,NA,127.658622741699,0,1126.24719238281,-0.635059356689453,-586.618835449219,0,86.6199111938477,24.5456638336182,1.16978549957275,1.38665497303009,0.00846127961448311,0,127.570495605469,2.7347066008022,4.85647735784076
"30",36.0904007,0.425410986,"Pts_13",1,0.894251823425293,0.0594593967742658,0.0237916223783213,0.118483856320381,3.14158749580383,0.181856687853949,0,16.051830291748,NA,127.77864074707,0,1187.83837890625,-0.701648354530334,-517.439270019531,0,86.5428924560547,23.0910301208496,1.22381556034088,1.25112414360046,0.0028411385358168,0,127.689895629883,2.83625754645771,4.85740560048561
"31",36.04399872,0.346888006,"Pts_14",1,0.880160987377167,0.0588089132557155,0.0296563416913987,0.0976893231272697,2.64936590194702,0.18979662042094,0,13.6635637283325,NA,125.32307434082,0,1038.24621582031,-0.675487637519836,-542.498718261719,0.144081920385361,86.8050918579102,22.8992099761963,1.2577543258667,1.349928855896,0.00624150319783952,0,125.238563537598,2.68536575889001,4.83817347821151
"32",38.90010071,1.535429955,"Pts_15",1,0.69775778055191,0.000177190138300074,0,0.0690973401069641,1.47593188285828,0.0128744137167665,0,324.46142578125,NA,33.2968826293945,0,294.177917480469,-0.615134835243225,-254.943603515625,0,86.9805374145508,28.4574508666992,1.10618925094604,1.18847668170929,0,0,33.2888298034668,5.78524394704156,3.5348196394261
"33",40.63830185,1.110700011,"Pts_16",1,0.647207677364349,0.000123979862451575,0,0.0482563376426697,1.31638360023499,0.0572120019692198,0,50.0068435668945,NA,54.7617568969727,0,272.429595947266,-0.402088016271591,-174.983139038086,0,91.6518096923828,28.9520454406738,1.17940676212311,1.19935834407806,0.00172863151639239,0,54.7465476989746,3.93195981130814,4.02081548374075
"34",38.99290085,1.028599977,"Pts_17",1,0.782603085041046,0.00515467333315396,0,0.0616290532052517,1.05932998657227,0.0208521808360931,0,116.027626037598,NA,54.8108711242676,0,276.585723876953,-0.616576790809631,-214.285949707031,0,81.5462493896484,28.4658126831055,1.10051715373993,1.112948179245,0,0,54.7915000915527,4.76241002690529,4.02162152967579
"35",39.76739883,0.857282996,"Pts_18",1,0.740899503231049,3.06033360571584e-06,0,0.0437747277319431,1.09413421154022,0.0583990624419461,0,39.3506546020508,NA,54.7618751525879,0,281.628509521484,-0.557764708995819,-201.7568359375,0,92.9248886108398,28.3347129821777,1.13564240932465,1.1476583480835,0,0,54.7466659545898,3.69760761768352,4.02081760504681
"36",40.03509903,0.743068993,"Pts_19",1,0.577852666378021,0,0,0.0336391478776932,0.854140162467957,0.0651760232916519,0,53.5641212463379,NA,54.7618942260742,0,265.847930908203,-0.473550409078598,-167.779693603516,0,92.7057342529297,28.6003303527832,1.13321852684021,1.14462494850159,0.00124959857452388,0,54.7466850280762,3.99937654672242,4.02081794719253
"37",39.42470169,0.785898983,"Pts_20",1,0.781071126461029,0.0242285036078369,0,0.120186351239681,2.51496863365173,0.0183598122831028,0,38.4288940429688,NA,178.387710571289,0,264.717590332031,-0.596300423145294,-209.654281616211,0,91.4901351928711,28.5525856018066,1.15125918388367,1.13586950302124,0.00219507722358962,0,178.385452270508,3.67449889887757,5.18953685531383
"38",39.26409912,0.664546013,"Pts_21",1,0.820740461349487,0.0028629676105129,0,0.061394464224577,1.23822414875031,0.0446241901909445,0,68.9275131225586,NA,203.722183227539,0,270.553863525391,-0.591329753398895,-196.743789672852,0,91.5977096557617,28.2534046173096,1.14503622055054,1.08816313743591,0,0,203.717620849609,4.24745917870044,5.32163157029909
"39",39.02500153,0.67168498,"Pts_22",1,0.753172874450684,0.0012674932343937,0,0.054102823138237,1.03071689605713,0.0301118235366218,0,31.548412322998,NA,116.185043334961,0,278.482147216797,-0.60109281539917,-198.642456054688,0,85.982421875,27.8335418701172,1.13337802886963,1.05741834640503,0.00262058979313381,0,116.18123626709,3.48272859090576,4.76372176421537
"40",39.02140045,0.518209994,"Pts_23",1,0.809529721736908,0.00321899859622136,0,0.0602871626615524,1.31428062915802,0.0397021456692062,0,217.384414672852,NA,204.360595703125,0,294.973754882812,-0.625493049621582,-209.463714599609,0,89.0501022338867,27.5748252868652,1.1469441652298,1.06736314296722,0,0,204.356018066406,5.38625687993636,5.32474514635934
"41",39.22489929,0.528917015,"Pts_24",1,0.754366755485535,0.00180343315582813,0,0.0567178353667259,1.20078897476196,0.06353246923698,0,75.7501068115234,NA,202.663711547852,0,285.068695068359,-0.601654350757599,-194.758850097656,0,91.9639511108398,27.9848899841309,1.13910460472107,1.06817042827606,0,0,202.659271240234,4.34055477814743,5.31644835842147
"42",39.74240112,0.443257004,"Pts_25",1,0.704905867576599,0.00823761868640549,0,0.0682886019349098,1.30614614486694,0.0181746627783465,0,21.7347221374512,NA,170.663696289062,0,256.893615722656,-0.493232786655426,-152.200378417969,0,90.8916931152344,28.5520629882812,1.12766122817993,1.07751154899597,0.000422433514798253,0,170.66178894043,3.12389336540555,5.1455261976527
"43",39.48180008,0.275505006,"Pts_26",1,0.731809139251709,0.000544690247730406,0,0.0476947166025639,1.12834715843201,0.0872629341947583,0,102.140182495117,NA,175.534133911133,0,288.533630371094,-0.53546416759491,-173.859283447266,0,91.9785614013672,28.1653652191162,1.09982013702393,1.0532134771347,0,0,175.532135009766,4.6360890580135,5.17350292784497
"44",40.29919815,0.486086994,"Pts_27",1,0.661110937595367,4.65640383534631e-05,0,0.0384149514138699,1.12590146064758,0.068454439636973,0,38.7440185546875,NA,54.7619132995605,0,268.007293701172,-0.446113407611847,-144.543594360352,0,91.4085464477539,28.4992351531982,1.14125061035156,1.11848163604736,0.00136096254181349,0,54.7467041015625,3.68245935316596,4.02081828933813
"45",40.73820114,0.28264299,"Pts_28",1,0.78298819065094,0.00189085058998446,0,0.0430656261742115,1.30706036090851,0.0717421151931147,0,23.479736328125,NA,52.5760345458984,0,251.850067138672,-0.379942953586578,-119.138679504395,0,92.9248886108398,28.762674331665,1.22649812698364,1.08414554595947,0.00197018449993355,0,52.533748626709,3.19784568667619,3.98031227047403
"46",40.95589828,0.396856993,"Pts_29",1,0.830662846565247,0.00124086954216224,0,0.0441308654844761,1.14012110233307,0.0845065082023176,0,24.8947429656982,NA,39.3557548522949,0,247.258499145508,-0.379429191350937,-124.390609741211,0,88.0064926147461,28.8325233459473,1.29974389076233,1.08880996704102,0.00208839054512765,0,39.3503875732422,3.25403997380606,3.69760099995464
"47",39.79589844,0.268366009,"Pts_30",1,0.725414752960205,0.000266421580495704,0,0.064859502017498,1.25784862041473,0.0348708179795659,0,16.823844909668,NA,175.185760498047,0,256.351013183594,-0.482739925384521,-141.310134887695,0,91.9734497070312,28.3919849395752,1.13705992698669,1.06222629547119,0.00262134336671635,0,175.183792114258,2.88053716249898,5.17152772354047
"48",39.51039886,0.022092,"Pts_31",1,0.763229966163635,0.000257222664638799,0,0.0377233400940895,0.951594293117523,0.0840033802245035,0,25.9268131256104,NA,183.5869140625,0,291.232788085938,-0.520922422409058,-157.661010742188,0,91.3621063232422,27.7886867523193,1.09021008014679,1.01592373847961,0.000234687476609464,0,183.584197998047,3.29312256063076,5.21810571709406
"49",38.79660034,0.114891,"Pts_32",1,0.818761110305786,0.000769800895824919,0,0.0476211234927177,1.44291162490845,0.0794782139094704,0,47.4795303344727,NA,204.360778808594,0,383.650573730469,-0.734040796756744,-266.919067382812,1,87.3688507080078,27.2345790863037,1.1510181427002,1.07806932926178,0,0,204.356185913086,3.88114165389385,5.32474596370384
"50",38.7466011,-0.113536999,"Pts_33",1,0.671211719512939,0.00579087206893388,0,0.0367544665932655,1.31573033332825,0.0897774610579017,0,53.7759437561035,NA,33.7827682495117,0,346.451873779297,-0.745031654834747,-211.707183837891,0.971512377262115,88.7811431884766,27.7273559570312,1.12744629383087,1.04502463340759,2.90968770040018e-05,0,33.78173828125,4.00325111502007,3.5490924870116
"51",40.0243988,-0.052861098,"Pts_34",1,0.615306973457336,0.00153036724936083,0,0.0504392646253109,1.36742508411407,0.0609494289767929,0,16.5590801239014,NA,93.5263824462891,0,259.405181884766,-0.448062241077423,-120.473480224609,0,91.834358215332,28.1823616027832,1.1847323179245,1.04406118392944,0.00387183617286721,0,93.5254058837891,2.86557120209118,4.54886864369837
"52",40.32419968,0.100613996,"Pts_35",1,0.8952397108078,0.00136005446208519,0.00461271058941198,0.0742886140942574,1.75277471542358,0.0391313095115602,0,4.63945770263672,NA,167.78581237793,0,250.548797607422,-0.436423003673553,-110.441871643066,0,87.1950912475586,28.5031871795654,1.20764994621277,1.07742190361023,0.0878339348460465,0.0336100235581398,167.783920288086,1.7297879088723,5.1286193186676
"53",40.39559937,-0.0100308,"Pts_36",1,0.850801825523376,0.000516753137818432,0,0.0418930016458035,1.03447914123535,0.0626841726872354,0,5.46463823318481,NA,53.3666877746582,0,269.023315429688,-0.430094748735428,-125.143074035645,0,84.11083984375,28.4155120849609,1.20613050460815,1.08080863952637,0.103059680428471,0.0108064161613584,53.3632698059082,1.86634705291409,3.99568873842884
"54",40.57759857,-0.142091006,"Pts_37",1,0.755978047847748,8.11790794969483e-05,0,0.0315584316849709,1.00320661067963,0.0984379430973851,0,34.8607711791992,NA,32.6480560302734,0,296.547790527344,-0.419269442558289,-143.585525512695,0,NA,28.2564258575439,1.20811283588409,1.08026170730591,0.000330843040968695,0,32.6331024169922,3.5796439732218,3.51551077296894
"55",40.78099823,-0.509718001,"Pts_38",1,0.638293325901031,0.000453256586651509,0,0.0331367217004299,1.28231036663055,0.126924836010919,0,71.4250030517578,NA,23.6305999755859,0,322.087432861328,-0.41697946190834,-148.416839599609,0,NA,27.9401760101318,1.25962960720062,1.05859434604645,0,0,23.6304836273193,4.28255158579221,3.20398484764082
"56",40.38130188,-0.399073005,"Pts_39",1,0.594798624515533,0.000575874039023794,0,0.0405011586844921,1.25209319591522,0.0911216030488446,0,20.3863658905029,NA,23.6306209564209,0,292.638610839844,-0.408768594264984,-129.001678466797,0,NA,28.0378093719482,1.18536305427551,1.04290044307709,0.0003783702981116,0,23.6305046081543,3.06275361106789,3.20398569946437
"57",40.27420044,-0.438333988,"Pts_40",1,0.588184416294098,0.000279537667399793,0,0.0589888095855713,1.65260684490204,0.0821022546000565,0,33.211238861084,NA,23.6306056976318,0,275.095001220703,-0.443654030561447,-126.213348388672,0,NA,28.0158977508545,1.19581639766693,1.03954291343689,0,0,23.6304912567139,3.53255421175341,3.20398515739492
"58",39.70669937,-0.391934007,"Pts_41",1,0.882116317749023,0.000251091034065972,0,0.0457194708287716,0.970878481864929,0.0395571701268593,0,13.4554443359375,NA,69.3779907226562,0,255.233123779297,-0.545758724212646,-121.003479003906,0,85.1379165649414,27.8499908447266,1.1607950925827,1.0106235742569,0.00466914306403979,0,69.3767318725586,2.67107111425132,4.2538626953586
"59",39.56750107,-0.431194991,"Pts_42",1,0.790047109127045,0.0208604296344997,9.62858705987993e-05,0.09565669298172,2.12438726425171,0.0609206301300979,0.000482711,32.8552322387695,NA,32.9386444091797,0,268.033050537109,-0.553578019142151,-126.627250671387,0,82.7076263427734,27.8773918151855,1.14016890525818,1.01570129394531,0.00296870355364648,0,32.9376373291016,3.52209355872119,3.52452464421566
"60",39.12850189,-0.556116998,"Pts_43",1,0.648817181587219,0.00109869946816043,0,0.0425224937498569,1.20606791973114,0.0727886150336883,0,181.501495361328,NA,25.7880039215088,0,346.220825195312,-0.670107364654541,-197.27717590332,0,91.3022308349609,27.197416305542,1.16228532791138,1.03639054298401,0,0,25.7870750427246,5.20675836674968,3.28791949665985
"61",39.01779938,-0.734577,"Pts_44",1,0.652889668941498,0.00101590538537104,0,0.0545168332755566,1.52956485748291,0.0695975083670984,0,10.8603534698486,NA,25.7880020141602,0,384.049499511719,-0.665687203407288,-196.860900878906,0,89.1153106689453,26.7182655334473,1.17712533473969,1.01980602741241,0.0132081924920743,0,25.787073135376,2.47320119665402,3.28791942545578
"62",39.74599838,-0.559686005,"Pts_45",1,0.81307977437973,0.0350240251459065,0,0.0819803476333618,1.78419744968414,0.070917043653494,0.000170009,30.5014839172363,NA,24.0677013397217,0,273.016052246094,-0.531226933002472,-125.639236450195,0,89.35107421875,27.9040489196777,1.15023040771484,1.01433420181274,0.00037571713729791,0,24.0674228668213,3.45003465320571,3.22156910939201
"63",39.86019897,-0.80596,"Pts_46",1,0.757742643356323,0.0409685144441612,1.56543880723519e-07,0.0932383015751839,2.43513679504395,0.130999660592517,0,23.4933738708496,NA,24.2317428588867,0,302.355133056641,-0.482077270746231,-125.699966430664,0,90.8523025512695,27.9462833404541,1.1108683347702,1.00984561443329,0.0013611296439364,0,24.2313995361328,3.1984026267203,3.22808923222559
"64",39.87799835,-0.888051987,"Pts_47",1,0.775286257266998,0.0416569069788841,0.0118062382201962,0.0924039259552956,2.50110697746277,0.151118009162174,0,19.9076442718506,NA,24.5031185150146,0,304.775665283203,-0.457919597625732,-120.381973266602,0,90.7103881835938,28.0099315643311,1.09913456439972,1.00214529037476,0.00197424793944201,0,24.5026760101318,3.04011484673284,3.2387833882322
"65",39.84949875,-1.027250051,"Pts_48",1,0.885920226573944,0.0307109888071689,0,0.0823161080479622,1.94287073612213,0.101740610359378,0,23.1704406738281,NA,25.6547546386719,0,307.168609619141,-0.442756503820419,-116.757514953613,0,89.7431945800781,28.0196170806885,1.08370280265808,0.990590155124664,0,0,25.6538772583008,3.18513042681349,3.28293462814584
"66",39.84230042,-1.212849975,"Pts_49",1,0.88890278339386,0.0882377831375893,0.0922602890389037,0.065063014626503,1.66237056255341,0.066444045694011,0,7.10051536560059,NA,25.7879085540771,0,324.979614257812,-0.430324465036392,-120.026718139648,0,88.5647430419922,27.9208755493164,1.03918170928955,0.972043812274933,0.019392559997796,0,25.7869815826416,2.09192768503717,3.28791600765457
"67",40.22069931,-0.888051987,"Pts_50",1,0.664301872253418,0.0123065706058767,0,0.0436193235218525,1.29196929931641,0.114757567304874,0,186.646499633789,NA,23.630578994751,0,349.514770507812,-0.405898720026016,-130.647994995117,0,NA,27.9193897247314,1.09351348876953,1.02510070800781,0,0,23.630464553833,5.23455987171021,3.20398407325514
"68",40.44200134,-1.087929964,"Pts_51",1,0.636519730091095,0.0243205028588637,0,0.0429065302014351,1.62985920906067,0.102536818843058,0,58.2425155639648,NA,31.605899810791,0,402.351654052734,-0.365372598171234,-148.922210693359,0,NA,27.7549495697021,1.1009955406189,0.996641874313354,0,0,31.6057891845703,4.08163945244072,3.48448985495557
"69",40.54899979,-1.087929964,"Pts_52",1,0.725942850112915,0.00394045439279631,0,0.036754734814167,1.42436850070953,0.155216612103196,0,62.5711212158203,NA,63.468017578125,0,415.960083007812,-0.375110924243927,-157.807159423828,0,NA,27.6753482818604,1.13567352294922,0.996938943862915,0,0,63.4679260253906,4.15215929829192,4.16616782919736
"70",41.07730103,-1.159309983,"Pts_53",1,0.863442182540894,0.012091250795832,0,0.0499724335968494,2.03481245040894,0.217480517821219,0,20.741039276123,NA,91.6853866577148,0,510.779815673828,-0.426945000886917,-247.711486816406,0,98.1656799316406,27.1669082641602,1.42962992191315,0.988193809986115,0.00220700069625811,0,91.685302734375,3.07920168533992,4.52920991344723
"71",41.19509888,-1.330629945,"Pts_54",1,0.717135071754456,0.00112765448908819,0,0.0298906266689301,1.36130487918854,0.273442347144455,0,83.3189086914062,0.896912932395935,91.6852951049805,0,634.408020019531,-0.498366683721542,-313.541442871094,0,95.4309616088867,27.1058216094971,1.51820337772369,0.98320734500885,0,0,91.6852188110352,4.43460614224495,4.52920900798136
"72",41.09149933,-1.459120035,"Pts_55",1,0.74068957567215,0.00850726349811909,0,0.0346494242548943,1.62114334106445,0.35129017935383,0,133.905685424805,0.985005021095276,91.6852035522461,0,701.105041503906,-0.502860128879547,-404.593444824219,0,NA,26.9561138153076,1.51044857501984,1.00345695018768,0,0,91.6851196289062,4.9045759078023,4.52920793788428
"73",40.82030106,-1.216420054,"Pts_56",1,0.735483050346375,0.013044826035156,0,0.0513995103538036,1.81433820724487,0.161147168039479,0,22.5766868591309,NA,91.6853332519531,0,485.523956298828,-0.425337105989456,-202.944259643555,0,NA,27.3581867218018,1.27450728416443,1.00530588626862,0,0,91.6852645874023,3.16025837883909,4.52920950187194
"74",40.74530029,-1.327059984,"Pts_57",1,0.776106417179108,0.0129516671308814,0,0.0554664544761181,2.02168416976929,0.16221081349928,0,25.4867000579834,NA,91.6853103637695,0,507.253295898438,-0.42786630988121,-203.927581787109,0,NA,27.3614902496338,1.26681017875671,0.999650537967682,0.000851035347059285,0,91.6852264404297,3.27664272240154,4.52920909029648
"75",40.86669922,-1.523370028,"Pts_58",1,0.81255054473877,0.0152927660967676,0,0.043441329151392,2.12265968322754,0.43981689719614,0,190.632995605469,0.987080454826355,91.6851654052734,0,625.77783203125,-0.484651863574982,-299.411499023438,0,NA,27.116678237915,1.39667725563049,1.01055085659027,0,0,91.6850967407227,5.25558206159466,4.52920769093864
"76",40.67750168,-1.480540037,"Pts_59",1,0.74794065952301,0.000711481238931556,0,0.0440767295658588,1.60554051399231,0.168728679097119,0,44.6238288879395,NA,91.6851959228516,0,541.601135253906,-0.428404688835144,-207.477249145508,0,NA,27.33251953125,1.25801038742065,1.00801861286163,0,0,91.6851119995117,3.82043014336368,4.52920785556908
"77",40.56689835,-1.512660027,"Pts_60",1,0.773996472358704,0.000922520627578441,0,0.0338296331465244,1.36147129535675,0.130345752994847,0,30.9523906707764,NA,91.685173034668,0,511.688415527344,-0.381994724273682,-189.06559753418,0,NA,27.3963813781738,1.20903038978577,0.979238450527191,0,0,91.6850891113281,3.46424700340068,4.52920760862341
"78",40.52399826,-1.601889968,"Pts_61",1,0.874642372131348,0.0026182125409743,0,0.0866658538579941,2.67336463928223,0.166564824631299,0,13.6617956161499,NA,91.6850280761719,0,528.971618652344,-0.350738972425461,-186.523818969727,0,NA,27.2895984649658,1.23109292984009,0.945374488830566,0.00360557373674063,0,91.684944152832,2.68524517300637,4.5292060446328
"79",40.27780151,-1.591179967,"Pts_62",1,0.790866672992706,0.00254737683617968,0,0.0357995443046093,1.2638087272644,0.101853968329158,0,67.753044128418,NA,91.4039535522461,0,470.013214111328,-0.332299143075943,-161.305618286133,0,NA,27.4717254638672,1.0761536359787,0.941737532615662,0,0,91.4038696289062,4.23052101379796,4.52616885687145
"80",40.28850174,-1.858870029,"Pts_63",1,0.843386828899384,0.00437735357273349,0,0.0562508478760719,2.13549017906189,0.21418842864245,0,59.2801513671875,0.953516483306885,91.1212158203125,0,580.349365234375,-0.309414356946945,-193.888488769531,1,NA,27.1026382446289,1.19651937484741,0.864682793617249,0,0,91.1211318969727,4.09900288482328,4.52310436207818
"81",39.51869965,-3.683919907,"Pts_64",1,0.929373621940613,0.164832105205942,0.690355760467996,0.043405469506979,2.09475135803223,0.154191647203737,0,13.7498226165771,NA,159.772567749023,0,697.290649414062,-0.183158978819847,-109.031753540039,0,86.9386825561523,25.2117233276367,1.10943281650543,0.604681849479675,0.00175772877062591,0,159.290664672852,2.69123105671875,5.07698882131864
"82",39.79180145,-3.840960026,"Pts_65",1,0.95663058757782,0.195549031698234,0.114192238365741,0.0538348145782948,2.92738580703735,0.246369821911825,0.09929406,3.95028376579285,NA,97.3365631103516,0.00662340130656958,961.530151367188,-0.23414358496666,-137.722442626953,0,73.070930480957,26.0141468048096,1.37160301208496,0.614050090312958,0.0268880228959551,0.00282432814128697,92.8975448608398,1.5994449013603,4.54220423955546
"83",39.8117981,-3.705630064,"Pts_66",1,0.956793606281281,0.240803284354528,0.187408427140656,0.0387916751205921,2.1089608669281,0.197953286857446,0.071849578,4.29902267456055,NA,82.2279891967773,0.00215254724025726,938.971130371094,-0.263475805521011,-147.982849121094,0,85.0488433837891,25.9738159179688,1.34136748313904,0.608778893947601,0.00948316527333265,0.0018672397127375,81.8419876098633,1.6675224025278,4.41693502959859
"84",39.85639954,-3.586659908,"Pts_67",1,0.905886948108673,0.198773922194211,0.120948876695082,0.0450484082102776,2.19884943962097,0.171017380848713,0.041867204,3.80884504318237,0.386374264955521,82.74267578125,0.0550999119877815,922.664916992188,-0.26700234413147,-142.979156494141,0,81.7191467285156,26.0251617431641,1.30424380302429,0.60330206155777,0.094932633141338,0.035853698849678,82.3542404174805,1.57045693952276,4.42309948273752
"85",39.89509964,-3.5128901,"Pts_68",1,0.932075142860413,0.220096260573862,0.0710348592597176,0.0363346748054028,1.98020970821381,0.213466125089342,0.06078893,4.00234270095825,0.466714143753052,82.0682907104492,0.125022277235985,1026.5283203125,-0.280226469039917,-143.689636230469,0.122126221656799,80.5516967773438,25.957576751709,1.46467053890228,0.575984835624695,0.0158757711667426,0,81.6923446655273,1.60990634289507,4.41512703021813
"86",39.9117012,-3.420099974,"Pts_69",1,0.931993722915649,0.164891580631708,0.067391340977124,0.0314770676195621,1.71489179134369,0.329256341884935,0.076215194,7.03221607208252,0.563657581806183,81.1838989257812,0,919.258483886719,-0.242732867598534,-129.969543457031,0.163151204586029,84.5365219116211,25.9451065063477,1.32638275623322,0.590688705444336,0.00349284292398306,0,80.8137664794922,2.08346046399223,4.40444552381911
"87",42.5235364,18.198891,"Pts_70",1,0.911412060260773,0.0220972262118261,0.00397116513574111,0.135449945926666,1.51486313343048,0.0056337898641473,0,7.3143196105957,NA,18.1780128479004,0,983.787109375,0.0431517735123634,-359.963165283203,0.425352305173874,28.8732795715332,19.4081954956055,1.79718089103699,1.44410300254822,0.343882788621468,0.144272178411484,18.1780128479004,2.11797928254954,2.95376445866037
"88",47.5189937,-18.9193344,"Pts_71",1,0.796861946582794,0.133757732140994,0.077785610775137,0.153999179601669,4.22733020782471,0.0231377633782285,0,1.23697030544281,NA,107.743179321289,0,1159.38037109375,-0.138050347566605,21.8436164855957,0,62.0828056335449,17.903829574585,1.32564532756805,0.697684705257416,0.733042278425605,0.310135096311569,65.9120712280273,0.805122408143094,4.2033793877487
"89",47.4335212,-18.9364926,"Pts_72",1,0.904724180698395,0.424631837260289,0.0816927846495336,0.0734412372112274,2.1298406124115,0.0309198175333249,0,3.67074203491211,NA,85.0415649414062,0,1158.84887695312,-0.141072079539299,26.7836036682129,0,68.4554061889648,17.8238582611084,1.4096405506134,0.721066057682037,0.27989060850303,0.118231140077114,55.3976898193359,1.54131795304396,4.03242819701503
"90",37.1138665,19.6304957,"Pts_73",1,0.783353090286255,0.00168104164111569,0,0.0812524706125259,0.449934452772141,0.00639356942212782,0,48.4189529418945,NA,18.3370876312256,0,119.987861633301,-0.694568455219269,-159.08610534668,0,79.5679016113281,28.042839050293,1.81970071792603,0.790006995201111,0.100502287919548,0.0626307353377342,18.3370876312256,3.90033401340551,2.96202489084831
