"Year","Longitude","Latitude","Disease","Pathogen","DataType","IfPolygon_AdminLevel","Country","ADMcode","Source","CasesMetric","DiagnosticMetric","SourceType"
2011,-77.869034,-6.23169,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-76.833328,-7,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-77.03463,-11.885298,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-79.028492,-8.112256,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-71.978058,-13.518333,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-73.308807,-3.78474,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-74.967003,-9.367,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-77.062597,-12.047547,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-76.365681,-6.484525,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-73.247223,-3.74806,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-73.24722,-3.74806,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-77.05,-12.05,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-79.84167,-6.77361,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-80.63333,-5.2,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.52385,-9.14961,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-79.02998,-8.11599,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-73.25503,-3.75033,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.50027,-7.16378,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.53056,-5.63472,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-80.46833,-4.58361,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-74.967,-9.367,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-74.55387,-8.37915,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-74.63673,-11.25423,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-75.23854,-12.03151,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.80472,-5.70806,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.64519,-8.98822,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-79.05321,-8.06295,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.49792,-9.11712,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-77.0825,-11.87737,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-76.38399,-6.47554,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-76.34636,-6.49272,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-76.82597,-7.24449,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.79556,-5.71018,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-77.02226,-12.05958,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-75.23333,-12.06667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-75.20966,-12.08201,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-76.4592,-8.46301,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-76.00876,-9.28951,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.61556,-9.02306,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-76.51029,-8.1886,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.489403,-7.13918,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.57,-9.09583,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.523849,-9.149614,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-75.083328,-10.33333,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-76.26683,-10.633285,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-74.636734,-11.254228,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-75.238541,-12.03151,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-74.553871,-8.37915,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.804718,-5.70806,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-73.24722,-3.74806,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-77.05,-12.05,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-79.84167,-6.77361,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-71.535,-16.39889,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-80.63333,-5.2,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-80.44139,-3.56667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-78.52385,-9.14961,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-80.46833,-4.58361,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-72.78333,-12.81667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-76.08333,-5.9,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-74.55387,-8.37915,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-74.63673,-11.25423,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-76.96667,-6.05,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-78.49792,-9.11712,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-76.82597,-7.24449,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-80.68333,-4.9,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-78.61556,-9.02306,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-78.2232,-9.51815,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-77.56194,-9.32505,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-75.35694,-11.12472,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-76.91899,-12.17039,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-79.69126,-6.58001,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-80.67695,-4.90348,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-81.11444,-5.08917,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-79.65165,-6.481,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-79.93284,-6.67387,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-76.62081,-12.66726,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-70.39487,-13.52405,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-73.47406,-13.73435,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-73.24722,-3.74806,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-77.05,-12.05,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-71.97806,-13.51833,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-80.63333,-5.2,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-80.44139,-3.56667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.02998,-8.11599,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.14694,-7.84472,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.10778,-7.71444,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.96889,-5.18222,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-78.53056,-5.63472,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-80.46833,-4.58361,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-72.78333,-12.81667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-76.08333,-5.9,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-76.36556,-6.50139,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-74.55387,-8.37915,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-75.23854,-12.03151,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-78.80472,-5.70806,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-80.1625,-5.0925,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-76.34636,-6.49272,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-76.82597,-7.24449,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-80.68333,-4.9,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-76.4592,-8.46301,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-76.51029,-8.1886,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-77.56194,-9.32505,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.65165,-6.481,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.93284,-6.67387,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-70.39487,-13.52405,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-75.34122,-11.3358,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-72.61429,-12.73574,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-72.34172,-11.16312,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.65143,-6.48224,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.90345,-6.79933,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-72.54574,-13.16357,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-77.03883,-11.92913,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-72.71667,-12.86667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.1612,-7.8358,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-80.68189,-4.88884,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-70.812,-11.76687,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-70.3225,-13.77778,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2015,-80.63333,-5.2,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2015,-78.52385,-9.14961,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2015,-76.08333,-5.9,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2015,-75.23854,-12.03151,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2015,-78.11083,-5.11515,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2015,-77.56194,-9.32505,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,-78.002687,-1.482731,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,-79.966667,-3.266667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-80.017184,-2.118528,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,-78.566673,-1.03333,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.5,-0.21667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-80.73333,-0.95,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-80.45,-1.05,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-80.13333,-2.83333,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-78.95667,-4.06917,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-79.290215,-0.220556,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-80.73333,-0.95,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-80.449997,-1.05,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-80.133331,-2.83333,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,-79.833328,-3.5,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-79.17269,-0.25441,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-79.9,-2.16667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-80.73333,-0.95,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-80.45,-1.05,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-80.13333,-2.83333,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-79.53373,-1.80154,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-80.41741,-0.59991,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-76.88278,0.08472,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-78.11083,-2.56282,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-79.35,-3.98333,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,-79.70151,0.96304,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.17269,-0.25441,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.96667,-3.26667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.9,-2.16667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-80.73333,-0.95,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.70151,0.96304,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-79.80697,-3.32561,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-80.65889,-1.04576,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-80.63806,-0.94886,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,-80.23084,-3.47523,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,179.25,-16.5,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,177.46666,-17.61667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,177.41667,-17.8,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,178.41586,-18.11341,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2015,177.41667,-17.8,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,39.269543,-6.822466,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,39.202552,-6.166241,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2013,39.28333,-6.8,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,39.28333,-6.8,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2014,39.26966,-6.82292,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,13.228197,-1.557292,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,13.583333,-1.633333,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,12.46672,-1.141344,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,13.79084,-0.705684,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,10.240386,-0.701546,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,10.760524,-0.18828,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,12.725004,-0.818323,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,115.1341,-8.3692,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,115.216667,-8.65,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,106.845599,-6.208763,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,122.512974,-3.99846,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,98.672223,3.595196,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,117.143615,-0.494823,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,110.416667,-6.966667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2010,112.752088,-7.257472,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,114,1,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,106.788071,-6.249852,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,115.216667,-8.65,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,106.845599,-6.208763,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,122.512974,-3.99846,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,98.672223,3.595196,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,117.143615,-0.494823,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,110.416667,-6.966667,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2011,112.752088,-7.257472,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,107.4208,-7.0123,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,112.62806,-7.97778,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,101.81405,-1.36817,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,110.40688,-6.99393,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,106.631889,-6.178306,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
2012,111.903503,-7.6051,"Dengue","Dengue virus","point",NA,"",NA,"IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
